Year,GeoAreaName,Age,Location,Sex,Value
2008,Armenia,55-64,RURAL,MALE,0.92083
2008,Armenia,55-64,RURAL,FEMALE,0.725
2008,Armenia,45-54,URBAN,MALE,0.25417
2008,Armenia,55-64,URBAN,MALE,0.49583
2008,Armenia,65+,URBAN,MALE,0.52917
2008,Armenia,15+,ALLAREA,FEMALE,3.25833
2008,Armenia,65+,ALLAREA,MALE,0.35
2008,Armenia,65+,ALLAREA,FEMALE,1.39583
2006,Türkiye,15+,ALLAREA,FEMALE,3.29102
2006,Türkiye,45-54,RURAL,MALE,0.52769
2006,Türkiye,45-54,ALLAREA,FEMALE,1.55071
2006,Türkiye,45-54,RURAL,FEMALE,1.68836
2006,Türkiye,25-44,RURAL,FEMALE,4.47776
2006,Türkiye,25-44,ALLAREA,MALE,1.21357
2006,Türkiye,15-24,ALLAREA,MALE,0.82625
2006,Türkiye,15+,ALLAREA,MALE,0.94954
2006,Türkiye,65+,ALLAREA,FEMALE,1.07862
2006,Türkiye,15-24,RURAL,MALE,0.96469
2006,Türkiye,25-44,RURAL,MALE,1.1227
2006,Türkiye,55-64,ALLAREA,FEMALE,1.33984
2006,Türkiye,15-24,URBAN,MALE,0.74829
2006,Türkiye,15+,URBAN,MALE,0.97774
2006,Türkiye,65+,URBAN,FEMALE,1.06582
2006,Türkiye,45-54,URBAN,FEMALE,1.47233
2006,Türkiye,55-64,URBAN,FEMALE,1.15648
2006,Türkiye,25-44,URBAN,FEMALE,5.16761
2008,Armenia,55-64,ALLAREA,FEMALE,1.3625
2008,Armenia,45-54,ALLAREA,FEMALE,1.7875
2008,Armenia,25-44,ALLAREA,FEMALE,5.25417
2008,Armenia,15+,ALLAREA,MALE,0.6375
2008,Armenia,15+,RURAL,FEMALE,2.56667
2008,Armenia,25-44,URBAN,FEMALE,5.92083
2008,Armenia,15-24,URBAN,FEMALE,3.32083
2015,Türkiye,45-54,ALLAREA,FEMALE,1.22454
2015,Türkiye,55-64,ALLAREA,FEMALE,1.36798
2015,Türkiye,15-24,ALLAREA,FEMALE,2.16032
2015,Türkiye,25-44,ALLAREA,MALE,1.19059
2015,Türkiye,15-24,ALLAREA,MALE,0.32802
2015,Türkiye,65+,ALLAREA,FEMALE,0.60861
2015,Türkiye,15+,ALLAREA,FEMALE,2.85923
2015,Türkiye,25-44,ALLAREA,FEMALE,4.88922
2015,Türkiye,15+,ALLAREA,MALE,0.75919
2008,Armenia,15+,URBAN,FEMALE,3.55833
2008,Armenia,65+,RURAL,MALE,0.0125
2008,Armenia,45-54,URBAN,FEMALE,2.10833
2008,Armenia,25-44,URBAN,MALE,1.17917
2008,Armenia,15-24,URBAN,MALE,0.5375
2008,Armenia,45-54,RURAL,FEMALE,1.1125
2008,Armenia,15-24,RURAL,FEMALE,4.425
2015,Türkiye,65+,ALLAREA,MALE,0.42708
2015,Türkiye,55-64,ALLAREA,MALE,0.48458
2015,Türkiye,45-54,ALLAREA,MALE,0.5656
2004,North Macedonia,20-74,ALLAREA,FEMALE,4.44444
2004,North Macedonia,20-74,ALLAREA,MALE,1.38889
2009,North Macedonia,20-74,ALLAREA,MALE,0.76389
2009,North Macedonia,20-74,ALLAREA,FEMALE,2.56944
2009,North Macedonia,10+,ALLAREA,MALE,0.625
2009,North Macedonia,10+,ALLAREA,FEMALE,2.01389
2008,Armenia,25-44,RURAL,FEMALE,3.73333
2008,Armenia,45-54,RURAL,MALE,0.33333
2008,Armenia,25-44,RURAL,MALE,0.475
2008,Armenia,65+,RURAL,FEMALE,0.7875
2008,Armenia,15-24,RURAL,MALE,0.79167
2008,Armenia,15+,RURAL,MALE,0.475
2000,Belgium,12+,ALLAREA,MALE,0.97222
2015,North Macedonia,25-44,ALLAREA,MALE,1.04167
2015,North Macedonia,65+,ALLAREA,MALE,0.41667
2015,North Macedonia,10+,RURAL,FEMALE,2.15278
2015,North Macedonia,10+,URBAN,MALE,0.69444
2015,North Macedonia,10+,ALLAREA,MALE,0.55556
2015,North Macedonia,15-24,ALLAREA,MALE,0.20833
2015,North Macedonia,45-64,ALLAREA,FEMALE,1.18056
2015,North Macedonia,65+,ALLAREA,FEMALE,0.625
2015,North Macedonia,10+,RURAL,MALE,0.41667
2000,Belgium,12+,ALLAREA,FEMALE,1.94444
2005,Belgium,12+,ALLAREA,MALE,0.97222
2005,Belgium,12+,ALLAREA,FEMALE,1.80556
2013,Belgium,45-54,ALLAREA,MALE,0.64625
2013,Belgium,55-64,ALLAREA,FEMALE,1.76667
2013,Belgium,15-24,ALLAREA,MALE,0.41958
2013,Belgium,15+,ALLAREA,MALE,0.07333
2013,Belgium,12+,ALLAREA,MALE,1.11111
2013,Belgium,65+,ALLAREA,FEMALE,1.1725
2013,Belgium,45-54,ALLAREA,FEMALE,0.95375
2013,Belgium,25-44,ALLAREA,FEMALE,3.19583
2013,Belgium,12+,ALLAREA,FEMALE,2.08333
2013,Belgium,15-24,ALLAREA,FEMALE,1.01917
2013,Belgium,15+,ALLAREA,FEMALE,0.31792
2013,Belgium,65+,ALLAREA,MALE,0.87958
2013,Belgium,55-64,ALLAREA,MALE,0.61375
2013,Belgium,25-44,ALLAREA,MALE,2.27083
2002,Bulgaria,20-74,ALLAREA,MALE,0.55556
2002,Bulgaria,20-74,ALLAREA,FEMALE,1.73611
2010,Bulgaria,20-74,ALLAREA,MALE,0.34722
2010,Bulgaria,20-74,ALLAREA,FEMALE,1.04167
2015,Belarus,10+,ALLAREA,FEMALE,2.22222
2015,Belarus,10+,ALLAREA,MALE,0.69444
2009,Denmark,20-74,ALLAREA,MALE,1.875
2009,Denmark,20-74,ALLAREA,FEMALE,3.26389
2000,Estonia,65+,ALLAREA,MALE,0.20833
2000,Estonia,45-64,ALLAREA,MALE,0.20833
2000,Estonia,25-44,ALLAREA,FEMALE,3.95833
2000,Estonia,15-24,ALLAREA,MALE,0.27778
2000,Estonia,10+,ALLAREA,MALE,0.55556
2000,Estonia,65+,ALLAREA,FEMALE,0.27778
2000,Estonia,45-64,ALLAREA,FEMALE,0.69444
2000,Estonia,25-44,ALLAREA,MALE,1.45833
2000,Estonia,15-24,ALLAREA,FEMALE,3.61111
2000,Estonia,10+,ALLAREA,FEMALE,2.15278
2010,Estonia,25-44,ALLAREA,FEMALE,5.55556
2010,Estonia,10+,ALLAREA,FEMALE,2.15278
2010,Estonia,10+,ALLAREA,MALE,0.76389
2010,Estonia,65+,ALLAREA,FEMALE,0.27778
2010,Estonia,45-64,ALLAREA,FEMALE,0.41667
2000,Finland,15-24,ALLAREA,MALE,0.15417
2000,Finland,15-24,RURAL,MALE,0.1875
2000,Finland,15+,RURAL,MALE,0.69583
2000,Finland,10+,RURAL,MALE,0.6375
2000,Finland,65+,RURAL,FEMALE,0.175
2000,Finland,25-44,ALLAREA,MALE,1.72917
2000,Finland,45-54,ALLAREA,MALE,0.41667
2000,Finland,45-54,RURAL,FEMALE,0.41667
2000,Finland,25-44,RURAL,FEMALE,4.81667
2000,Finland,10+,RURAL,FEMALE,1.53333
2000,Finland,15-24,RURAL,FEMALE,1.29167
2000,Finland,15+,RURAL,FEMALE,1.675
2000,Finland,25-44,ALLAREA,FEMALE,4.5375
2000,Finland,65+,URBAN,MALE,0.1125
2000,Finland,55-64,URBAN,MALE,0.2125
2000,Finland,65+,URBAN,FEMALE,0.11667
2000,Finland,55-64,URBAN,FEMALE,0.15417
2000,Finland,45-54,URBAN,FEMALE,0.3875
2000,Finland,25-44,URBAN,FEMALE,4.4875
2000,Finland,45-54,URBAN,MALE,0.47083
2000,Finland,25-44,URBAN,MALE,1.70833
2000,Finland,15+,ALLAREA,MALE,0.79167
2000,Finland,10+,ALLAREA,MALE,0.74167
2000,Finland,65+,ALLAREA,FEMALE,0.12917
2000,Finland,55-64,ALLAREA,FEMALE,0.14583
2000,Finland,45-54,ALLAREA,FEMALE,0.39583
2000,Finland,15-24,URBAN,FEMALE,1.34583
2000,Finland,15-24,ALLAREA,FEMALE,1.3375
2000,Finland,15+,ALLAREA,FEMALE,1.80417
2000,Finland,10+,ALLAREA,FEMALE,1.69583
2000,Finland,10+,URBAN,MALE,0.77083
2000,Finland,15-24,URBAN,MALE,0.15
2000,Finland,15+,URBAN,MALE,0.81667
2000,Finland,25-44,RURAL,MALE,1.84167
2000,Finland,15+,URBAN,FEMALE,1.82917
2000,Finland,10+,URBAN,FEMALE,1.72917
2000,Finland,65+,RURAL,MALE,0.19167
2000,Finland,55-64,RURAL,MALE,0.0875
2000,Finland,45-54,RURAL,MALE,0.225
2000,Finland,55-64,RURAL,FEMALE,0.1125
2000,Finland,65+,ALLAREA,MALE,0.13333
2000,Finland,55-64,ALLAREA,MALE,0.1875
2010,Finland,15-24,ALLAREA,MALE,0.1375
2010,Finland,15-24,RURAL,MALE,0.225
2010,Finland,15+,RURAL,MALE,0.875
2010,Finland,10+,RURAL,MALE,0.82083
2010,Finland,65+,RURAL,FEMALE,0.47917
2010,Finland,25-44,RURAL,MALE,2.69583
2010,Finland,45-54,ALLAREA,MALE,0.75417
2010,Finland,25-44,ALLAREA,MALE,2.275
2010,Finland,10+,RURAL,FEMALE,1.50833
2010,Finland,45-54,RURAL,FEMALE,0.42083
2010,Finland,25-44,RURAL,FEMALE,4.21667
2010,Finland,15-24,RURAL,FEMALE,0.5375
2010,Finland,15+,RURAL,FEMALE,1.64167
2010,Finland,65+,URBAN,FEMALE,0.20833
2010,Finland,55-64,URBAN,FEMALE,0.15
2010,Finland,25-44,ALLAREA,FEMALE,5.6375
2010,Finland,15+,ALLAREA,MALE,0.875
2010,Finland,10+,ALLAREA,MALE,0.82083
2010,Finland,55-64,ALLAREA,FEMALE,0.20417
2010,Finland,45-54,ALLAREA,FEMALE,0.7375
2010,Finland,65+,ALLAREA,FEMALE,0.25417
2010,Finland,65+,URBAN,MALE,0.05417
2010,Finland,15-24,URBAN,FEMALE,0.61667
2010,Finland,15-24,ALLAREA,FEMALE,0.60833
2010,Finland,15+,URBAN,FEMALE,1.95
2010,Finland,10+,URBAN,FEMALE,1.85833
2010,Finland,55-64,RURAL,MALE,0.19583
2010,Finland,45-54,RURAL,MALE,0.31667
2010,Finland,65+,RURAL,MALE,0.17083
2010,Finland,55-64,RURAL,FEMALE,0.4875
2010,Finland,65+,ALLAREA,MALE,0.07917
2010,Finland,55-64,ALLAREA,MALE,0.10833
2010,Finland,45-54,URBAN,FEMALE,0.8
2010,Finland,25-44,URBAN,FEMALE,5.9375
2010,Finland,10+,URBAN,MALE,0.82083
2010,Finland,45-54,URBAN,MALE,0.87083
2010,Finland,25-44,URBAN,MALE,2.2
2010,Finland,55-64,URBAN,MALE,0.09583
2010,Finland,15-24,URBAN,MALE,0.125
2010,Finland,15+,URBAN,MALE,0.875
2010,Finland,15+,ALLAREA,FEMALE,1.90417
2010,Finland,10+,ALLAREA,FEMALE,1.8
2010,France,45-54,ALLAREA,FEMALE,1.97829
2010,France,25-44,ALLAREA,MALE,2.36262
2010,France,15-24,ALLAREA,MALE,0.31405
2010,France,15+,ALLAREA,MALE,1.21203
2010,France,15+,ALLAREA,FEMALE,2.51964
2010,France,65+,ALLAREA,FEMALE,0.76899
2010,France,55-64,ALLAREA,FEMALE,1.69604
2010,France,45-54,ALLAREA,MALE,0.98921
2010,France,55-64,ALLAREA,MALE,0.91282
2010,France,65+,ALLAREA,MALE,0.71458
2010,France,25-44,ALLAREA,FEMALE,5.43018
2010,France,15-24,ALLAREA,FEMALE,1.12829
2021,Georgia,65+,URBAN,MALE,0.50944
2021,Georgia,55-64,URBAN,MALE,0.78644
2021,Georgia,55-64,URBAN,FEMALE,2.39718
2021,Georgia,55-64,RURAL,MALE,0.38566
2021,Georgia,45-54,RURAL,MALE,0.74386
2021,Georgia,25-44,RURAL,MALE,1.30899
2021,Georgia,15-24,RURAL,MALE,0.10783
2021,Georgia,25-44,URBAN,FEMALE,8.60336
2021,Georgia,65+,RURAL,MALE,0.30213
2021,Georgia,45-54,RURAL,FEMALE,1.28754
2021,Georgia,25-44,RURAL,FEMALE,8.20973
2021,Georgia,15-24,RURAL,FEMALE,6.5919
2021,Georgia,15-24,ALLAREA,MALE,0.15858
2021,Georgia,15-24,ALLAREA,FEMALE,4.06934
2021,Georgia,15+,ALLAREA,FEMALE,3.7575
2021,Georgia,15+,ALLAREA,MALE,0.83087
2021,Georgia,65+,ALLAREA,FEMALE,1.04859
2021,Georgia,25-44,ALLAREA,FEMALE,8.45799
2021,Georgia,65+,ALLAREA,MALE,0.3985
2021,Georgia,55-64,ALLAREA,MALE,0.60728
2021,Georgia,45-54,ALLAREA,MALE,0.76354
2021,Georgia,25-44,ALLAREA,MALE,1.48064
2021,Georgia,15+,RURAL,FEMALE,3.50142
2021,Georgia,65+,RURAL,FEMALE,1.05782
2021,Georgia,55-64,RURAL,FEMALE,0.91454
2021,Georgia,45-54,ALLAREA,FEMALE,1.86304
2021,Georgia,55-64,ALLAREA,FEMALE,1.82366
2021,Georgia,15+,RURAL,MALE,0.67287
2021,Georgia,25-44,URBAN,MALE,1.59156
2021,Georgia,15-24,URBAN,MALE,0.19465
2021,Georgia,65+,URBAN,FEMALE,1.04087
2021,Georgia,45-54,URBAN,MALE,0.78409
2021,Georgia,15+,URBAN,MALE,0.96052
2021,Georgia,45-54,URBAN,FEMALE,2.22036
2021,Georgia,15-24,URBAN,FEMALE,2.80906
2021,Georgia,15+,URBAN,FEMALE,3.92394
2002,Germany,10+,ALLAREA,FEMALE,1.825
2002,Germany,10+,ALLAREA,MALE,0.8125
2013,Germany,15+,RURAL,MALE,0.63333
2013,Germany,10+,ALLAREA,FEMALE,1.625
2013,Germany,25-44,RURAL,MALE,1.675
2013,Germany,15+,URBAN,FEMALE,1.72083
2013,Germany,10+,URBAN,FEMALE,1.64583
2013,Germany,10+,URBAN,MALE,0.79583
2013,Germany,15+,ALLAREA,FEMALE,1.7
2013,Germany,25-44,ALLAREA,FEMALE,4.9625
2013,Germany,15+,RURAL,FEMALE,1.62083
2013,Germany,55-64,ALLAREA,MALE,0.2625
2013,Germany,45-54,URBAN,FEMALE,0.95417
2013,Germany,45-54,RURAL,FEMALE,0.625
2013,Germany,25-44,RURAL,FEMALE,4.97083
2013,Germany,10+,RURAL,MALE,0.6125
2013,Germany,45-54,ALLAREA,FEMALE,0.89167
2013,Germany,15+,ALLAREA,MALE,0.79167
2013,Germany,10+,ALLAREA,MALE,0.75833
2013,Germany,25-44,URBAN,FEMALE,4.9625
2013,Germany,10+,RURAL,FEMALE,1.54583
2013,Germany,45-54,ALLAREA,MALE,0.68333
2013,Germany,25-44,ALLAREA,MALE,1.91667
2013,Germany,15+,URBAN,MALE,0.83333
2013,Germany,45-54,URBAN,MALE,0.7375
2013,Germany,25-44,URBAN,MALE,1.975
2014,Greece,25-44,ALLAREA,MALE,1.80555
2014,Greece,10+,ALLAREA,FEMALE,1.66667
2014,Greece,45-54,ALLAREA,FEMALE,1.31944
2014,Greece,15+,ALLAREA,FEMALE,1.73611
2014,Greece,55-64,ALLAREA,FEMALE,0.55555
2014,Greece,25-44,ALLAREA,FEMALE,3.95833
2014,Greece,15-24,ALLAREA,FEMALE,0.55556
2014,Greece,15-24,URBAN,FEMALE,0.41667
2014,Greece,15+,URBAN,MALE,1.11111
2014,Greece,65+,URBAN,FEMALE,0.41667
2014,Greece,10+,URBAN,MALE,1.04167
2014,Greece,15-24,RURAL,MALE,1.04167
2014,Greece,15+,RURAL,MALE,1.18056
2014,Greece,55-64,RURAL,MALE,1.04167
2014,Greece,45-54,RURAL,MALE,1.18056
2014,Greece,25-44,RURAL,MALE,1.31944
2014,Greece,65+,ALLAREA,MALE,0.55556
2014,Greece,55-64,ALLAREA,MALE,0.83333
2014,Greece,45-54,ALLAREA,MALE,1.59722
2014,Greece,15+,RURAL,FEMALE,1.52778
2014,Greece,10+,ALLAREA,MALE,1.04167
2014,Greece,10+,RURAL,FEMALE,1.52778
2014,Greece,65+,ALLAREA,FEMALE,0.48611
2014,Greece,15+,URBAN,FEMALE,1.80556
2014,Greece,65+,RURAL,MALE,1.11111
2014,Greece,10+,URBAN,FEMALE,1.66667
2014,Greece,25-44,URBAN,FEMALE,3.95833
2014,Greece,55-64,URBAN,FEMALE,0.41667
2014,Greece,55-64,RURAL,FEMALE,0.97222
2014,Greece,45-54,URBAN,FEMALE,1.25
2014,Greece,10+,RURAL,MALE,1.11111
2014,Greece,45-54,RURAL,FEMALE,1.45833
2014,Greece,25-44,RURAL,FEMALE,3.88889
2014,Greece,15-24,RURAL,FEMALE,1.45833
2014,Greece,65+,RURAL,FEMALE,0.48611
2014,Greece,15+,ALLAREA,MALE,1.11111
2014,Greece,15-24,ALLAREA,MALE,0.34722
2014,Greece,45-54,URBAN,MALE,1.66667
2014,Greece,25-44,URBAN,MALE,1.875
2014,Greece,15-24,URBAN,MALE,0
2014,Greece,65+,URBAN,MALE,0.34722
2014,Greece,55-64,URBAN,MALE,0.76389
2000,Hungary,15+,ALLAREA,MALE,0.83333
2000,Hungary,15+,ALLAREA,FEMALE,1.94444
2010,Hungary,15+,URBAN,FEMALE,2.77611
2010,Hungary,10+,URBAN,FEMALE,2.65775
2010,Hungary,10+,RURAL,MALE,1.13503
2010,Hungary,65+,RURAL,FEMALE,0.56206
2010,Hungary,15+,RURAL,MALE,1.1105
2010,Hungary,55-64,URBAN,FEMALE,1.54829
2010,Hungary,45-54,URBAN,MALE,0.77354
2010,Hungary,55-64,URBAN,MALE,0.6486
2010,Hungary,25-44,URBAN,MALE,2.44446
2010,Hungary,45-54,URBAN,FEMALE,1.0264
2010,Hungary,15-24,ALLAREA,MALE,0.40053
2010,Hungary,45-54,ALLAREA,MALE,0.68612
2010,Hungary,15-24,RURAL,FEMALE,1.8778
2010,Hungary,55-64,ALLAREA,MALE,0.695
2010,Hungary,55-64,RURAL,FEMALE,1.11896
2010,Hungary,45-54,ALLAREA,FEMALE,1.07462
2010,Hungary,65+,ALLAREA,FEMALE,0.69616
2010,Hungary,65+,ALLAREA,MALE,0.50494
2010,Hungary,65+,URBAN,MALE,0.44181
2010,Hungary,10+,ALLAREA,FEMALE,2.69566
2010,Hungary,25-44,ALLAREA,FEMALE,6.26517
2010,Hungary,15+,ALLAREA,FEMALE,2.81007
2010,Hungary,15-24,ALLAREA,FEMALE,1.57224
2010,Hungary,65+,RURAL,MALE,0.68348
2010,Hungary,55-64,RURAL,MALE,0.80752
2010,Hungary,45-54,RURAL,MALE,0.51646
2010,Hungary,55-64,ALLAREA,FEMALE,1.43272
2010,Hungary,15+,RURAL,FEMALE,2.89151
2010,Hungary,10+,RURAL,FEMALE,2.78608
2010,Hungary,25-44,ALLAREA,MALE,2.3151
2010,Hungary,25-44,RURAL,FEMALE,6.32424
2010,Hungary,45-54,RURAL,FEMALE,1.19067
2010,Hungary,10+,ALLAREA,MALE,1.20206
2010,Hungary,15+,ALLAREA,MALE,1.23501
2010,Hungary,25-44,URBAN,FEMALE,6.23923
2010,Hungary,65+,URBAN,FEMALE,0.74605
2010,Hungary,10+,URBAN,MALE,1.23251
2010,Hungary,25-44,RURAL,MALE,2.03125
2010,Hungary,15-24,RURAL,MALE,0.23593
2010,Hungary,15-24,URBAN,FEMALE,1.41495
2010,Hungary,15-24,URBAN,MALE,0.48755
2010,Hungary,15+,URBAN,MALE,1.29129
2005,Ireland,15-64,ALLAREA,MALE,2.01389
2005,Ireland,15-64,ALLAREA,FEMALE,7.91667
2003,Italy,65+,URBAN,MALE,0.83333
2003,Italy,15+,ALLAREA,FEMALE,2.5
2003,Italy,25-44,ALLAREA,FEMALE,5.20833
2003,Italy,25-44,URBAN,MALE,1.79167
2003,Italy,3+,RURAL,MALE,1
2003,Italy,65+,RURAL,FEMALE,1
2003,Italy,25-44,ALLAREA,MALE,1.83333
2003,Italy,25-44,RURAL,MALE,1.875
2003,Italy,25-44,RURAL,FEMALE,5.08333
2003,Italy,65+,ALLAREA,MALE,0.75
2003,Italy,15-24,RURAL,FEMALE,1.08333
2003,Italy,3+,RURAL,FEMALE,2.16667
2003,Italy,45-54,ALLAREA,MALE,1.08333
2003,Italy,55-64,RURAL,FEMALE,1.25
2003,Italy,15+,URBAN,MALE,1.16667
2003,Italy,65+,URBAN,FEMALE,0.79167
2003,Italy,45-54,ALLAREA,FEMALE,1.41667
2003,Italy,65+,RURAL,MALE,0.625
2003,Italy,15+,ALLAREA,MALE,1.16667
2003,Italy,55-64,RURAL,MALE,0.875
2003,Italy,15-24,ALLAREA,MALE,0.29167
2003,Italy,3+,ALLAREA,FEMALE,2.25
2003,Italy,25-44,URBAN,FEMALE,5.20833
2003,Italy,65+,ALLAREA,FEMALE,0.875
2003,Italy,15-24,URBAN,MALE,0.29167
2003,Italy,3+,URBAN,MALE,1.04167
2003,Italy,55-64,URBAN,MALE,0.91667
2003,Italy,15-24,ALLAREA,FEMALE,0.875
2003,Italy,45-54,URBAN,MALE,1.125
2003,Italy,15-24,RURAL,MALE,0.25
2003,Italy,3+,ALLAREA,MALE,1.04167
2003,Italy,15+,RURAL,MALE,1.125
2003,Italy,45-54,RURAL,FEMALE,1.29167
2003,Italy,55-64,ALLAREA,MALE,0.91667
2003,Italy,45-54,RURAL,MALE,1.04167
2003,Italy,45-54,URBAN,FEMALE,1.45833
2003,Italy,55-64,ALLAREA,FEMALE,1.375
2003,Italy,3+,URBAN,FEMALE,2.25
