Year,GeoAreaName,Activity,Value
2010,Bosnia and Herzegovina,ISIC4_C,10.79
2011,Bosnia and Herzegovina,ISIC4_C,10.69
2012,Bosnia and Herzegovina,ISIC4_C,10.69
2013,Bosnia and Herzegovina,ISIC4_C,10.97
2014,Bosnia and Herzegovina,ISIC4_C,11.31
2015,Bosnia and Herzegovina,ISIC4_C,11.67
2016,Bosnia and Herzegovina,ISIC4_C,11.92
2010,Republic of Moldova,ISIC4_C,10.15
2011,Republic of Moldova,ISIC4_C,10.81
2012,Republic of Moldova,ISIC4_C,11.05
2013,Republic of Moldova,ISIC4_C,11.06
2014,Republic of Moldova,ISIC4_C,11.42
2015,Republic of Moldova,ISIC4_C,11.96
2016,Republic of Moldova,ISIC4_C,11.85
2017,Republic of Moldova,ISIC4_C,11.77
2018,Republic of Moldova,ISIC4_C,11.69
2019,Republic of Moldova,ISIC4_C,11.61
2017,Bosnia and Herzegovina,ISIC4_C,12.52
2018,Bosnia and Herzegovina,ISIC4_C,12.28
2019,Bosnia and Herzegovina,ISIC4_C,11.95
2020,Bosnia and Herzegovina,ISIC4_C,11.81
2021,Bosnia and Herzegovina,ISIC4_C,12.56
2022,Bosnia and Herzegovina,ISIC4_C,12.73
2000,Bulgaria,ISIC4_C,11.87
2001,Bulgaria,ISIC4_C,12.23
2002,Bulgaria,ISIC4_C,12.28
2003,Bulgaria,ISIC4_C,13.1
2004,Bulgaria,ISIC4_C,12.59
2005,Bulgaria,ISIC4_C,12.5
2006,Bulgaria,ISIC4_C,12.9
2007,Bulgaria,ISIC4_C,13.91
2008,Bulgaria,ISIC4_C,13.37
2009,Bulgaria,ISIC4_C,12.68
2010,Bulgaria,ISIC4_C,12.04
2011,Bulgaria,ISIC4_C,12.57
2012,Bulgaria,ISIC4_C,13.72
2013,Bulgaria,ISIC4_C,13.01
2014,Bulgaria,ISIC4_C,13.15
2015,Bulgaria,ISIC4_C,13.63
2016,Bulgaria,ISIC4_C,13.83
2017,Bulgaria,ISIC4_C,13.68
2018,Bulgaria,ISIC4_C,13.76
2019,Bulgaria,ISIC4_C,13.41
2020,Bulgaria,ISIC4_C,12.22
2021,Bulgaria,ISIC4_C,11.64
2022,Bulgaria,ISIC4_C,11.65
2000,Belarus,ISIC4_C,16.29
2001,Belarus,ISIC4_C,16.68
2002,Belarus,ISIC4_C,16.97
2003,Belarus,ISIC4_C,17.42
2004,Belarus,ISIC4_C,18.79
2005,Belarus,ISIC4_C,19.64
2006,Belarus,ISIC4_C,20.28
2007,Belarus,ISIC4_C,20.24
2008,Belarus,ISIC4_C,21.05
2009,Belarus,ISIC4_C,20.56
2010,Belarus,ISIC4_C,21.13
2011,Belarus,ISIC4_C,21.97
2012,Belarus,ISIC4_C,22.88
2013,Belarus,ISIC4_C,21.56
2014,Belarus,ISIC4_C,21.22
2015,Belarus,ISIC4_C,20.64
2016,Belarus,ISIC4_C,21.12
2017,Belarus,ISIC4_C,22.01
2018,Belarus,ISIC4_C,22.43
2019,Belarus,ISIC4_C,22.39
2020,Belarus,ISIC4_C,22.6
2000,Albania,ISIC4_C,4.12
2001,Albania,ISIC4_C,4.02
2002,Albania,ISIC4_C,4.01
2003,Albania,ISIC4_C,4.53
2004,Albania,ISIC4_C,4.55
2005,Albania,ISIC4_C,4.91
2006,Albania,ISIC4_C,5.24
2007,Albania,ISIC4_C,5.57
2008,Albania,ISIC4_C,4.92
2009,Albania,ISIC4_C,4.9
2010,Albania,ISIC4_C,5.27
2011,Albania,ISIC4_C,5.68
2012,Albania,ISIC4_C,4.73
2013,Albania,ISIC4_C,5.14
2014,Albania,ISIC4_C,5.52
2015,Albania,ISIC4_C,5.67
2016,Albania,ISIC4_C,5.74
2017,Albania,ISIC4_C,6.22
2018,Albania,ISIC4_C,6.35
2019,Albania,ISIC4_C,6.56
2021,Belarus,ISIC4_C,23.39
2022,Belarus,ISIC4_C,23.12
2000,Croatia,ISIC4_C,15.49
2001,Croatia,ISIC4_C,15.23
2002,Croatia,ISIC4_C,14.69
2003,Croatia,ISIC4_C,14.5
2004,Croatia,ISIC4_C,14.39
2005,Croatia,ISIC4_C,14.13
2006,Croatia,ISIC4_C,13.97
2007,Croatia,ISIC4_C,14.22
2020,Republic of Moldova,ISIC4_C,11.67
2021,Republic of Moldova,ISIC4_C,10.22
2022,Republic of Moldova,ISIC4_C,10
2000,Montenegro,ISIC4_C,11.47
2001,Montenegro,ISIC4_C,11.48
2002,Montenegro,ISIC4_C,10.77
2003,Montenegro,ISIC4_C,9.84
2004,Montenegro,ISIC4_C,9.95
2005,Montenegro,ISIC4_C,10.07
2006,Montenegro,ISIC4_C,9.69
2020,Albania,ISIC4_C,6.38
2021,Albania,ISIC4_C,6.85
2022,Albania,ISIC4_C,6.94
2000,Azerbaijan,ISIC4_C,9.35
2001,Azerbaijan,ISIC4_C,8.86
2002,Azerbaijan,ISIC4_C,8.67
2003,Azerbaijan,ISIC4_C,8.89
2004,Azerbaijan,ISIC4_C,8.92
2005,Azerbaijan,ISIC4_C,8.2
2006,Azerbaijan,ISIC4_C,6.65
2007,Azerbaijan,ISIC4_C,5.86
2008,Azerbaijan,ISIC4_C,5.67
2009,Azerbaijan,ISIC4_C,4.53
2010,Azerbaijan,ISIC4_C,4.61
2011,Azerbaijan,ISIC4_C,4.92
2012,Azerbaijan,ISIC4_C,5.04
2013,Azerbaijan,ISIC4_C,4.86
2014,Azerbaijan,ISIC4_C,4.91
2015,Azerbaijan,ISIC4_C,4.99
2016,Azerbaijan,ISIC4_C,5.09
2007,Montenegro,ISIC4_C,6.89
2008,Montenegro,ISIC4_C,6.08
2009,Montenegro,ISIC4_C,4.58
2010,Montenegro,ISIC4_C,4.19
2011,Montenegro,ISIC4_C,4.5
2012,Montenegro,ISIC4_C,4.03
2013,Montenegro,ISIC4_C,4.15
2014,Montenegro,ISIC4_C,3.99
2015,Montenegro,ISIC4_C,4.09
2016,Montenegro,ISIC4_C,3.81
2017,Azerbaijan,ISIC4_C,5.03
2018,Azerbaijan,ISIC4_C,5.27
2019,Azerbaijan,ISIC4_C,5.68
2020,Azerbaijan,ISIC4_C,6.5
2021,Azerbaijan,ISIC4_C,7.34
2022,Azerbaijan,ISIC4_C,7.2
2000,Austria,ISIC4_C,15.21
2001,Austria,ISIC4_C,15.43
2002,Austria,ISIC4_C,14.98
2003,Austria,ISIC4_C,14.94
2008,Croatia,ISIC4_C,13.97
2009,Croatia,ISIC4_C,13.16
2010,Croatia,ISIC4_C,12.62
2011,Croatia,ISIC4_C,12.69
2012,Croatia,ISIC4_C,12.33
2013,Croatia,ISIC4_C,12.07
2014,Croatia,ISIC4_C,12.55
2015,Croatia,ISIC4_C,12.75
2016,Croatia,ISIC4_C,13.11
2017,Croatia,ISIC4_C,13.08
2018,Croatia,ISIC4_C,12.72
2019,Croatia,ISIC4_C,12.52
2020,Croatia,ISIC4_C,12.91
2021,Croatia,ISIC4_C,12.39
2022,Croatia,ISIC4_C,12.3
2000,Cyprus,ISIC4_C,7.65
2001,Cyprus,ISIC4_C,7.19
2002,Cyprus,ISIC4_C,7.08
2003,Cyprus,ISIC4_C,7.08
2004,Cyprus,ISIC4_C,6.76
2004,Austria,ISIC4_C,14.98
2005,Austria,ISIC4_C,15.31
2006,Austria,ISIC4_C,15.97
2007,Austria,ISIC4_C,16.59
2008,Austria,ISIC4_C,16.53
2009,Austria,ISIC4_C,14.65
2010,Austria,ISIC4_C,15.55
2011,Austria,ISIC4_C,16.2
2012,Austria,ISIC4_C,16.42
2013,Austria,ISIC4_C,16.46
2014,Austria,ISIC4_C,16.72
2015,Austria,ISIC4_C,16.69
2016,Austria,ISIC4_C,17.08
2017,Austria,ISIC4_C,17.24
2018,Austria,ISIC4_C,17.58
2019,Austria,ISIC4_C,17.49
2020,Austria,ISIC4_C,17.61
2021,Austria,ISIC4_C,18.44
2022,Austria,ISIC4_C,18.93
2000,Armenia,ISIC4_C,9.76
2017,Montenegro,ISIC4_C,3.98
2018,Montenegro,ISIC4_C,4.13
2019,Montenegro,ISIC4_C,3.93
2020,Montenegro,ISIC4_C,4.34
2021,Montenegro,ISIC4_C,3.98
2022,Montenegro,ISIC4_C,3.9
2000,Netherlands,ISIC4_C,11.12
2001,Netherlands,ISIC4_C,11.15
2002,Netherlands,ISIC4_C,11.06
2003,Netherlands,ISIC4_C,10.94
2001,Armenia,ISIC4_C,9.15
2002,Armenia,ISIC4_C,9.31
2003,Armenia,ISIC4_C,9.48
2004,Armenia,ISIC4_C,10.71
2005,Armenia,ISIC4_C,10.23
2006,Armenia,ISIC4_C,9
2007,Armenia,ISIC4_C,8.04
2008,Armenia,ISIC4_C,7.58
2009,Armenia,ISIC4_C,8.2
2010,Armenia,ISIC4_C,9.03
2004,Netherlands,ISIC4_C,11.13
2005,Netherlands,ISIC4_C,11.26
2006,Netherlands,ISIC4_C,11.15
2007,Netherlands,ISIC4_C,11.34
2008,Netherlands,ISIC4_C,11.03
2009,Netherlands,ISIC4_C,10.3
2010,Netherlands,ISIC4_C,10.6
2011,Netherlands,ISIC4_C,10.91
2012,Netherlands,ISIC4_C,10.92
2013,Netherlands,ISIC4_C,10.83
2011,Armenia,ISIC4_C,9.7
2012,Armenia,ISIC4_C,9.42
2013,Armenia,ISIC4_C,9.83
2014,Armenia,ISIC4_C,10.06
2015,Armenia,ISIC4_C,9.21
2016,Armenia,ISIC4_C,10.21
2017,Armenia,ISIC4_C,10.62
2018,Armenia,ISIC4_C,11.23
2019,Armenia,ISIC4_C,11.42
2020,Armenia,ISIC4_C,11.81
2014,Netherlands,ISIC4_C,10.94
2015,Netherlands,ISIC4_C,10.8
2016,Netherlands,ISIC4_C,10.8
2017,Netherlands,ISIC4_C,11.13
2018,Netherlands,ISIC4_C,11.31
2019,Netherlands,ISIC4_C,11.13
2020,Netherlands,ISIC4_C,11.32
2021,Netherlands,ISIC4_C,11.54
2022,Netherlands,ISIC4_C,11.59
2000,Norway,ISIC4_C,7.33
2001,Norway,ISIC4_C,7.12
2002,Norway,ISIC4_C,6.97
2003,Norway,ISIC4_C,7.13
2004,Norway,ISIC4_C,7.17
2005,Norway,ISIC4_C,7.25
2006,Norway,ISIC4_C,7.25
2007,Norway,ISIC4_C,7.29
2008,Norway,ISIC4_C,7.45
2009,Norway,ISIC4_C,7.03
2010,Norway,ISIC4_C,7.1
2011,Norway,ISIC4_C,7.16
2012,Norway,ISIC4_C,7.11
2013,Norway,ISIC4_C,7.28
2014,Norway,ISIC4_C,7.35
2015,Norway,ISIC4_C,6.87
2016,Norway,ISIC4_C,6.51
2017,Norway,ISIC4_C,6.38
2018,Norway,ISIC4_C,6.43
2019,Norway,ISIC4_C,6.49
2020,Norway,ISIC4_C,6.38
2021,Norway,ISIC4_C,6.33
2022,Norway,ISIC4_C,6.25
2000,Poland,ISIC4_C,10.6
2001,Poland,ISIC4_C,10.34
2002,Poland,ISIC4_C,10.39
2003,Poland,ISIC4_C,11.24
2004,Poland,ISIC4_C,12.1
2005,Poland,ISIC4_C,12.24
2006,Poland,ISIC4_C,13.44
2007,Poland,ISIC4_C,14.32
2008,Poland,ISIC4_C,14.89
2009,Poland,ISIC4_C,14.74
2010,Poland,ISIC4_C,16.32
2011,Poland,ISIC4_C,16.4
2012,Poland,ISIC4_C,16.58
2013,Poland,ISIC4_C,15.87
2014,Poland,ISIC4_C,17.06
2015,Poland,ISIC4_C,17.5
2016,Poland,ISIC4_C,17.9
2017,Poland,ISIC4_C,17.34
2018,Poland,ISIC4_C,17.31
2019,Poland,ISIC4_C,16.99
2020,Poland,ISIC4_C,16.98
2021,Poland,ISIC4_C,16.2
2022,Poland,ISIC4_C,16.47
2000,Portugal,ISIC4_C,12.66
2001,Portugal,ISIC4_C,12.61
2002,Portugal,ISIC4_C,12.44
2003,Portugal,ISIC4_C,12.42
2004,Portugal,ISIC4_C,12.28
2005,Portugal,ISIC4_C,12.04
2006,Portugal,ISIC4_C,11.98
2007,Portugal,ISIC4_C,11.94
2008,Portugal,ISIC4_C,11.62
2009,Portugal,ISIC4_C,10.7
2010,Portugal,ISIC4_C,11.26
2011,Portugal,ISIC4_C,11.52
2012,Portugal,ISIC4_C,11.59
2013,Portugal,ISIC4_C,11.79
2014,Portugal,ISIC4_C,12.02
2015,Portugal,ISIC4_C,12.14
2016,Portugal,ISIC4_C,12.15
2017,Portugal,ISIC4_C,12.44
2018,Portugal,ISIC4_C,12.53
2019,Portugal,ISIC4_C,12.27
2020,Portugal,ISIC4_C,12.41
2021,Portugal,ISIC4_C,12.56
2022,Portugal,ISIC4_C,12.54
2000,Romania,ISIC4_C,18.94
2001,Romania,ISIC4_C,20.01
2002,Romania,ISIC4_C,20.07
2003,Romania,ISIC4_C,20.72
2004,Romania,ISIC4_C,20.47
2005,Romania,ISIC4_C,20.27
2006,Romania,ISIC4_C,20.31
2007,Romania,ISIC4_C,18.85
2008,Romania,ISIC4_C,20.02
2009,Romania,ISIC4_C,19.94
2010,Romania,ISIC4_C,20.96
2011,Romania,ISIC4_C,22.2
2012,Romania,ISIC4_C,18.9
2013,Romania,ISIC4_C,18.75
2014,Romania,ISIC4_C,19.86
2015,Romania,ISIC4_C,20.21
2016,Romania,ISIC4_C,19.89
2017,Romania,ISIC4_C,19.92
2018,Romania,ISIC4_C,20
2019,Romania,ISIC4_C,18.96
2020,Romania,ISIC4_C,18.09
2021,Romania,ISIC4_C,18.32
2022,Romania,ISIC4_C,18.42
2000,Serbia,ISIC4_C,18.45
2001,Serbia,ISIC4_C,18.08
2002,Serbia,ISIC4_C,18.47
2003,Serbia,ISIC4_C,18
2004,Serbia,ISIC4_C,17.86
2005,Serbia,ISIC4_C,17.32
2006,Serbia,ISIC4_C,16.52
2007,Serbia,ISIC4_C,16.44
2008,Serbia,ISIC4_C,16.1
2005,Cyprus,ISIC4_C,6.39
2006,Cyprus,ISIC4_C,5.94
2007,Cyprus,ISIC4_C,5.73
2008,Cyprus,ISIC4_C,5.72
2009,Cyprus,ISIC4_C,5.44
2010,Cyprus,ISIC4_C,5.19
2011,Cyprus,ISIC4_C,4.7
2012,Cyprus,ISIC4_C,4.45
2013,Cyprus,ISIC4_C,3.97
2014,Cyprus,ISIC4_C,4.08
2009,Serbia,ISIC4_C,14.46
2010,Serbia,ISIC4_C,14.46
2011,Serbia,ISIC4_C,14.38
2012,Serbia,ISIC4_C,14.83
2013,Serbia,ISIC4_C,15.33
2014,Serbia,ISIC4_C,14.58
2015,Serbia,ISIC4_C,14.77
2016,Serbia,ISIC4_C,14.72
2017,Serbia,ISIC4_C,15.06
2018,Serbia,ISIC4_C,14.63
2015,Cyprus,ISIC4_C,4.26
2016,Cyprus,ISIC4_C,4.58
2017,Cyprus,ISIC4_C,4.95
2018,Cyprus,ISIC4_C,5.46
2019,Cyprus,ISIC4_C,5.58
2020,Cyprus,ISIC4_C,5.7
2021,Cyprus,ISIC4_C,5.71
2022,Cyprus,ISIC4_C,5.56
2000,Czechia,ISIC4_C,16.58
2001,Czechia,ISIC4_C,16.76
2002,Czechia,ISIC4_C,17.15
2003,Czechia,ISIC4_C,16.6
2004,Czechia,ISIC4_C,17.2
2005,Czechia,ISIC4_C,18.47
2006,Czechia,ISIC4_C,20.86
2007,Czechia,ISIC4_C,21.05
2008,Czechia,ISIC4_C,22.17
2009,Czechia,ISIC4_C,20.35
2010,Czechia,ISIC4_C,22.19
2011,Czechia,ISIC4_C,24.21
2012,Czechia,ISIC4_C,23.42
2013,Czechia,ISIC4_C,23.14
2014,Czechia,ISIC4_C,23.43
2015,Czechia,ISIC4_C,23.92
2016,Czechia,ISIC4_C,24.4
2017,Czechia,ISIC4_C,25.21
2018,Czechia,ISIC4_C,24.88
2019,Czechia,ISIC4_C,25.28
2020,Czechia,ISIC4_C,23.71
2021,Czechia,ISIC4_C,24.03
2022,Czechia,ISIC4_C,24.45
2000,Denmark,ISIC4_C,13.37
2001,Denmark,ISIC4_C,13.47
2002,Denmark,ISIC4_C,13.08
2003,Denmark,ISIC4_C,12.65
2004,Denmark,ISIC4_C,12.53
2005,Denmark,ISIC4_C,12.04
2006,Denmark,ISIC4_C,12.2
2007,Denmark,ISIC4_C,12.24
2008,Denmark,ISIC4_C,12.23
2009,Denmark,ISIC4_C,11.33
2010,Denmark,ISIC4_C,11.54
2011,Denmark,ISIC4_C,12.1
2012,Denmark,ISIC4_C,12.56
2013,Denmark,ISIC4_C,12.8
2014,Denmark,ISIC4_C,12.76
2015,Denmark,ISIC4_C,12.4
2016,Denmark,ISIC4_C,12.73
2017,Denmark,ISIC4_C,13.55
2018,Denmark,ISIC4_C,13.68
2019,Serbia,ISIC4_C,14.03
2020,Serbia,ISIC4_C,14.19
2021,Serbia,ISIC4_C,13.91
2022,Serbia,ISIC4_C,13.83
2000,Slovakia,ISIC4_C,9.63
2001,Slovakia,ISIC4_C,10.88
2002,Slovakia,ISIC4_C,10.74
2003,Slovakia,ISIC4_C,11.92
2004,Slovakia,ISIC4_C,13.66
2005,Slovakia,ISIC4_C,14.5
2006,Slovakia,ISIC4_C,15.01
2007,Slovakia,ISIC4_C,14.93
2008,Slovakia,ISIC4_C,14.59
2009,Slovakia,ISIC4_C,13.14
2010,Slovakia,ISIC4_C,15.79
2011,Slovakia,ISIC4_C,16.02
2012,Slovakia,ISIC4_C,15.87
2013,Slovakia,ISIC4_C,15.63
2014,Slovakia,ISIC4_C,18.29
2015,Slovakia,ISIC4_C,19.59
2019,Denmark,ISIC4_C,14.17
2020,Denmark,ISIC4_C,14.08
2021,Denmark,ISIC4_C,14.14
2022,Denmark,ISIC4_C,14.26
2000,Estonia,ISIC4_C,11.58
2001,Estonia,ISIC4_C,12.36
2002,Estonia,ISIC4_C,12.44
2003,Estonia,ISIC4_C,12.43
2004,Estonia,ISIC4_C,12
2005,Estonia,ISIC4_C,12.02
2006,Estonia,ISIC4_C,12.15
2007,Estonia,ISIC4_C,11.85
2008,Estonia,ISIC4_C,12.03
2009,Estonia,ISIC4_C,10.83
2010,Estonia,ISIC4_C,12.64
2011,Estonia,ISIC4_C,13.53
2012,Estonia,ISIC4_C,13.27
2013,Estonia,ISIC4_C,13.49
2014,Estonia,ISIC4_C,13.83
2015,Estonia,ISIC4_C,13.91
2016,Estonia,ISIC4_C,14.05
2017,Estonia,ISIC4_C,13.82
2018,Estonia,ISIC4_C,13.96
2019,Estonia,ISIC4_C,13.69
2020,Estonia,ISIC4_C,12.86
2021,Estonia,ISIC4_C,12.72
2022,Estonia,ISIC4_C,12.75
2000,Finland,ISIC4_C,16.72
2001,Finland,ISIC4_C,16.89
2002,Finland,ISIC4_C,17.15
2016,Slovakia,ISIC4_C,19.02
2017,Slovakia,ISIC4_C,18.69
2018,Slovakia,ISIC4_C,20.14
2019,Slovakia,ISIC4_C,21.14
2020,Slovakia,ISIC4_C,18.57
2021,Slovakia,ISIC4_C,19.41
2022,Slovakia,ISIC4_C,19.87
2000,Slovenia,ISIC4_C,18.33
2001,Slovenia,ISIC4_C,18.68
2002,Slovenia,ISIC4_C,19.02
2003,Finland,ISIC4_C,17.3
2004,Finland,ISIC4_C,17.45
2005,Finland,ISIC4_C,17.63
2006,Finland,ISIC4_C,18.88
2007,Finland,ISIC4_C,19.74
2008,Finland,ISIC4_C,19.08
2009,Finland,ISIC4_C,15.93
2010,Finland,ISIC4_C,16.61
2011,Finland,ISIC4_C,16.21
2012,Finland,ISIC4_C,14.54
2013,Finland,ISIC4_C,14.79
2014,Finland,ISIC4_C,14.71
2015,Finland,ISIC4_C,14.68
2016,Finland,ISIC4_C,14.98
2017,Finland,ISIC4_C,15.6
2018,Finland,ISIC4_C,14.76
2019,Finland,ISIC4_C,15.04
2020,Finland,ISIC4_C,15.06
2021,Finland,ISIC4_C,14.76
2022,Finland,ISIC4_C,14.96
2000,France,ISIC4_C,11.17
2001,France,ISIC4_C,11.08
2002,France,ISIC4_C,10.94
2003,France,ISIC4_C,11.09
2004,France,ISIC4_C,11.05
2005,France,ISIC4_C,11.05
2006,France,ISIC4_C,11.07
2007,France,ISIC4_C,11.02
2008,France,ISIC4_C,10.64
2009,France,ISIC4_C,10.31
2010,France,ISIC4_C,10.36
2011,France,ISIC4_C,10.54
2012,France,ISIC4_C,10.48
2013,France,ISIC4_C,10.41
2014,France,ISIC4_C,10.48
2015,France,ISIC4_C,10.43
2016,France,ISIC4_C,10.41
2017,France,ISIC4_C,10.4
2018,France,ISIC4_C,10.38
2019,France,ISIC4_C,10.41
2003,Slovenia,ISIC4_C,19.53
2004,Slovenia,ISIC4_C,19.8
2005,Slovenia,ISIC4_C,19.77
2006,Slovenia,ISIC4_C,20
2007,Slovenia,ISIC4_C,20.34
2008,Slovenia,ISIC4_C,19.87
2009,Slovenia,ISIC4_C,18.14
2010,Slovenia,ISIC4_C,19.03
2011,Slovenia,ISIC4_C,19.48
2012,Slovenia,ISIC4_C,19.43
2013,Slovenia,ISIC4_C,19.49
2014,Slovenia,ISIC4_C,19.82
2015,Slovenia,ISIC4_C,19.94
2016,Slovenia,ISIC4_C,20.4
2017,Slovenia,ISIC4_C,20.97
2018,Slovenia,ISIC4_C,20.73
2019,Slovenia,ISIC4_C,21.68
2020,Slovenia,ISIC4_C,21.96
2021,Slovenia,ISIC4_C,22.61
2022,Slovenia,ISIC4_C,23.04
2020,France,ISIC4_C,9.85
2021,France,ISIC4_C,9.71
2022,France,ISIC4_C,9.74
2000,Georgia,ISIC4_C,8
2001,Georgia,ISIC4_C,7.54
2002,Georgia,ISIC4_C,8.11
2003,Georgia,ISIC4_C,7.88
2004,Georgia,ISIC4_C,8
2005,Georgia,ISIC4_C,8.29
2006,Georgia,ISIC4_C,8.8
2007,Georgia,ISIC4_C,9.05
2008,Georgia,ISIC4_C,8.64
2009,Georgia,ISIC4_C,8.37
2010,Georgia,ISIC4_C,8.83
2011,Georgia,ISIC4_C,9.52
2012,Georgia,ISIC4_C,10.06
2013,Georgia,ISIC4_C,10.52
2014,Georgia,ISIC4_C,10.45
2015,Georgia,ISIC4_C,8.86
2016,Georgia,ISIC4_C,8.94
2000,Spain,ISIC4_C,14.94
2001,Spain,ISIC4_C,14.87
2002,Spain,ISIC4_C,14.49
2003,Spain,ISIC4_C,14.28
2004,Spain,ISIC4_C,13.91
2005,Spain,ISIC4_C,13.6
2006,Spain,ISIC4_C,13.37
2007,Spain,ISIC4_C,13.04
2008,Spain,ISIC4_C,12.59
2009,Spain,ISIC4_C,11.59
2017,Georgia,ISIC4_C,8.67
2018,Georgia,ISIC4_C,8.61
2019,Georgia,ISIC4_C,8.31
2020,Georgia,ISIC4_C,8.28
2021,Georgia,ISIC4_C,8.18
2022,Georgia,ISIC4_C,8.39
2000,Germany,ISIC4_C,19.03
2001,Germany,ISIC4_C,18.98
2002,Germany,ISIC4_C,18.55
2003,Germany,ISIC4_C,18.88
2004,Germany,ISIC4_C,19.34
2005,Germany,ISIC4_C,19.52
2006,Germany,ISIC4_C,20.42
2007,Germany,ISIC4_C,20.67
2008,Germany,ISIC4_C,20.05
2009,Germany,ISIC4_C,17.15
2010,Germany,ISIC4_C,19.61
2011,Germany,ISIC4_C,20.44
2012,Germany,ISIC4_C,19.99
2013,Germany,ISIC4_C,19.89
2014,Germany,ISIC4_C,20.43
2015,Germany,ISIC4_C,20.35
2016,Germany,ISIC4_C,20.68
2017,Germany,ISIC4_C,20.87
2018,Germany,ISIC4_C,20.85
2019,Germany,ISIC4_C,20.38
2020,Germany,ISIC4_C,19.45
2021,Germany,ISIC4_C,19.91
2022,Germany,ISIC4_C,19.92
2000,Greece,ISIC4_C,11.21
2001,Greece,ISIC4_C,11.82
2002,Greece,ISIC4_C,11.98
2003,Greece,ISIC4_C,11.57
2004,Greece,ISIC4_C,10.74
2005,Greece,ISIC4_C,10.77
2006,Greece,ISIC4_C,10.17
2007,Greece,ISIC4_C,10.32
2008,Greece,ISIC4_C,9.72
2009,Greece,ISIC4_C,9.71
2010,Greece,ISIC4_C,8.9
2011,Greece,ISIC4_C,8.65
2012,Greece,ISIC4_C,8.52
2013,Greece,ISIC4_C,7.98
2014,Greece,ISIC4_C,8.13
2015,Greece,ISIC4_C,8.29
2016,Greece,ISIC4_C,8
2017,Greece,ISIC4_C,8.27
2018,Greece,ISIC4_C,8.6
2019,Greece,ISIC4_C,8.58
2020,Greece,ISIC4_C,10.14
2010,Spain,ISIC4_C,11.53
2011,Spain,ISIC4_C,11.44
2012,Spain,ISIC4_C,11.09
2013,Spain,ISIC4_C,11.14
2014,Spain,ISIC4_C,11.21
2015,Spain,ISIC4_C,11.29
2016,Spain,ISIC4_C,11.21
2017,Spain,ISIC4_C,11.51
2018,Spain,ISIC4_C,11.12
2019,Spain,ISIC4_C,10.95
2020,Spain,ISIC4_C,10.45
2021,Spain,ISIC4_C,10.79
2022,Spain,ISIC4_C,10.77
2000,Sweden,ISIC4_C,16.3
2001,Sweden,ISIC4_C,15.93
2002,Sweden,ISIC4_C,16.31
2003,Sweden,ISIC4_C,16.49
2004,Sweden,ISIC4_C,16.7
2005,Sweden,ISIC4_C,16.7
2006,Sweden,ISIC4_C,17.14
2021,Greece,ISIC4_C,10.48
2022,Greece,ISIC4_C,10.4
2000,Hungary,ISIC4_C,18.29
2001,Hungary,ISIC4_C,18.38
2002,Hungary,ISIC4_C,18.82
2003,Hungary,ISIC4_C,19.6
2004,Hungary,ISIC4_C,19.79
2005,Hungary,ISIC4_C,19.98
2006,Hungary,ISIC4_C,20.52
2007,Hungary,ISIC4_C,21.73
2007,Sweden,ISIC4_C,17.25
2008,Sweden,ISIC4_C,16.61
2009,Sweden,ISIC4_C,13.33
2010,Sweden,ISIC4_C,15.3
2011,Sweden,ISIC4_C,15.69
2012,Sweden,ISIC4_C,14.66
2013,Sweden,ISIC4_C,13.98
