Year,GeoAreaName,Type of product,Value
2005,Croatia,CLO,8.75479
2014,Denmark,ARM,1.86031
2014,Denmark,ALP,2.53446
2015,Denmark,TEX,5.58854
2015,Denmark,OIL,0
2015,Denmark,IND,1.05298
2015,Denmark,CLO,11.24517
2015,Denmark,ARM,1.86031
2015,Denmark,ALP,2.61326
2015,Denmark,AGR,24.31699
2016,Denmark,TEX,5.6021
2016,Denmark,OIL,0
2016,Denmark,IND,1.02792
2016,Denmark,CLO,11.24515
2016,Denmark,ARM,1.86031
2016,Denmark,ALP,2.58978
2016,Denmark,AGR,24.33421
2017,Denmark,ALP,1.7306
2017,Denmark,AGR,10.82999
2018,Armenia,ALP,1.03014
2019,Armenia,TEX,1.04172
2019,Armenia,IND,0.44698
2019,Armenia,CLO,8.93254
2019,Armenia,ALP,1.02897
2019,Armenia,AGR,4.46494
2020,Armenia,ALP,1.02869
2020,Armenia,AGR,4.46692
2020,Armenia,IND,0.44695
2020,Armenia,TEX,1.04168
2020,Armenia,CLO,8.93172
2021,Armenia,TEX,1.04211
2021,Armenia,IND,0.44711
2021,Armenia,CLO,8.93249
2021,Armenia,ALP,1.02883
2021,Armenia,AGR,4.46209
2000,Belgium,TEX,7.09888
2000,Belgium,IND,1.64057
2017,Denmark,TEX,4.4378
2017,Denmark,OIL,0
2017,Denmark,IND,0.84849
2017,Denmark,CLO,10.36508
2017,Denmark,ARM,1.23664
2018,Denmark,ALP,2.42844
2018,Denmark,CLO,10.57359
2018,Denmark,AGR,24.20242
2018,Denmark,TEX,4.61293
2005,Croatia,ARM,1.01059
2005,Croatia,ALP,1.58108
2005,Croatia,AGR,6.95335
2010,Croatia,CLO,8.52121
2010,Croatia,TEX,4.79717
2010,Croatia,ALP,1.45547
2010,Croatia,ARM,1.46968
2010,Croatia,IND,0.72217
2010,Croatia,AGR,8.79199
2011,Croatia,TEX,5.02097
2011,Croatia,IND,1.33194
2011,Croatia,CLO,8.52942
2011,Croatia,ARM,1.47555
2011,Croatia,ALP,2.04017
2011,Croatia,AGR,9.22866
2012,Croatia,ALP,2.16253
2012,Croatia,AGR,8.42042
2012,Croatia,TEX,4.71644
2000,Belgium,CLO,12.29195
2000,Belgium,ARM,1.7826
2000,Belgium,ALP,2.05715
2000,Belgium,AGR,14.08686
2005,Belgium,IND,1.45972
2005,Belgium,AGR,13.25162
2005,Belgium,ALP,1.76091
2005,Belgium,TEX,5.03287
2005,Belgium,CLO,11.03079
2005,Belgium,ARM,1.69219
2010,Belgium,TEX,4.59757
2010,Belgium,IND,1.21165
2010,Belgium,CLO,10.93241
2010,Belgium,ARM,1.75415
2010,Belgium,ALP,1.49732
2010,Belgium,AGR,13.51777
2011,Belgium,AGR,13.50222
2011,Belgium,TEX,4.57179
2012,Croatia,IND,1.4848
2012,Croatia,CLO,8.53465
2012,Croatia,ARM,1.44522
2013,Croatia,TEX,4.79514
2013,Croatia,IND,1.36865
2013,Croatia,CLO,8.52682
2013,Croatia,ARM,1.44523
2013,Croatia,ALP,2.05934
2013,Croatia,AGR,8.96649
2018,Denmark,OIL,0
2018,Denmark,IND,0.88798
2018,Denmark,ARM,1.272
2019,Denmark,CLO,8.53371
2019,Denmark,ARM,0.24848
2019,Denmark,ALP,1.59185
2019,Denmark,AGR,9.43225
2019,Denmark,TEX,3.62707
2019,Denmark,OIL,0
2014,Croatia,CLO,8.52963
2014,Croatia,TEX,4.86102
2014,Croatia,ARM,2.38174
2014,Croatia,ALP,2.1957
2014,Croatia,AGR,7.10154
2014,Croatia,IND,1.54319
2015,Croatia,TEX,4.84088
2015,Croatia,IND,1.50252
2015,Croatia,CLO,8.46972
2011,Belgium,IND,1.20063
2011,Belgium,CLO,10.75886
2011,Belgium,ARM,1.75415
2011,Belgium,ALP,1.4867
2012,Belgium,TEX,4.53305
2012,Belgium,IND,1.1952
2012,Belgium,CLO,10.77089
2012,Belgium,ARM,1.99855
2012,Belgium,ALP,1.48341
2019,Denmark,IND,0.77238
2020,Denmark,TEX,3.62474
2020,Denmark,OIL,0
2020,Denmark,IND,0.7627
2020,Denmark,CLO,8.53367
2020,Denmark,ARM,0.24848
2020,Denmark,ALP,1.57579
2020,Denmark,AGR,9.29828
2021,Denmark,CLO,8.53369
2015,Croatia,ARM,2.38174
2015,Croatia,ALP,2.1572
2015,Croatia,AGR,7.08382
2016,Croatia,ALP,2.20851
2016,Croatia,AGR,7.13871
2016,Croatia,TEX,4.89672
2016,Croatia,IND,1.55077
2016,Croatia,CLO,8.47727
2016,Croatia,ARM,2.81438
2012,Belgium,AGR,12.52615
2013,Belgium,TEX,4.51312
2013,Belgium,ALP,1.50073
2013,Belgium,AGR,12.97544
2013,Belgium,CLO,10.76448
2013,Belgium,IND,1.2089
2013,Belgium,ARM,1.99855
2014,Belgium,TEX,4.49835
2014,Belgium,IND,1.20036
2014,Belgium,CLO,10.77644
2014,Belgium,ARM,1.99855
2014,Belgium,ALP,1.49135
2014,Belgium,AGR,12.97361
2015,Belgium,AGR,12.86156
2015,Belgium,TEX,4.62156
2015,Belgium,IND,1.36532
2015,Belgium,CLO,10.68278
2015,Belgium,ARM,1.99855
2017,Croatia,TEX,4.42461
2017,Croatia,IND,1.36136
2017,Croatia,CLO,7.87007
2017,Croatia,ARM,2.38084
2017,Croatia,ALP,1.93025
2017,Croatia,AGR,6.34956
2018,Croatia,TEX,4.51811
2018,Croatia,CLO,8.00776
2018,Croatia,ARM,2.38181
2018,Croatia,ALP,1.88681
2018,Croatia,AGR,6.3785
2018,Croatia,IND,1.30848
2019,Croatia,TEX,3.96772
2019,Croatia,IND,1.05773
2019,Croatia,CLO,6.66552
2019,Croatia,ARM,1.44596
2019,Croatia,ALP,1.56111
2019,Croatia,AGR,5.48395
2021,Denmark,ARM,0.24847
2021,Denmark,ALP,1.57925
2021,Denmark,AGR,9.35265
2021,Denmark,OIL,0
2021,Denmark,IND,0.76221
2021,Denmark,TEX,3.62497
2000,Estonia,ARM,0.61726
2000,Estonia,ALP,1.98371
2000,Estonia,AGR,28.94729
2020,Croatia,ALP,2.43518
2020,Croatia,AGR,9.22185
2020,Croatia,TEX,5.94109
2020,Croatia,IND,1.74216
2020,Croatia,CLO,10.28934
2020,Croatia,ARM,1.71844
2021,Croatia,TEX,5.94151
2021,Croatia,IND,1.74255
2021,Croatia,CLO,10.28932
2015,Belgium,ALP,1.65717
2016,Belgium,TEX,4.66227
2016,Belgium,IND,1.35655
2016,Belgium,CLO,10.68279
2016,Belgium,ARM,1.99855
2016,Belgium,ALP,1.64837
2016,Belgium,AGR,12.89879
2017,Belgium,TEX,3.59925
2017,Belgium,ARM,1.47325
2000,Estonia,TEX,6.98393
2000,Estonia,OIL,0.24362
2000,Estonia,IND,1.24195
2000,Estonia,CLO,11.86175
2005,Estonia,AGR,14.9168
2005,Estonia,ALP,1.36496
2005,Estonia,ARM,2.33107
2005,Estonia,TEX,4.29918
2005,Estonia,OIL,0.1243
2021,Croatia,ARM,1.71788
2021,Croatia,ALP,2.43688
2021,Croatia,AGR,9.27572
2000,Cyprus,ARM,1.67833
2000,Cyprus,ALP,4.04701
2000,Cyprus,AGR,10.09676
2000,Cyprus,TEX,7.86344
2000,Cyprus,OIL,0.24362
2000,Cyprus,IND,2.89724
2017,Belgium,ALP,1.48621
2017,Belgium,AGR,12.163
2017,Belgium,CLO,9.7804
2017,Belgium,IND,1.26638
2018,Belgium,TEX,3.71655
2018,Belgium,IND,1.18571
2018,Belgium,CLO,10.02467
2018,Belgium,ARM,1.54217
2018,Belgium,ALP,1.36794
2005,Estonia,IND,0.89571
2005,Estonia,CLO,8.16754
2010,Estonia,OIL,0
2010,Estonia,IND,0.91966
2010,Estonia,CLO,8.1344
2010,Estonia,ARM,2.33107
2010,Estonia,ALP,1.53582
2010,Estonia,TEX,4.0443
2010,Estonia,AGR,19.8093
2018,Belgium,AGR,12.50035
2019,Belgium,AGR,10.81693
2019,Belgium,TEX,2.64783
2019,Belgium,IND,1.07554
2019,Belgium,CLO,8.19264
2019,Belgium,ARM,0.69466
2019,Belgium,ALP,1.23704
2020,Belgium,TEX,2.64257
2020,Belgium,IND,1.05386
2000,Cyprus,CLO,12.77971
2005,Cyprus,ALP,2.96493
2005,Cyprus,ARM,1.85657
2005,Cyprus,AGR,6.67964
2005,Cyprus,TEX,4.64416
2005,Cyprus,OIL,0.1243
2005,Cyprus,IND,2.15656
2005,Cyprus,CLO,8.5725
2010,Cyprus,IND,1.72563
2011,Estonia,ALP,1.52493
2011,Estonia,AGR,19.81613
2011,Estonia,TEX,4.04011
2011,Estonia,OIL,0
2011,Estonia,IND,0.91003
2011,Estonia,CLO,8.11757
2011,Estonia,ARM,2.33107
2012,Estonia,TEX,3.99554
2012,Estonia,OIL,0
2010,Cyprus,CLO,8.48109
2010,Cyprus,ARM,1.86445
2010,Cyprus,ALP,2.55182
2010,Cyprus,AGR,6.77638
2010,Cyprus,TEX,4.30544
2010,Cyprus,OIL,0
2011,Cyprus,TEX,4.28524
2011,Cyprus,OIL,0
2011,Cyprus,IND,1.72316
2020,Belgium,CLO,8.19262
2020,Belgium,ARM,0.69466
2020,Belgium,ALP,1.21256
2020,Belgium,AGR,10.50523
2021,Belgium,IND,1.0281
2021,Belgium,CLO,8.19261
2021,Belgium,ARM,0.69462
2021,Belgium,ALP,1.18987
2021,Belgium,AGR,10.56356
2011,Cyprus,CLO,8.47478
2011,Cyprus,ARM,1.86445
2011,Cyprus,ALP,2.54943
2011,Cyprus,AGR,6.77443
2012,Cyprus,OIL,0
2012,Cyprus,IND,1.78664
2012,Cyprus,TEX,4.26819
2012,Cyprus,CLO,8.47535
2012,Cyprus,ARM,1.86445
2012,Cyprus,ALP,2.56497
2012,Cyprus,AGR,6.59259
2013,Cyprus,ALP,2.52567
2013,Cyprus,AGR,6.54543
2013,Cyprus,TEX,4.25388
2013,Cyprus,OIL,0
2013,Cyprus,IND,1.73912
2013,Cyprus,CLO,8.45256
2013,Cyprus,ARM,1.86445
2021,Belgium,TEX,2.6426
2000,Bosnia and Herzegovina,AGR,7.58327
2000,Bosnia and Herzegovina,TEX,7.09295
2000,Bosnia and Herzegovina,OIL,0.24362
2000,Bosnia and Herzegovina,IND,1.91509
2000,Bosnia and Herzegovina,CLO,12.35432
2000,Bosnia and Herzegovina,ARM,1.80511
2000,Bosnia and Herzegovina,ALP,2.58553
2005,Bosnia and Herzegovina,TEX,5.50945
2014,Cyprus,TEX,4.24517
2014,Cyprus,OIL,0
2014,Cyprus,IND,1.77914
2014,Cyprus,CLO,8.48446
2014,Cyprus,ARM,1.86445
2014,Cyprus,ALP,2.5624
2014,Cyprus,AGR,6.55916
2015,Cyprus,CLO,8.39367
2015,Cyprus,ARM,1.86445
2012,Estonia,IND,0.8984
2012,Estonia,CLO,8.12067
2012,Estonia,ARM,2.33107
2012,Estonia,ALP,1.4862
2012,Estonia,AGR,19.23024
2013,Estonia,CLO,8.07992
2013,Estonia,ARM,2.33107
2013,Estonia,ALP,1.4944
2013,Estonia,AGR,19.28678
2013,Estonia,TEX,4.00838
2013,Estonia,OIL,0
2013,Estonia,IND,0.91311
2014,Estonia,TEX,3.99276
2014,Estonia,OIL,0
2014,Estonia,IND,0.89487
2014,Estonia,CLO,8.08189
2014,Estonia,ARM,2.33107
2014,Estonia,ALP,1.47843
2014,Estonia,AGR,19.29676
2015,Estonia,IND,0.93307
2015,Estonia,CLO,8.02632
2015,Estonia,ARM,2.33107
2015,Estonia,ALP,1.51917
2015,Estonia,AGR,18.99732
2015,Estonia,TEX,4.02159
2015,Estonia,OIL,0
2016,Estonia,ARM,2.33107
2005,Bosnia and Herzegovina,OIL,0.1243
2005,Bosnia and Herzegovina,IND,1.20067
2005,Bosnia and Herzegovina,CLO,8.19231
2005,Bosnia and Herzegovina,ARM,0.31856
2005,Bosnia and Herzegovina,ALP,1.71702
2005,Bosnia and Herzegovina,AGR,3.75971
2010,Bosnia and Herzegovina,CLO,8.26443
2010,Bosnia and Herzegovina,ARM,0.31812
2010,Bosnia and Herzegovina,ALP,1.40029
2015,Cyprus,ALP,2.85875
2015,Cyprus,AGR,6.55381
2015,Cyprus,TEX,4.24136
2015,Cyprus,OIL,0
2015,Cyprus,IND,2.06926
2016,Cyprus,ARM,1.86445
2016,Cyprus,AGR,6.55716
2016,Cyprus,CLO,8.39365
2016,Cyprus,ALP,2.85269
2016,Estonia,IND,0.91643
2016,Estonia,ALP,1.502
2016,Estonia,TEX,4.0286
2016,Estonia,OIL,0
2016,Estonia,CLO,8.02632
2016,Estonia,AGR,19.27279
2017,Estonia,TEX,3.2632
2017,Estonia,OIL,0
2017,Estonia,IND,0.76967
2016,Cyprus,IND,2.06227
2016,Cyprus,TEX,4.30274
2016,Cyprus,OIL,0
2017,Cyprus,OIL,0
2017,Cyprus,IND,1.74733
2017,Cyprus,CLO,7.78612
2017,Cyprus,ARM,1.14097
2017,Cyprus,ALP,2.50648
2017,Cyprus,TEX,3.88437
2010,Bosnia and Herzegovina,AGR,3.66338
2010,Bosnia and Herzegovina,TEX,5.55547
2010,Bosnia and Herzegovina,OIL,0
2010,Bosnia and Herzegovina,IND,0.8532
2011,Bosnia and Herzegovina,ALP,1.43398
2011,Bosnia and Herzegovina,AGR,3.6789
2011,Bosnia and Herzegovina,ARM,0.31825
2011,Bosnia and Herzegovina,IND,0.88748
2011,Bosnia and Herzegovina,CLO,8.26605
2017,Cyprus,AGR,7.01317
2018,Cyprus,AGR,6.70476
2018,Cyprus,TEX,3.99112
2018,Cyprus,OIL,0
2018,Cyprus,IND,1.46507
2018,Cyprus,CLO,7.93148
2018,Cyprus,ARM,1.18928
2018,Cyprus,ALP,2.18718
2019,Cyprus,IND,1.27809
2017,Estonia,CLO,7.46971
2017,Estonia,ARM,1.70427
2017,Estonia,ALP,1.27037
2017,Estonia,AGR,19.29528
2018,Estonia,ALP,1.28866
2018,Estonia,AGR,19.0382
2018,Estonia,TEX,3.32083
2018,Estonia,OIL,0
2018,Estonia,IND,0.79112
2018,Estonia,CLO,7.6298
2018,Estonia,ARM,1.92739
2019,Estonia,TEX,2.67403
2019,Estonia,OIL,0
2019,Estonia,IND,0.59813
2019,Estonia,CLO,6.23169
2019,Estonia,ARM,1.21458
2019,Estonia,ALP,1.06641
2019,Estonia,AGR,18.1478
2011,Bosnia and Herzegovina,TEX,5.59108
2011,Bosnia and Herzegovina,OIL,0
2012,Bosnia and Herzegovina,TEX,5.07189
2012,Bosnia and Herzegovina,OIL,0
2012,Bosnia and Herzegovina,IND,1.05698
2012,Bosnia and Herzegovina,CLO,8.26036
2012,Bosnia and Herzegovina,ARM,0.316
2012,Bosnia and Herzegovina,ALP,1.59527
2012,Bosnia and Herzegovina,AGR,3.58165
2019,Cyprus,CLO,6.54048
2019,Cyprus,ARM,0.514
2019,Cyprus,ALP,1.88583
2019,Cyprus,AGR,4.90133
2019,Cyprus,OIL,0
2019,Cyprus,TEX,3.25636
2020,Cyprus,CLO,10.22048
2020,Cyprus,ARM,0.78837
2020,Cyprus,AGR,9.08992
2020,Cyprus,ALP,3.16334
2020,Cyprus,TEX,5.71235
2020,Cyprus,OIL,0
2020,Cyprus,IND,2.42461
2021,Cyprus,TEX,5.71371
2021,Cyprus,OIL,0
2021,Cyprus,IND,2.39603
2021,Cyprus,CLO,10.22058
2021,Cyprus,ARM,0.78837
2020,Estonia,OIL,0
2020,Estonia,IND,0.58107
2020,Estonia,CLO,6.23167
2020,Estonia,ARM,1.21458
2020,Estonia,AGR,18.01928
2020,Estonia,ALP,1.04489
2020,Estonia,TEX,2.66511
2021,Estonia,TEX,2.66513
2021,Estonia,OIL,0
2021,Cyprus,ALP,3.15384
2021,Cyprus,AGR,9.31107
2000,Czechia,IND,1.76707
2000,Czechia,CLO,11.58823
2000,Czechia,ARM,0.66685
2000,Czechia,ALP,2.04625
2000,Czechia,AGR,8.69629
2000,Czechia,TEX,6.72756
2000,Czechia,OIL,0.24362
2005,Czechia,ALP,1.69655
2005,Czechia,AGR,6.07578
2005,Czechia,CLO,8.0024
2005,Czechia,TEX,4.13514
2005,Czechia,OIL,0.1243
2005,Czechia,IND,1.47676
2005,Czechia,ARM,1.65133
2010,Czechia,TEX,3.87691
2010,Czechia,OIL,0
2011,Albania,OIL,0
2012,Albania,TEX,5.9328
2012,Albania,OIL,0
2012,Albania,IND,1.34192
2012,Albania,CLO,8.27934
2012,Albania,ARM,0.63883
2012,Albania,ALP,2.67954
2012,Albania,AGR,1.83466
2013,Albania,CLO,8.27775
2021,Estonia,IND,0.58054
2021,Estonia,CLO,6.23167
2021,Estonia,ARM,1.21458
2021,Estonia,ALP,1.04398
2021,Estonia,AGR,18.00554
2000,Finland,AGR,14.97678
2000,Finland,TEX,4.67863
2000,Finland,OIL,0.4378
2000,Finland,IND,1.36942
2000,Finland,CLO,13.09593
2000,Finland,ARM,1.63746
2000,Finland,ALP,1.56239
2005,Finland,TEX,3.79719
2005,Finland,OIL,0.22338
2005,Finland,IND,1.05639
2005,Finland,CLO,11.82979
2005,Finland,ARM,1.52489
2005,Finland,ALP,1.28664
2005,Finland,AGR,14.14142
2010,Finland,ARM,1.54019
2010,Finland,TEX,3.30501
2010,Finland,OIL,0
2010,Finland,IND,0.92825
2010,Finland,AGR,13.97396
2010,Finland,ALP,1.14542
2010,Finland,CLO,11.76972
2011,Finland,TEX,3.27001
2010,Czechia,IND,1.23959
2010,Czechia,CLO,7.97647
2010,Czechia,ARM,1.76891
2010,Czechia,ALP,1.46
2010,Czechia,AGR,6.61382
2011,Czechia,ALP,1.45311
2011,Czechia,AGR,6.61222
2011,Czechia,TEX,3.85972
2011,Czechia,OIL,0
2011,Czechia,IND,1.23318
2011,Czechia,CLO,7.93152
2011,Czechia,ARM,1.76891
2012,Czechia,OIL,0
2012,Czechia,IND,1.24919
2012,Czechia,CLO,7.93905
2012,Czechia,ARM,1.77825
2012,Czechia,ALP,1.46387
2012,Czechia,AGR,6.12909
2011,Finland,OIL,0
2011,Finland,IND,0.9229
2011,Finland,CLO,11.75404
2011,Finland,ARM,1.54019
2011,Finland,ALP,1.13957
2011,Finland,AGR,13.95216
2012,Finland,OIL,0
2012,Finland,IND,0.9001
2012,Finland,CLO,11.75553
2012,Finland,ARM,1.54494
2012,Finland,ALP,1.12349
2012,Finland,TEX,3.22853
2012,Finland,AGR,12.04129
2013,Finland,OIL,0
2013,Finland,CLO,11.74692
2013,Finland,ARM,1.54494
2013,Finland,ALP,1.1424
2013,Finland,AGR,13.97188
2013,Bosnia and Herzegovina,ARM,0.316
2013,Bosnia and Herzegovina,ALP,1.44312
2013,Bosnia and Herzegovina,AGR,3.59409
2013,Bosnia and Herzegovina,TEX,5.16589
2013,Bosnia and Herzegovina,OIL,0
2013,Bosnia and Herzegovina,IND,0.9001
2013,Bosnia and Herzegovina,CLO,8.27398
2014,Bosnia and Herzegovina,OIL,0
2014,Bosnia and Herzegovina,TEX,5.09556
2013,Finland,IND,0.90676
2013,Finland,TEX,3.20013
2014,Finland,AGR,13.97349
2014,Finland,TEX,3.15117
2014,Finland,OIL,0
2014,Finland,IND,0.89561
2014,Finland,CLO,11.75153
2014,Finland,ARM,1.54494
2014,Finland,ALP,1.13171
2012,Czechia,TEX,3.80824
2013,Czechia,OIL,0
2013,Czechia,IND,1.24125
2013,Czechia,CLO,7.93102
2013,Czechia,ALP,1.45547
2013,Czechia,AGR,6.1971
2013,Czechia,ARM,1.77825
2013,Czechia,TEX,3.80727
2014,Czechia,TEX,3.78629
2014,Bosnia and Herzegovina,IND,1.06389
2014,Bosnia and Herzegovina,CLO,8.27606
2014,Bosnia and Herzegovina,ARM,0.316
2014,Bosnia and Herzegovina,ALP,1.60359
2014,Bosnia and Herzegovina,AGR,3.5962
2015,Bosnia and Herzegovina,TEX,5.0097
2015,Bosnia and Herzegovina,OIL,0
2015,Bosnia and Herzegovina,IND,0.89603
2015,Bosnia and Herzegovina,CLO,8.10163
2015,Finland,ARM,1.54494
2015,Finland,ALP,1.27456
2015,Finland,AGR,13.95264
2015,Finland,TEX,3.35461
2015,Finland,OIL,0
2015,Finland,IND,1.02139
2015,Finland,CLO,11.66544
2016,Finland,TEX,3.39936
2016,Finland,OIL,0
2014,Czechia,OIL,0
2014,Czechia,IND,1.24791
2014,Czechia,CLO,7.93779
2014,Czechia,ARM,1.77825
2014,Czechia,ALP,1.46227
2014,Czechia,AGR,6.20911
2015,Czechia,OIL,0
2015,Czechia,IND,1.44854
2015,Czechia,CLO,7.87577
2016,Finland,IND,0.99664
2016,Finland,CLO,11.66543
2016,Finland,ARM,1.54494
2016,Finland,ALP,1.24489
2016,Finland,AGR,13.96648
2017,Finland,CLO,10.77715
2017,Finland,ALP,1.11008
2017,Finland,TEX,3.04023
2017,Finland,OIL,0
2015,Bosnia and Herzegovina,ARM,0.316
2015,Bosnia and Herzegovina,ALP,1.42527
2015,Bosnia and Herzegovina,AGR,3.57186
2016,Bosnia and Herzegovina,ALP,1.46392
2016,Bosnia and Herzegovina,AGR,3.66464
2016,Bosnia and Herzegovina,TEX,5.07233
2016,Bosnia and Herzegovina,OIL,0
2016,Bosnia and Herzegovina,IND,0.92757
2016,Bosnia and Herzegovina,CLO,8.10583
2015,Czechia,ARM,1.77826
2015,Czechia,ALP,1.67177
2015,Czechia,TEX,3.8219
2015,Czechia,AGR,6.11139
2016,Czechia,OIL,0
2016,Czechia,ARM,1.77826
2016,Czechia,ALP,1.66045
2016,Czechia,AGR,6.14743
2016,Czechia,CLO,7.87578
2017,Finland,IND,0.93295
2017,Finland,AGR,13.20621
2017,Finland,ARM,0.88917
2018,Finland,TEX,3.22113
2018,Finland,OIL,0
2018,Finland,IND,0.89409
2018,Finland,CLO,10.99847
2018,Finland,ARM,0.8973
2018,Finland,ALP,1.05731
2018,Finland,AGR,13.89448
2019,Finland,TEX,2.44225
2019,Finland,OIL,0
2019,Finland,IND,0.80801
2019,Finland,CLO,8.98502
2019,Finland,ARM,0.14359
2019,Finland,ALP,0.95582
2019,Finland,AGR,12.08439
2020,Finland,ALP,0.9288
2016,Czechia,IND,1.4371
2016,Czechia,TEX,3.831
2017,Czechia,TEX,3.35415
2017,Czechia,OIL,0
2017,Czechia,IND,1.28692
2017,Czechia,CLO,7.25493
2017,Czechia,ARM,1.27176
2017,Czechia,ALP,1.44198
2017,Czechia,AGR,5.9658
2016,Bosnia and Herzegovina,ARM,0.7555
2017,Bosnia and Herzegovina,TEX,5.011
2017,Bosnia and Herzegovina,OIL,0
2017,Bosnia and Herzegovina,IND,1.05308
2017,Bosnia and Herzegovina,CLO,7.95361
2017,Bosnia and Herzegovina,ARM,0.7555
2017,Bosnia and Herzegovina,ALP,1.61584
2017,Bosnia and Herzegovina,AGR,3.4999
2018,Bosnia and Herzegovina,CLO,8.11439
2018,Czechia,ARM,1.29164
2018,Czechia,ALP,1.34317
2018,Czechia,AGR,5.87127
2018,Czechia,TEX,3.44861
2018,Czechia,OIL,0
2018,Czechia,IND,1.20451
2018,Czechia,CLO,7.43211
2019,Czechia,TEX,2.85311
2019,Czechia,OIL,0
2018,Bosnia and Herzegovina,IND,0.90838
2018,Bosnia and Herzegovina,ARM,0.7555
2018,Bosnia and Herzegovina,OIL,0
2018,Bosnia and Herzegovina,TEX,5.04916
2018,Bosnia and Herzegovina,ALP,1.47558
