Year,GeoAreaName,Type of product,Value
2005,Iceland,IND,1.62138
2005,Iceland,TEX,4.8455
2010,Iceland,CLO,14.91702
2010,Iceland,TEX,4.47678
2010,Iceland,OIL,0
2010,Iceland,ARM,7.69405
2010,Iceland,IND,1.24938
2010,Iceland,AGR,11.64208
2010,Iceland,ALP,2.61666
2015,Iceland,ALP,2.85567
2015,Iceland,AGR,15.44263
2015,Iceland,IND,1.22849
2015,Iceland,TEX,5.29357
2015,Iceland,ARM,8.57709
2015,Iceland,CLO,14.89679
2016,Iceland,ARM,8.57709
2016,Iceland,IND,1.10584
2016,Iceland,TEX,4.76686
2016,Iceland,AGR,15.74501
2016,Iceland,ALP,2.4619
2016,Iceland,CLO,0
2017,Iceland,ALP,1.66857
2017,Iceland,AGR,19.24658
2017,Iceland,IND,0.0076
2017,Iceland,ARM,0
2017,Iceland,CLO,0
2017,Iceland,TEX,0
2018,Iceland,AGR,19.24658
2018,Iceland,ALP,1.66857
2018,Iceland,CLO,0
2018,Iceland,ARM,0
2018,Iceland,TEX,0
2018,Iceland,IND,0.0076
2019,Iceland,ALP,2.10223
2019,Iceland,AGR,20.99653
2019,Iceland,IND,0.00807
2019,Iceland,TEX,0
2019,Iceland,ARM,0
2019,Iceland,OIL,0
2019,Iceland,CLO,0
2020,Iceland,CLO,0
2020,Iceland,TEX,0
2020,Iceland,IND,0.00778
2020,Iceland,ARM,0
2010,Kyrgyzstan,OIL,5
2015,Kyrgyzstan,TEX,10.07755
2015,Kyrgyzstan,IND,3.98281
2015,Kyrgyzstan,CLO,39.65925
2015,Kyrgyzstan,ALP,7.00597
2015,Kyrgyzstan,AGR,13.54774
2016,Kyrgyzstan,ALP,4.34747
2016,Kyrgyzstan,CLO,8.70497
2016,Kyrgyzstan,ARM,0.07424
2016,Kyrgyzstan,AGR,10.42076
2016,Kyrgyzstan,TEX,8.34025
2020,Iceland,AGR,21.26854
2020,Iceland,ALP,2.56057
2021,Iceland,ALP,2.20934
2021,Iceland,AGR,21.81159
2021,Iceland,ARM,0
2021,Iceland,CLO,0
2021,Iceland,IND,0.00539
2021,Iceland,TEX,0
2005,Kazakhstan,ALP,6.19207
2005,Kazakhstan,AGR,15.96617
2005,Kazakhstan,TEX,10.97898
2021,Albania,TEX,4.03754
2021,Albania,AGR,6.64239
2021,Albania,CLO,0
2021,Albania,IND,2.95665
2005,Serbia,ALP,6.29963
2005,Serbia,TEX,8.39713
2005,Serbia,ARM,23.92575
2005,Serbia,OIL,1
2005,Serbia,IND,5.93715
2005,Serbia,AGR,14.55208
2005,Serbia,CLO,20.25551
2016,Kyrgyzstan,IND,2.71252
2016,Kyrgyzstan,OIL,0
2017,Kyrgyzstan,OIL,0
2017,Kyrgyzstan,IND,2.60567
2017,Kyrgyzstan,TEX,7.03623
2017,Kyrgyzstan,AGR,2.32078
2017,Kyrgyzstan,CLO,9.51824
2017,Kyrgyzstan,ALP,3.42317
2018,Kyrgyzstan,AGR,2.59266
2018,Kyrgyzstan,TEX,7.16388
2018,Kyrgyzstan,OIL,0
2018,Armenia,CLO,8.26582
2018,Armenia,ALP,5.14403
2018,Armenia,IND,3.79063
2018,Armenia,TEX,7.11821
2018,Armenia,AGR,9.71299
2019,Armenia,AGR,7.3885
2019,Armenia,IND,3.44225
2019,Armenia,ALP,4.38549
2019,Armenia,CLO,8.82286
2019,Armenia,TEX,6.79576
2020,Armenia,ALP,3.84105
2010,Serbia,ARM,22.84543
2010,Serbia,TEX,7.9825
2010,Serbia,OIL,1
2010,Serbia,ALP,5.92584
2010,Serbia,CLO,20.5664
2010,Serbia,AGR,16.57371
2010,Serbia,IND,5.02136
2015,Serbia,OIL,1
2015,Serbia,ARM,23.20685
2015,Serbia,IND,5.52822
2015,Serbia,AGR,17.08476
2018,Kyrgyzstan,IND,2.40551
2018,Kyrgyzstan,ALP,3.90676
2018,Kyrgyzstan,CLO,19.52073
2019,Kyrgyzstan,IND,2.18685
2019,Kyrgyzstan,TEX,7.25969
2019,Kyrgyzstan,OIL,4.33267
2019,Kyrgyzstan,CLO,17.38958
2019,Kyrgyzstan,AGR,5.1159
2019,Kyrgyzstan,ALP,3.61648
2020,Kyrgyzstan,IND,2.27549
2020,Kyrgyzstan,ALP,3.3141
2005,Kazakhstan,IND,5.35966
2005,Kazakhstan,OIL,5
2005,Kazakhstan,CLO,5.90949
2010,Kazakhstan,IND,6.10786
2010,Kazakhstan,OIL,0
2010,Kazakhstan,TEX,10.93254
2010,Kazakhstan,AGR,13.36855
2010,Kazakhstan,ALP,6.53956
2010,Kazakhstan,CLO,11.22635
2015,Kazakhstan,ALP,6.54329
2015,Kazakhstan,AGR,13.62501
2015,Kazakhstan,TEX,10.0667
2015,Kazakhstan,CLO,10.32199
2015,Kazakhstan,IND,5.54958
2015,Kazakhstan,OIL,1.25
2016,Kazakhstan,AGR,7.21874
2016,Kazakhstan,ALP,3.38843
2016,Kazakhstan,OIL,0.00029
2016,Kazakhstan,IND,2.75454
2016,Kazakhstan,TEX,5.82002
2016,Kazakhstan,CLO,7.48103
2017,Kazakhstan,AGR,5.61463
2017,Kazakhstan,ALP,3.12397
2017,Kazakhstan,CLO,6.81555
2017,Kazakhstan,TEX,5.19507
2017,Kazakhstan,IND,2.67887
2017,Kazakhstan,OIL,0
2018,Kazakhstan,OIL,0
2018,Kazakhstan,IND,2.60676
2018,Kazakhstan,CLO,6.49669
2018,Kazakhstan,TEX,5.20675
2018,Kazakhstan,AGR,5.7364
2018,Kazakhstan,ALP,3.07316
2019,Kazakhstan,TEX,5.76583
2019,Kazakhstan,CLO,6.10297
2019,Kazakhstan,IND,2.29455
2019,Kazakhstan,OIL,0
2019,Kazakhstan,ALP,2.86787
2019,Kazakhstan,ARM,15.01366
2019,Kazakhstan,AGR,5.39389
2020,Kazakhstan,ALP,2.75552
2020,Kazakhstan,OIL,0.10407
2020,Kazakhstan,IND,2.3715
2020,Kazakhstan,CLO,6.06304
2020,Kyrgyzstan,AGR,5.09314
2020,Kyrgyzstan,CLO,16.43315
2020,Kyrgyzstan,TEX,6.86548
2020,Kyrgyzstan,OIL,0
2021,Kyrgyzstan,IND,2.32058
2021,Kyrgyzstan,OIL,0
2021,Kyrgyzstan,TEX,5.72383
2021,Kyrgyzstan,CLO,16.07052
2021,Kyrgyzstan,AGR,5.37244
2021,Kyrgyzstan,ALP,3.92431
2005,Republic of Moldova,IND,2.13083
2020,Armenia,IND,3.22311
2020,Armenia,TEX,6.29699
2020,Armenia,AGR,5.47629
2020,Armenia,CLO,7.46409
2021,Armenia,AGR,6.53361
2021,Armenia,TEX,6.38834
2021,Armenia,IND,3.08478
2021,Armenia,ALP,3.87972
2021,Armenia,CLO,6.26667
2005,Bosnia and Herzegovina,IND,6.05944
2005,Bosnia and Herzegovina,TEX,10.19869
2005,Bosnia and Herzegovina,CLO,15
2005,Bosnia and Herzegovina,OIL,0
2005,Bosnia and Herzegovina,ALP,7.91315
2005,Bosnia and Herzegovina,ARM,14.28337
2005,Bosnia and Herzegovina,AGR,15.79221
2010,Bosnia and Herzegovina,OIL,0
2010,Bosnia and Herzegovina,TEX,9.50429
2010,Bosnia and Herzegovina,CLO,15
2010,Bosnia and Herzegovina,IND,5.60953
2010,Bosnia and Herzegovina,AGR,16.30277
2010,Bosnia and Herzegovina,ALP,7.54494
2015,Serbia,CLO,20.47957
2015,Serbia,ALP,6.66516
2015,Serbia,TEX,7.66244
2016,Serbia,ARM,23.22039
2016,Serbia,TEX,7.59492
2016,Serbia,OIL,1
2016,Serbia,CLO,20.47556
2016,Serbia,ALP,6.70396
2016,Serbia,AGR,17.15965
2016,Serbia,IND,5.52317
2017,Serbia,ARM,24.21667
2017,Serbia,IND,5.53214
2017,Serbia,AGR,17.52693
2017,Serbia,ALP,6.69748
2017,Serbia,CLO,20.60562
2017,Serbia,OIL,1
2017,Serbia,TEX,7.67062
2018,Serbia,TEX,7.67062
2018,Serbia,CLO,20.60562
2018,Serbia,OIL,1
2018,Serbia,ARM,24.21667
2018,Serbia,AGR,17.46011
2015,Bosnia and Herzegovina,TEX,9.22579
2015,Bosnia and Herzegovina,OIL,0
2015,Bosnia and Herzegovina,ALP,7.88609
2015,Bosnia and Herzegovina,AGR,15.82199
2015,Bosnia and Herzegovina,IND,5.96145
2015,Bosnia and Herzegovina,CLO,15
2016,Bosnia and Herzegovina,OIL,0
2016,Bosnia and Herzegovina,CLO,15
2016,Bosnia and Herzegovina,IND,5.79648
2016,Bosnia and Herzegovina,AGR,15.3037
2016,Bosnia and Herzegovina,ALP,7.67387
2016,Bosnia and Herzegovina,TEX,9.21698
2017,Bosnia and Herzegovina,TEX,9.24858
2017,Bosnia and Herzegovina,ALP,7.75035
2017,Bosnia and Herzegovina,AGR,15.00477
2017,Bosnia and Herzegovina,OIL,0
2017,Bosnia and Herzegovina,IND,6.02625
2017,Bosnia and Herzegovina,CLO,15
2018,Bosnia and Herzegovina,OIL,0
2018,Bosnia and Herzegovina,CLO,15
2018,Bosnia and Herzegovina,IND,6.02701
2018,Bosnia and Herzegovina,ALP,8.00909
2020,Kazakhstan,TEX,5.63666
2020,Kazakhstan,AGR,4.74215
2021,Kazakhstan,OIL,0
2021,Kazakhstan,IND,1.91824
2021,Kazakhstan,ALP,2.38639
2021,Kazakhstan,AGR,4.26504
2021,Kazakhstan,TEX,5.50199
2021,Kazakhstan,CLO,7.56145
2005,Uzbekistan,CLO,34.46508
2005,Uzbekistan,IND,14.94839
2005,Uzbekistan,OIL,20
2005,Uzbekistan,TEX,30.29298
2005,Uzbekistan,ARM,16.47059
2005,Uzbekistan,AGR,24.95385
2005,Uzbekistan,ALP,16.48098
2010,Uzbekistan,OIL,20
2010,Uzbekistan,TEX,27.14036
2010,Uzbekistan,IND,15.97558
2010,Uzbekistan,CLO,30.95247
2010,Uzbekistan,AGR,19.71077
2010,Uzbekistan,ARM,5.42282
2010,Uzbekistan,ALP,16.88729
2018,Serbia,ALP,6.68292
2018,Serbia,IND,5.53018
2019,Serbia,IND,5.54877
2019,Serbia,AGR,19.35286
2019,Serbia,ALP,6.87594
2019,Serbia,OIL,1
2019,Serbia,CLO,20.786
2019,Serbia,TEX,8.01331
2019,Serbia,ARM,24.37656
2020,Serbia,ARM,24.4312
2020,Serbia,TEX,9.20866
2020,Serbia,CLO,20.61877
2020,Serbia,OIL,1
2020,Serbia,ALP,7.38071
2020,Serbia,AGR,19.37599
2020,Serbia,IND,5.82985
2021,Serbia,IND,5.62092
2021,Serbia,AGR,19.35258
2021,Serbia,ALP,7.01976
2021,Serbia,OIL,1
2021,Serbia,CLO,20.53773
2021,Serbia,ARM,24.69434
2015,Uzbekistan,CLO,31.48607
2015,Uzbekistan,TEX,25.73322
2015,Uzbekistan,ARM,5.04797
2015,Uzbekistan,ALP,15.33675
2015,Uzbekistan,AGR,17.66188
2015,Uzbekistan,OIL,20
2015,Uzbekistan,IND,14.45613
2019,Uzbekistan,TEX,24.82065
2019,Uzbekistan,IND,13.89081
2019,Uzbekistan,OIL,20
2019,Uzbekistan,CLO,30.85255
2005,Republic of Moldova,TEX,4.53088
2005,Republic of Moldova,OIL,0
2005,Republic of Moldova,AGR,13.38119
2005,Republic of Moldova,ALP,4.05541
2005,Republic of Moldova,CLO,14.1205
2010,Republic of Moldova,IND,2.00277
2010,Republic of Moldova,CLO,11.91466
2010,Republic of Moldova,ALP,3.62086
2010,Republic of Moldova,AGR,11.18619
2010,Republic of Moldova,TEX,4.54653
2015,Republic of Moldova,OIL,0
2015,Republic of Moldova,IND,3.27584
2015,Republic of Moldova,TEX,5.30616
2015,Republic of Moldova,AGR,11.86483
2015,Republic of Moldova,ALP,4.82083
2015,Republic of Moldova,CLO,11.73083
2016,Republic of Moldova,AGR,12.22393
2016,Republic of Moldova,IND,3.24034
2016,Republic of Moldova,TEX,5.27332
2016,Republic of Moldova,OIL,0
2016,Republic of Moldova,CLO,11.73075
2016,Republic of Moldova,ALP,4.84483
2018,Bosnia and Herzegovina,AGR,15.10976
2018,Bosnia and Herzegovina,TEX,9.24858
2019,Bosnia and Herzegovina,TEX,9.52919
2019,Bosnia and Herzegovina,AGR,16.01302
2019,Bosnia and Herzegovina,ALP,7.73552
2019,Bosnia and Herzegovina,ARM,9.84033
2019,Bosnia and Herzegovina,IND,5.64096
2019,Bosnia and Herzegovina,OIL,0
2019,Bosnia and Herzegovina,CLO,15
2020,Bosnia and Herzegovina,OIL,0
2020,Bosnia and Herzegovina,IND,6.35671
2020,Bosnia and Herzegovina,AGR,15.70981
2020,Bosnia and Herzegovina,ALP,8.41333
2020,Bosnia and Herzegovina,TEX,9.57454
2020,Bosnia and Herzegovina,ARM,11.63439
2020,Bosnia and Herzegovina,CLO,15
2021,Bosnia and Herzegovina,TEX,9.68818
2021,Bosnia and Herzegovina,AGR,16.51239
2021,Bosnia and Herzegovina,ALP,7.97562
2021,Bosnia and Herzegovina,IND,5.80731
2021,Bosnia and Herzegovina,OIL,0
2021,Bosnia and Herzegovina,ARM,11.76048
2021,Serbia,TEX,8.17488
2005,Switzerland,CLO,5.09756
2005,Switzerland,OIL,0
2005,Switzerland,ARM,0.72294
2005,Switzerland,ALP,2.87802
2005,Switzerland,AGR,29.88686
2005,Switzerland,IND,1.0005
2005,Switzerland,TEX,5.20982
2010,Switzerland,TEX,5.11703
2010,Switzerland,AGR,23.12616
2010,Switzerland,IND,0.86368
2017,Republic of Moldova,OIL,0
2017,Republic of Moldova,TEX,5.40972
2017,Republic of Moldova,IND,3.48041
2017,Republic of Moldova,AGR,14.43922
2017,Republic of Moldova,CLO,11.94424
2017,Republic of Moldova,ALP,5.3776
2018,Republic of Moldova,OIL,0
2018,Republic of Moldova,IND,3.48041
2018,Republic of Moldova,ALP,5.3776
2018,Republic of Moldova,CLO,11.94424
2018,Republic of Moldova,AGR,14.43922
2018,Republic of Moldova,TEX,5.40972
2019,Republic of Moldova,IND,3.45146
2019,Republic of Moldova,TEX,5.3869
2019,Republic of Moldova,AGR,12.49934
2019,Republic of Moldova,CLO,11.92158
2019,Republic of Moldova,ALP,4.98632
2020,Republic of Moldova,CLO,11.91162
2020,Republic of Moldova,ALP,4.93838
2020,Republic of Moldova,AGR,12.63155
2020,Republic of Moldova,TEX,5.19208
2020,Republic of Moldova,IND,3.22005
2021,Republic of Moldova,TEX,5.90112
2021,Republic of Moldova,AGR,13.45514
2021,Republic of Moldova,CLO,11.90415
2021,Republic of Moldova,ALP,4.63548
2021,Republic of Moldova,IND,2.882
2021,Republic of Moldova,OIL,0
2010,Montenegro,AGR,18.7742
2010,Montenegro,ALP,7.86741
2010,Montenegro,OIL,1
2010,Montenegro,CLO,10
2010,Montenegro,IND,4.01854
2019,Uzbekistan,AGR,20.79136
2019,Uzbekistan,ALP,14.8091
2020,Uzbekistan,ALP,6.83048
2020,Uzbekistan,ARM,0
2020,Uzbekistan,AGR,13.31541
2020,Uzbekistan,CLO,22.01092
2020,Uzbekistan,OIL,0
2020,Uzbekistan,TEX,9.26586
2020,Uzbekistan,IND,5.92489
2021,Uzbekistan,OIL,0
2021,Uzbekistan,TEX,8.56527
2021,Bosnia and Herzegovina,CLO,15
2005,Belarus,IND,12.58151
2005,Belarus,OIL,10
2005,Belarus,TEX,15.65919
2005,Belarus,ALP,13.52911
2005,Belarus,CLO,24.28363
2005,Belarus,AGR,29.46976
2010,Belarus,AGR,13.06211
2010,Belarus,CLO,8.26832
2010,Belarus,ALP,3.82237
2010,Belarus,TEX,6.5725
2010,Montenegro,ARM,18.21911
2010,Montenegro,TEX,7.95106
2015,Montenegro,CLO,10
2015,Montenegro,ARM,17.5
2015,Montenegro,ALP,7.41341
2015,Montenegro,IND,2.70793
2015,Montenegro,AGR,20.5557
2015,Montenegro,TEX,7.02086
2016,Montenegro,ALP,6.68272
2016,Montenegro,CLO,10
2016,Montenegro,ARM,15
2016,Montenegro,OIL,0
2016,Montenegro,TEX,6.99853
2016,Montenegro,AGR,18.13864
2016,Montenegro,IND,2.52089
2017,Montenegro,ARM,14.99275
2017,Montenegro,IND,2.36823
2017,Montenegro,ALP,5.59128
2017,Montenegro,CLO,10
2017,Montenegro,AGR,15.47474
2017,Montenegro,TEX,7.22749
2018,Montenegro,ARM,14.99275
2018,Montenegro,TEX,7.22749
2018,Montenegro,AGR,15.6768
2018,Montenegro,CLO,10
2018,Montenegro,ALP,5.5964
2018,Montenegro,IND,2.35162
2019,Montenegro,ARM,10.12249
2019,Montenegro,IND,2.28702
2019,Montenegro,ALP,5.38531
2019,Montenegro,CLO,10
2019,Montenegro,AGR,15.83241
2019,Montenegro,TEX,7.40278
2019,Montenegro,OIL,0
2020,Montenegro,TEX,7.58392
2020,Montenegro,AGR,15.55804
2020,Montenegro,CLO,10
2020,Montenegro,ALP,5.65709
2020,Montenegro,IND,2.37836
2020,Montenegro,ARM,8.29803
2021,Montenegro,ALP,5.66419
2021,Montenegro,IND,2.17148
2021,Montenegro,CLO,10
2021,Montenegro,AGR,15.50966
2010,Belarus,OIL,0.84771
2010,Belarus,IND,3.548
2015,Belarus,TEX,4.70323
2015,Belarus,OIL,0
2015,Belarus,IND,3.46133
2015,Belarus,ALP,3.88522
2015,Belarus,CLO,5.88078
2015,Belarus,AGR,6.77456
2016,Belarus,OIL,0
2016,Belarus,IND,2.42667
2016,Belarus,TEX,4.09001
2016,Belarus,AGR,6.64233
2016,Belarus,ALP,2.58403
2016,Belarus,CLO,4.38808
2017,Belarus,TEX,5.16695
2017,Belarus,OIL,0
2017,Belarus,IND,2.25368
2017,Belarus,CLO,5.73558
2017,Belarus,ALP,2.48181
2017,Belarus,AGR,6.03761
2018,Belarus,AGR,5.84514
2018,Belarus,ALP,2.35322
2010,Switzerland,ALP,2.38623
2010,Switzerland,ARM,0.5881
2010,Switzerland,OIL,0
2010,Switzerland,CLO,4.66825
2015,Switzerland,CLO,4.92254
2015,Switzerland,ARM,0.80958
2015,Switzerland,ALP,1.98025
2015,Switzerland,IND,0.64953
2015,Switzerland,OIL,0
2015,Switzerland,AGR,26.52907
2015,Switzerland,TEX,4.91674
2016,Switzerland,TEX,4.26053
2016,Switzerland,AGR,24.79414
2016,Switzerland,OIL,0
2016,Switzerland,IND,0.60458
2016,Switzerland,ALP,1.82761
2016,Switzerland,ARM,0.85688
2016,Switzerland,CLO,3.78495
2017,Switzerland,ARM,0.96157
2017,Switzerland,ALP,1.85886
2017,Switzerland,IND,0.64989
2017,Switzerland,AGR,24.6642
2021,Montenegro,TEX,7.8286
2021,Montenegro,ARM,15
2005,Norway,ARM,0
2005,Norway,CLO,10.39961
2005,Norway,AGR,23.08633
2005,Norway,OIL,0
2005,Norway,IND,0.17365
2005,Norway,TEX,1.81736
2005,Norway,ALP,1.93149
2010,Norway,IND,0.20689
2010,Norway,OIL,0
2018,Belarus,CLO,5.93206
2018,Belarus,IND,2.10149
2018,Belarus,OIL,0
2018,Belarus,TEX,5.12392
2019,Belarus,OIL,0
2019,Belarus,IND,2.29465
2019,Belarus,TEX,5.22971
2019,Belarus,ALP,2.26121
2019,Belarus,AGR,4.6187
2019,Belarus,CLO,5.19174
2020,Belarus,AGR,4.45346
2017,Switzerland,OIL,0
2017,Switzerland,TEX,4.41067
2017,Switzerland,CLO,3.97108
2018,Switzerland,TEX,4.4981
2018,Switzerland,OIL,0
2018,Switzerland,AGR,23.0021
2018,Switzerland,IND,0.66031
2018,Switzerland,ALP,1.79559
2018,Switzerland,CLO,4.03501
2018,Switzerland,ARM,1.01006
2019,Switzerland,ALP,1.71021
2019,Switzerland,CLO,3.99293
2019,Switzerland,AGR,21.28568
2019,Switzerland,OIL,0
2019,Switzerland,TEX,4.64755
2019,Switzerland,IND,0.65338
2019,Switzerland,ARM,0.74693
2020,Switzerland,OIL,0
2020,Switzerland,TEX,2.98798
2020,Switzerland,AGR,20.98726
2020,Switzerland,CLO,3.63118
2020,Switzerland,ALP,1.65826
2020,Switzerland,IND,0.60453
2020,Switzerland,ARM,0.70452
2021,Switzerland,CLO,4.0151
2021,Switzerland,AGR,19.2359
2021,Switzerland,TEX,4.65486
2021,Switzerland,OIL,0
2021,Switzerland,ALP,1.66237
2021,Switzerland,ARM,0.91062
2021,Switzerland,IND,0.65986
2005,Tajikistan,AGR,8.34136
2005,Tajikistan,ALP,6.87547
2005,Tajikistan,CLO,10.54617
2005,Tajikistan,IND,6.08253
2005,Tajikistan,TEX,12.22635
2005,Tajikistan,OIL,5
2005,Tajikistan,ARM,0
2010,Tajikistan,IND,7.02577
2010,Tajikistan,ALP,8.06645
2010,Tajikistan,CLO,10
2010,Tajikistan,AGR,7.83959
2010,Tajikistan,ARM,10.81035
2010,Tajikistan,TEX,11.58112
2015,Tajikistan,AGR,7.41095
2015,Tajikistan,IND,6.62297
2015,Tajikistan,CLO,10.299
2015,Tajikistan,ALP,7.44373
2015,Tajikistan,TEX,12.6269
2015,Tajikistan,ARM,4.24528
2020,Tajikistan,AGR,7.89854
2020,Tajikistan,TEX,10.76616
2020,Tajikistan,ARM,12.14936
2020,Tajikistan,ALP,6.41859
2020,Tajikistan,OIL,9.71429
