Year,GeoAreaName,Value
2009,Kyrgyzstan,9320
2010,Kyrgyzstan,76959
2011,Kyrgyzstan,12754
2012,Kyrgyzstan,1625
2013,Kyrgyzstan,11244
2014,Kyrgyzstan,16991
2015,Kyrgyzstan,31700
2016,Kyrgyzstan,11723
2017,Kyrgyzstan,8808
2018,Kyrgyzstan,2176
2019,Kyrgyzstan,1170
2020,Kyrgyzstan,81790
2020,Lithuania,215426
2021,Lithuania,625249
2005,Montenegro,0
2006,Montenegro,232
2007,Montenegro,0
2008,Montenegro,0
2009,Montenegro,13
2010,Montenegro,553
2011,Montenegro,7
2012,Montenegro,0
2013,Montenegro,31
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,6
2017,Montenegro,15
2018,Montenegro,7541
2020,Montenegro,0
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2017,Norway,20998
2018,Poland,0
2015,Portugal,1266
2016,Portugal,1550
2017,Portugal,1906
2018,Portugal,486
2019,Portugal,584
2020,Portugal,421979
2021,Portugal,993632
2005,Romania,81179
2006,Romania,19758
2007,Romania,10074
2008,Romania,26676
2009,Romania,5330
2010,Romania,39521
2011,Romania,8510
2012,Romania,4061
2013,Romania,6433
2014,Romania,8477
2015,Romania,2558
2016,Romania,16313
2017,Romania,3717
2018,Romania,41884
2019,Romania,13539
2020,Romania,14657
2021,Romania,63668
2005,Serbia,17822
2006,Serbia,59045
2007,Serbia,32714
2008,Serbia,7541
2009,Serbia,32853
2010,Serbia,131718
2011,Serbia,141492
2012,Serbia,157200
2013,Serbia,14291
2014,Serbia,213657
2015,Serbia,23586
2016,Serbia,23594
2017,Serbia,1055
2018,Serbia,21885
2019,Serbia,9
2020,Serbia,1467
2021,Serbia,207
2005,Slovenia,28
2006,Slovenia,24
2007,Slovenia,18
2008,Slovenia,25423
2009,Slovenia,2869
2010,Slovenia,3710
2011,Slovenia,1152
2012,Slovenia,2566
2013,Slovenia,28
2014,Slovenia,16
2015,Slovenia,28
2016,Slovenia,460
2017,Slovenia,969
2018,Slovenia,2112
2019,Slovenia,800
2020,Slovenia,2430
2021,Slovenia,64
2006,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,4
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,454767
2005,Switzerland,365009
2006,Switzerland,395247
2007,Switzerland,325710
2008,Switzerland,239874
2009,Switzerland,517688
2010,Switzerland,255453
2011,Switzerland,432001
2012,Switzerland,337713
2013,Switzerland,289045
2014,Switzerland,242373
2015,Switzerland,265057
2016,Switzerland,207397
2017,Switzerland,308418
2018,Switzerland,530205
2019,Switzerland,331780
2020,Switzerland,457075
2015,Tajikistan,11937
2016,Tajikistan,4147
2017,Tajikistan,1572
2018,Tajikistan,3256
2019,Tajikistan,2027
2020,Tajikistan,2085
2015,Türkiye,26624
2016,Türkiye,14486
2017,Türkiye,30725
2018,Türkiye,19208
2019,Türkiye,112632
2020,Türkiye,441134
2021,Türkiye,71517
2019,Turkmenistan,0
2005,Ukraine,128
2006,Ukraine,209
2007,Ukraine,1828
2008,Ukraine,34474
2009,Ukraine,8009
2010,Ukraine,1224
2011,Ukraine,102
2012,Ukraine,163
2013,Ukraine,2400
2014,Ukraine,7555
2015,Ukraine,175
2016,Ukraine,2611
2017,Ukraine,32578
2018,Ukraine,2589
2019,Ukraine,45369
2020,Ukraine,1163695
2021,Ukraine,2611402
2019,Uzbekistan,1
2020,Uzbekistan,99640
2021,Uzbekistan,1953
2005,Bulgaria,6933
2006,Bulgaria,547
2007,Bulgaria,559
2008,Bulgaria,7
2009,Bulgaria,63
2010,Bulgaria,944
2011,Bulgaria,0
2012,Bulgaria,8640
2013,Bulgaria,0
2014,Bulgaria,5135
2015,Bulgaria,1482
2016,Bulgaria,2195
2017,Bulgaria,6675
2018,Bulgaria,621
2019,Bulgaria,432
2020,Bulgaria,9
2021,Bulgaria,447
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2005,Ukraine,128
2006,Ukraine,209
2007,Ukraine,1828
2008,Ukraine,34474
2009,Ukraine,8009
2010,Ukraine,1224
2011,Ukraine,102
2012,Ukraine,163
2013,Ukraine,2400
2014,Ukraine,7555
2015,Ukraine,175
2016,Ukraine,2611
2017,Ukraine,32578
2018,Ukraine,2589
2018,Belarus,0
2019,Belarus,0
2020,Belarus,0
2021,Belarus,0
2017,Croatia,7530
2005,Cyprus,29
2006,Cyprus,17
2007,Cyprus,147
2008,Cyprus,22
2009,Cyprus,1186
2010,Cyprus,306
2011,Cyprus,467
2012,Cyprus,9
2013,Cyprus,2
2014,Cyprus,1314
2015,Cyprus,88
2016,Cyprus,10
2018,Cyprus,935
2021,Cyprus,1
2015,Czechia,0
2016,Czechia,0
2017,Czechia,31001
2015,Denmark,0
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2020,Denmark,167352
2005,Estonia,1863
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,600
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2005,Albania,8867
2006,Albania,975
2007,Albania,226
2008,Albania,243
2009,Albania,7767
2010,Albania,42221
2011,Albania,692
2012,Albania,1652
2013,Albania,4801
2014,Albania,4054
2015,Albania,1091
2016,Albania,699
2017,Albania,5
2018,Albania,4683
2019,Albania,1453
2020,Albania,149
2005,Austria,111
2006,Austria,61
2007,Austria,109
2008,Austria,152
2009,Austria,119
2005,Finland,611
2006,Finland,454
2007,Finland,326
2008,Finland,452
2009,Finland,339
2010,Finland,325
2011,Finland,231
2012,Finland,401
2013,Finland,246
2014,Finland,277
2015,Finland,208
2016,Finland,268
2017,Finland,275
2018,Finland,306
2019,Finland,68
2016,France,4367
2017,France,11611
2018,France,8526
2005,Georgia,67
2006,Georgia,108
2007,Georgia,68
2010,Austria,65
2011,Austria,57
2012,Austria,58
2013,Austria,583
2014,Austria,30
2015,Austria,196
2016,Austria,60
2017,Austria,271
2018,Austria,6630
2019,Austria,11596
2020,Austria,9088
2005,Armenia,3684
2006,Armenia,5405
2007,Armenia,7296
2008,Armenia,7304
2009,Armenia,6623
2010,Armenia,7641
2011,Armenia,1407
2012,Armenia,3475
2013,Armenia,9954
2014,Armenia,3755
2015,Armenia,11071
2016,Armenia,9228
2017,Armenia,13552
2018,Armenia,12542
2019,Armenia,13135
2020,Armenia,169952
2021,Armenia,192401
2008,Georgia,107
2009,Georgia,111
2010,Georgia,79
2011,Georgia,85
2012,Georgia,107
2013,Georgia,150
2014,Georgia,174
2015,Georgia,4251
2016,Georgia,714
2017,Georgia,103
2018,Georgia,198
2019,Georgia,4759
2020,Georgia,227492
2021,Georgia,712286
2020,Hungary,0
2021,Hungary,0
2015,Ireland,0
2016,Ireland,2099
2017,Ireland,0
2018,Italy,80
2019,Italy,68
2005,Kazakhstan,496
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,1516
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,3
2015,Kazakhstan,4
2016,Kazakhstan,4788
2017,Kazakhstan,22519
2018,Kazakhstan,15743
2019,Kazakhstan,354
2020,Kazakhstan,154115
2021,Kazakhstan,939
2005,Kyrgyzstan,10531
2006,Kyrgyzstan,5724
2007,Kyrgyzstan,8178
2008,Kyrgyzstan,17327
2009,Kyrgyzstan,9320
2010,Kyrgyzstan,76959
2011,Kyrgyzstan,12754
2012,Kyrgyzstan,1625
2013,Kyrgyzstan,11244
2014,Kyrgyzstan,16991
2015,Kyrgyzstan,31700
2016,Kyrgyzstan,11723
2017,Kyrgyzstan,8808
2018,Kyrgyzstan,2176
2019,Kyrgyzstan,1170
2020,Kyrgyzstan,81790
2020,Lithuania,215426
2021,Lithuania,625249
2005,Montenegro,0
2006,Montenegro,232
2007,Montenegro,0
2008,Montenegro,0
2009,Montenegro,13
2010,Montenegro,553
2011,Montenegro,7
2012,Montenegro,0
2013,Montenegro,31
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,6
2017,Montenegro,15
2018,Montenegro,7541
2020,Montenegro,0
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2017,Norway,20998
2018,Poland,0
2015,Portugal,1266
2016,Portugal,1550
2017,Portugal,1906
2018,Portugal,486
2019,Portugal,584
2020,Portugal,421979
2021,Portugal,993632
2005,Romania,81179
2006,Romania,19758
2007,Romania,10074
2008,Romania,26676
2009,Romania,5330
2010,Romania,39521
2011,Romania,8510
2012,Romania,4061
2013,Romania,6433
2014,Romania,8477
2015,Romania,2558
2016,Romania,16313
2017,Romania,3717
2018,Romania,41884
2019,Romania,13539
2020,Romania,14657
2021,Romania,63668
2005,Serbia,17822
2006,Serbia,59045
2007,Serbia,32714
2008,Serbia,7541
2009,Serbia,32853
2010,Serbia,131718
2011,Serbia,141492
2012,Serbia,157200
2013,Serbia,14291
2014,Serbia,213657
2015,Serbia,23586
2016,Serbia,23594
2017,Serbia,1055
2018,Serbia,21885
2019,Serbia,9
2020,Serbia,1467
2021,Serbia,207
2005,Slovenia,28
2006,Slovenia,24
2007,Slovenia,18
2008,Slovenia,25423
2009,Slovenia,2869
2010,Slovenia,3710
2011,Slovenia,1152
2012,Slovenia,2566
2013,Slovenia,28
2014,Slovenia,16
2015,Slovenia,28
2016,Slovenia,460
2017,Slovenia,969
2018,Slovenia,2112
2019,Slovenia,800
2020,Slovenia,2430
2021,Slovenia,64
2006,Sweden,0
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,4
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,454767
2005,Switzerland,365009
2006,Switzerland,395247
2007,Switzerland,325710
2008,Switzerland,239874
2009,Switzerland,517688
2010,Switzerland,255453
2011,Switzerland,432001
2012,Switzerland,337713
2013,Switzerland,289045
2014,Switzerland,242373
2015,Switzerland,265057
2016,Switzerland,207397
2017,Switzerland,308418
2018,Switzerland,530205
2019,Switzerland,331780
2020,Switzerland,457075
2015,Tajikistan,11937
2016,Tajikistan,4147
2017,Tajikistan,1572
2018,Tajikistan,3256
2019,Tajikistan,2027
2020,Tajikistan,2085
2015,Türkiye,26624
2016,Türkiye,14486
2017,Türkiye,30725
2018,Türkiye,19208
2019,Türkiye,112632
2019,Ukraine,45369
2020,Ukraine,1163695
2021,Ukraine,2611402
2019,Uzbekistan,1
2020,Uzbekistan,99640
2021,Uzbekistan,1953
2005,Albania,8867
2006,Albania,975
2007,Albania,226
2008,Albania,243
2009,Albania,7767
2010,Albania,42221
2011,Albania,692
2012,Albania,1652
2013,Albania,4801
2014,Albania,4054
2015,Albania,1091
2016,Albania,699
2017,Albania,5
2018,Albania,4683
2019,Albania,1453
2020,Albania,149
2005,Austria,111
2006,Austria,61
2007,Austria,109
2008,Austria,152
2009,Austria,119
2010,Austria,65
2011,Austria,57
2012,Austria,58
2013,Austria,583
2014,Austria,30
2015,Austria,196
2016,Austria,60
2017,Austria,271
2005,Serbia,17822
2006,Serbia,59045
2007,Serbia,32714
2008,Serbia,7541
2009,Serbia,32853
2010,Serbia,131718
2011,Serbia,141492
2018,Austria,6630
2019,Austria,11596
2020,Austria,9088
2005,Armenia,3684
2006,Armenia,5405
2007,Armenia,7296
2008,Armenia,7304
2012,Serbia,157200
2013,Serbia,14291
2014,Serbia,213657
2015,Serbia,23586
2016,Serbia,23594
2017,Serbia,1055
2018,Serbia,21885
2019,Serbia,9
2020,Serbia,1467
2021,Serbia,207
2005,Slovenia,28
2006,Slovenia,24
2007,Slovenia,18
2008,Slovenia,25423
2009,Armenia,6623
2010,Armenia,7641
2011,Armenia,1407
2012,Armenia,3475
2013,Armenia,9954
2014,Armenia,3755
2015,Armenia,11071
2009,Slovenia,2869
2010,Slovenia,3710
2011,Slovenia,1152
2012,Slovenia,2566
2013,Slovenia,28
2014,Slovenia,16
2015,Slovenia,28
2016,Armenia,9228
2017,Armenia,13552
2018,Armenia,12542
2019,Armenia,13135
2020,Armenia,169952
2021,Armenia,192401
2005,Bulgaria,6933
2006,Bulgaria,547
2007,Bulgaria,559
2008,Bulgaria,7
2009,Bulgaria,63
2010,Bulgaria,944
2011,Bulgaria,0
2012,Bulgaria,8640
2016,Slovenia,460
2017,Slovenia,969
2018,Slovenia,2112
2019,Slovenia,800
2020,Slovenia,2430
2021,Slovenia,64
2006,Sweden,0
2013,Bulgaria,0
2014,Bulgaria,5135
2015,Bulgaria,1482
2016,Bulgaria,2195
2017,Bulgaria,6675
2018,Bulgaria,621
2019,Bulgaria,432
2008,Sweden,0
2009,Sweden,0
2010,Sweden,0
2011,Sweden,0
2012,Sweden,0
2013,Sweden,0
2014,Sweden,4
2020,Bulgaria,9
2021,Bulgaria,447
2015,Belarus,0
2016,Belarus,0
2017,Belarus,0
2018,Belarus,0
2019,Belarus,0
2015,Sweden,0
2016,Sweden,0
2017,Sweden,0
2018,Sweden,0
2019,Sweden,0
2020,Sweden,454767
2005,Switzerland,365009
2006,Switzerland,395247
2007,Switzerland,325710
2008,Switzerland,239874
2009,Switzerland,517688
2010,Switzerland,255453
2011,Switzerland,432001
2012,Switzerland,337713
2013,Switzerland,289045
2014,Switzerland,242373
2015,Switzerland,265057
2016,Switzerland,207397
2017,Switzerland,308418
2018,Switzerland,530205
2019,Switzerland,331780
2020,Switzerland,457075
2015,Tajikistan,11937
2016,Tajikistan,4147
2017,Tajikistan,1572
2018,Tajikistan,3256
2019,Tajikistan,2027
2020,Tajikistan,2085
2020,Belarus,0
2021,Belarus,0
2017,Croatia,7530
2005,Cyprus,29
2006,Cyprus,17
2007,Cyprus,147
2008,Cyprus,22
2009,Cyprus,1186
2010,Cyprus,306
2011,Cyprus,467
2012,Cyprus,9
2013,Cyprus,2
2014,Cyprus,1314
2015,Cyprus,88
2016,Cyprus,10
2018,Cyprus,935
2021,Cyprus,1
2015,Czechia,0
2016,Czechia,0
2017,Czechia,31001
2015,Denmark,0
2015,Türkiye,26624
2016,Türkiye,14486
2017,Türkiye,30725
2018,Türkiye,19208
2019,Türkiye,112632
2020,Türkiye,441134
2021,Türkiye,71517
2016,Denmark,0
2017,Denmark,0
2018,Denmark,0
2019,Denmark,0
2020,Denmark,167352
2005,Estonia,1863
2006,Estonia,0
2007,Estonia,0
2008,Estonia,0
2009,Estonia,0
2010,Estonia,600
2011,Estonia,0
2012,Estonia,0
2013,Estonia,0
2019,Turkmenistan,0
2005,Ukraine,128
2006,Ukraine,209
2007,Ukraine,1828
2008,Ukraine,34474
2009,Ukraine,8009
2010,Ukraine,1224
2014,Estonia,0
2015,Estonia,0
2016,Estonia,0
2017,Estonia,0
2018,Estonia,0
2005,Finland,611
2006,Finland,454
2011,Ukraine,102
2012,Ukraine,163
2013,Ukraine,2400
2014,Ukraine,7555
2015,Ukraine,175
2016,Ukraine,2611
2017,Ukraine,32578
2007,Finland,326
2008,Finland,452
2009,Finland,339
2010,Finland,325
2011,Finland,231
2012,Finland,401
2013,Finland,246
2014,Finland,277
2015,Finland,208
2016,Finland,268
2017,Finland,275
2018,Finland,306
2019,Finland,68
2016,France,4367
2018,Ukraine,2589
2019,Ukraine,45369
2020,Ukraine,1163695
2021,Ukraine,2611402
2019,Uzbekistan,1
2020,Uzbekistan,99640
2021,Uzbekistan,1953
2017,France,11611
2018,France,8526
2005,Georgia,67
2006,Georgia,108
2007,Georgia,68
2008,Georgia,107
2009,Georgia,111
2010,Georgia,79
2011,Georgia,85
2012,Georgia,107
2013,Georgia,150
2014,Georgia,174
2015,Georgia,4251
2016,Georgia,714
2017,Georgia,103
2018,Georgia,198
2019,Georgia,4759
2020,Georgia,227492
2021,Georgia,712286
2020,Hungary,0
2021,Hungary,0
2015,Ireland,0
2016,Ireland,2099
2017,Ireland,0
2018,Italy,80
2019,Italy,68
2005,Kazakhstan,496
2006,Kazakhstan,0
2007,Kazakhstan,0
2008,Kazakhstan,0
2009,Kazakhstan,0
2010,Kazakhstan,0
2011,Kazakhstan,1516
2012,Kazakhstan,0
2013,Kazakhstan,0
2014,Kazakhstan,3
2015,Kazakhstan,4
2016,Kazakhstan,4788
2017,Kazakhstan,22519
2018,Kazakhstan,15743
2019,Kazakhstan,354
2020,Kazakhstan,154115
2021,Kazakhstan,939
2005,Kyrgyzstan,10531
2006,Kyrgyzstan,5724
2007,Kyrgyzstan,8178
2008,Kyrgyzstan,17327
2009,Kyrgyzstan,9320
2010,Kyrgyzstan,76959
2011,Kyrgyzstan,12754
2012,Kyrgyzstan,1625
2013,Kyrgyzstan,11244
2014,Kyrgyzstan,16991
2015,Kyrgyzstan,31700
2016,Kyrgyzstan,11723
2017,Kyrgyzstan,8808
2018,Kyrgyzstan,2176
2019,Kyrgyzstan,1170
2020,Kyrgyzstan,81790
2020,Lithuania,215426
2021,Lithuania,625249
2005,Montenegro,0
2006,Montenegro,232
2007,Montenegro,0
2008,Montenegro,0
2009,Montenegro,13
2010,Montenegro,553
2011,Montenegro,7
2012,Montenegro,0
2013,Montenegro,31
2014,Montenegro,0
2015,Montenegro,0
2016,Montenegro,6
2017,Montenegro,15
2018,Montenegro,7541
2020,Montenegro,0
2021,Montenegro,0
2017,Netherlands,0
2019,Netherlands,0
2017,Norway,20998
2018,Poland,0
2015,Portugal,1266
2016,Portugal,1550
2017,Portugal,1906
2018,Portugal,486
2019,Portugal,584
2020,Portugal,421979
2021,Portugal,993632
2005,Romania,81179
2006,Romania,19758
2007,Romania,10074
2008,Romania,26676
2009,Romania,5330
2010,Romania,39521
2011,Romania,8510
2012,Romania,4061
2013,Romania,6433
2014,Romania,8477
2015,Romania,2558
2016,Romania,16313
2017,Romania,3717
2018,Romania,41884
2019,Romania,13539
2020,Romania,14657
2021,Romania,63668
2020,Türkiye,441134
2021,Türkiye,71517
2019,Turkmenistan,0
2019,Turkmenistan,0
