Year,GeoAreaName,Activity,Value
2007,Azerbaijan,INDUSTRIES,8.01
2007,Azerbaijan,ISIC4_GTT,14.24
2008,Azerbaijan,ISIC4_GTT,17.91
2016,Estonia,ISIC4_A01_A0210_A0322,0.55
2016,Estonia,ISIC4_GTT,246.11
2016,Estonia,INDUSTRIES,2.87
2017,Estonia,ISIC4_GTT,268.59
2017,Estonia,TOTAL,11.8
2017,Estonia,ISIC4_A01_A0210_A0322,0.65
2017,Estonia,INDUSTRIES,2.97
2018,Estonia,INDUSTRIES,3.44
2018,Estonia,ISIC4_A01_A0210_A0322,0.6
2018,Estonia,TOTAL,13.7
2018,Estonia,ISIC4_GTT,269.29
2008,Azerbaijan,ISIC4_A01_A0210_A0322,0.22
2008,Azerbaijan,TOTAL,3.34
2008,Azerbaijan,INDUSTRIES,9.06
2009,Azerbaijan,TOTAL,3.7
2009,Azerbaijan,ISIC4_A01_A0210_A0322,0.26
2009,Azerbaijan,INDUSTRIES,10.6
2009,Azerbaijan,ISIC4_GTT,23.14
2010,Azerbaijan,INDUSTRIES,11.18
2010,Azerbaijan,ISIC4_A01_A0210_A0322,0.24
2010,Azerbaijan,TOTAL,3.84
2010,Azerbaijan,ISIC4_GTT,20.41
2000,Albania,ISIC4_GTT,5.18
2000,Albania,INDUSTRIES,4.44
2001,Albania,TOTAL,2.64
2001,Albania,ISIC4_A01_A0210_A0322,0.26
2001,Albania,ISIC4_GTT,5.64
2001,Albania,INDUSTRIES,5.5
2002,Albania,INDUSTRIES,6.34
2002,Albania,ISIC4_GTT,5.65
2002,Albania,ISIC4_A01_A0210_A0322,0.37
2002,Albania,TOTAL,2.95
2003,Albania,TOTAL,3.28
2019,Estonia,ISIC4_GTT,223.43
2019,Estonia,ISIC4_A01_A0210_A0322,0.69
2019,Estonia,TOTAL,22.69
2019,Estonia,INDUSTRIES,5.84
2020,Estonia,TOTAL,26.29
2020,Estonia,ISIC4_A01_A0210_A0322,0.57
2020,Estonia,INDUSTRIES,6.53
2020,Estonia,ISIC4_GTT,274.75
2000,Finland,ISIC4_A01_A0210_A0322,NaN
2000,Finland,ISIC4_GTT,265.9
2000,Finland,INDUSTRIES,30.8
2001,Finland,ISIC4_A01_A0210_A0322,NaN
2001,Finland,ISIC4_GTT,280.12
2001,Finland,INDUSTRIES,31.13
2002,Finland,INDUSTRIES,30.89
2002,Finland,ISIC4_GTT,288.81
2002,Finland,ISIC4_A01_A0210_A0322,NaN
2003,Finland,ISIC4_GTT,295.96
2003,Finland,INDUSTRIES,30.99
2003,Finland,ISIC4_A01_A0210_A0322,NaN
2004,Finland,INDUSTRIES,32.33
2004,Finland,ISIC4_GTT,310.33
2004,Finland,ISIC4_A01_A0210_A0322,NaN
2005,Finland,ISIC4_GTT,317.25
2005,Finland,INDUSTRIES,33.63
2005,Finland,ISIC4_A01_A0210_A0322,0
2005,Finland,TOTAL,84.25
2006,Finland,TOTAL,30.12
2006,Finland,INDUSTRIES,36.38
2006,Finland,ISIC4_A01_A0210_A0322,0
2006,Finland,ISIC4_GTT,325.02
2007,Finland,ISIC4_GTT,341.89
2007,Finland,ISIC4_A01_A0210_A0322,0
2007,Finland,TOTAL,91.58
2007,Finland,INDUSTRIES,39.42
2008,Finland,TOTAL,92.34
2008,Finland,ISIC4_A01_A0210_A0322,0.15
2008,Finland,ISIC4_GTT,355.51
2008,Finland,INDUSTRIES,38.6
2009,Finland,ISIC4_GTT,349.52
2009,Finland,TOTAL,84
2009,Finland,INDUSTRIES,30.21
2009,Finland,ISIC4_A01_A0210_A0322,0.23
2010,Finland,ISIC4_A01_A0210_A0322,0.32
2010,Finland,ISIC4_GTT,360.27
2010,Finland,TOTAL,86.13
2010,Finland,INDUSTRIES,31.79
2011,Finland,ISIC4_GTT,371.34
2011,Finland,ISIC4_A01_A0210_A0322,0.24
2011,Finland,INDUSTRIES,31.86
2011,Finland,TOTAL,87.13
2012,Finland,INDUSTRIES,29.45
2012,Finland,TOTAL,84.91
2012,Finland,ISIC4_A01_A0210_A0322,0.18
2012,Finland,ISIC4_GTT,367.33
2013,Finland,ISIC4_GTT,356.73
2013,Finland,TOTAL,83.13
2013,Finland,INDUSTRIES,29.28
2013,Finland,ISIC4_A01_A0210_A0322,0.14
2014,Finland,ISIC4_GTT,370.55
2014,Finland,TOTAL,82.99
2014,Finland,ISIC4_A01_A0210_A0322,0.12
2014,Finland,INDUSTRIES,29.18
2015,Finland,INDUSTRIES,30.21
2015,Finland,ISIC4_GTT,372.24
2015,Finland,ISIC4_A01_A0210_A0322,0.09
2011,Azerbaijan,TOTAL,3.74
2011,Azerbaijan,ISIC4_A01_A0210_A0322,0.21
2011,Azerbaijan,INDUSTRIES,11.27
2011,Azerbaijan,ISIC4_GTT,21.14
2012,Azerbaijan,INDUSTRIES,8.92
2012,Azerbaijan,ISIC4_GTT,31.23
2012,Azerbaijan,ISIC4_A01_A0210_A0322,0.21
2012,Azerbaijan,TOTAL,3.75
2013,Azerbaijan,TOTAL,3.79
2013,Azerbaijan,INDUSTRIES,9.23
2013,Azerbaijan,ISIC4_A01_A0210_A0322,0.24
2000,Croatia,ISIC4_GTT,43.53
2001,Croatia,ISIC4_GTT,45.59
2002,Croatia,ISIC4_GTT,49.1
2002,Croatia,INDUSTRIES,137.97
2003,Croatia,INDUSTRIES,125.23
2003,Croatia,ISIC4_GTT,50.13
2004,Croatia,ISIC4_GTT,53.55
2004,Croatia,INDUSTRIES,116.59
2005,Croatia,ISIC4_GTT,57.08
2005,Croatia,INDUSTRIES,105.1
2006,Croatia,ISIC4_GTT,58.73
2015,Finland,TOTAL,83.3
2016,Finland,ISIC4_A01_A0210_A0322,0.09
2016,Finland,INDUSTRIES,33.6
2016,Finland,ISIC4_GTT,379.22
2016,Finland,TOTAL,87.88
2017,Finland,ISIC4_A01_A0210_A0322,0.05
2017,Finland,ISIC4_GTT,387.74
2017,Finland,INDUSTRIES,36.16
2017,Finland,TOTAL,91.03
2018,Finland,ISIC4_A01_A0210_A0322,0.05
2018,Finland,TOTAL,75.33
2013,Azerbaijan,ISIC4_GTT,30.98
2014,Azerbaijan,TOTAL,3.98
2014,Azerbaijan,INDUSTRIES,8.66
2014,Azerbaijan,ISIC4_GTT,35.13
2014,Azerbaijan,ISIC4_A01_A0210_A0322,0.26
2015,Azerbaijan,ISIC4_A01_A0210_A0322,0.24
2015,Azerbaijan,INDUSTRIES,37.8
2015,Azerbaijan,ISIC4_GTT,52.54
2015,Azerbaijan,TOTAL,4.1
2016,Azerbaijan,INDUSTRIES,35.64
2016,Azerbaijan,TOTAL,3.95
2018,Finland,ISIC4_GTT,392.5
2018,Finland,INDUSTRIES,26.96
2019,Finland,ISIC4_GTT,320.21
2019,Finland,TOTAL,61.18
2019,Finland,INDUSTRIES,27
2019,Finland,ISIC4_A01_A0210_A0322,0.02
2020,Finland,TOTAL,59.43
2020,Finland,INDUSTRIES,26.48
2020,Finland,ISIC4_A01_A0210_A0322,0.02
2020,Finland,ISIC4_GTT,310.03
2000,France,ISIC4_GTT,239.12
2006,Croatia,INDUSTRIES,98.44
2007,Croatia,INDUSTRIES,92.89
2007,Croatia,TOTAL,67.26
2007,Croatia,ISIC4_A01_A0210_A0322,10.22
2007,Croatia,ISIC4_GTT,61.67
2008,Croatia,ISIC4_GTT,65.84
2008,Croatia,TOTAL,69.41
2008,Croatia,INDUSTRIES,85.74
2008,Croatia,ISIC4_A01_A0210_A0322,6.64
2009,Croatia,INDUSTRIES,71.09
2009,Croatia,TOTAL,60.41
2009,Croatia,ISIC4_A01_A0210_A0322,4.22
2009,Croatia,ISIC4_GTT,58.66
2010,Croatia,TOTAL,60.83
2010,Croatia,ISIC4_A01_A0210_A0322,5.54
2010,Croatia,ISIC4_GTT,59.94
2010,Croatia,INDUSTRIES,67.71
2011,Croatia,ISIC4_A01_A0210_A0322,2.12
2011,Croatia,TOTAL,60.12
2011,Croatia,INDUSTRIES,66.06
2011,Croatia,ISIC4_GTT,60.95
2012,Croatia,ISIC4_GTT,60.53
2012,Croatia,TOTAL,57.4
2012,Croatia,ISIC4_A01_A0210_A0322,1.15
2012,Croatia,INDUSTRIES,60.07
2013,Croatia,INDUSTRIES,66.86
2013,Croatia,ISIC4_A01_A0210_A0322,0.86
2013,Croatia,TOTAL,62.08
2013,Croatia,ISIC4_GTT,60.8
2014,Croatia,TOTAL,58.25
2014,Croatia,INDUSTRIES,52.93
2014,Croatia,ISIC4_GTT,67.99
2014,Croatia,ISIC4_A01_A0210_A0322,0.53
2003,Albania,ISIC4_A01_A0210_A0322,0.49
2003,Albania,ISIC4_GTT,5.89
2003,Albania,INDUSTRIES,6.48
2004,Albania,ISIC4_GTT,6.36
2004,Albania,INDUSTRIES,6.84
2004,Albania,ISIC4_A01_A0210_A0322,0.5
2004,Albania,TOTAL,3.68
2005,Albania,INDUSTRIES,7.35
2005,Albania,TOTAL,4.2
2005,Albania,ISIC4_A01_A0210_A0322,0.57
2005,Albania,ISIC4_GTT,6.82
2015,Croatia,TOTAL,54.49
2015,Croatia,ISIC4_GTT,67.06
2015,Croatia,INDUSTRIES,44.81
2015,Croatia,ISIC4_A01_A0210_A0322,0.41
2016,Croatia,ISIC4_GTT,70.27
2016,Croatia,INDUSTRIES,52.76
2016,Croatia,TOTAL,57.52
2016,Croatia,ISIC4_A01_A0210_A0322,0.39
2017,Croatia,ISIC4_A01_A0210_A0322,0.48
2017,Croatia,INDUSTRIES,48.37
2017,Croatia,TOTAL,59.87
2000,France,ISIC4_A01_A0210_A0322,NaN
2000,France,INDUSTRIES,17.66
2001,France,INDUSTRIES,17.63
2001,France,ISIC4_A01_A0210_A0322,NaN
2001,France,ISIC4_GTT,244.06
2002,France,ISIC4_GTT,247
2002,France,ISIC4_A01_A0210_A0322,NaN
2002,France,INDUSTRIES,17.39
2003,France,TOTAL,55.47
2003,France,ISIC4_A01_A0210_A0322,1.17
2003,France,INDUSTRIES,16.85
2017,Croatia,ISIC4_GTT,74.51
2018,Croatia,ISIC4_GTT,76.28
2018,Croatia,TOTAL,34.86
2018,Croatia,INDUSTRIES,12.61
2018,Croatia,ISIC4_A01_A0210_A0322,0.61
2019,Croatia,ISIC4_A01_A0210_A0322,0.68
2019,Croatia,INDUSTRIES,12.96
2019,Croatia,TOTAL,35.71
2019,Croatia,ISIC4_GTT,78.12
2020,Croatia,ISIC4_GTT,72.58
2020,Croatia,INDUSTRIES,13.22
2003,France,ISIC4_GTT,251.87
2004,France,ISIC4_GTT,260.3
2004,France,INDUSTRIES,16.77
2004,France,TOTAL,56.95
2004,France,ISIC4_A01_A0210_A0322,1.2
2005,France,INDUSTRIES,16.48
2005,France,TOTAL,58.03
2005,France,ISIC4_A01_A0210_A0322,1.15
2005,France,ISIC4_GTT,266.55
2006,France,ISIC4_GTT,279.09
2006,France,TOTAL,60.75
2006,Albania,TOTAL,4.89
2006,Albania,INDUSTRIES,8.4
2006,Albania,ISIC4_GTT,7.52
2006,Albania,ISIC4_A01_A0210_A0322,0.68
2007,Albania,TOTAL,5.37
2007,Albania,ISIC4_A01_A0210_A0322,0.71
2007,Albania,INDUSTRIES,9.72
2007,Albania,ISIC4_GTT,8.46
2008,Albania,INDUSTRIES,10.91
2008,Albania,ISIC4_A01_A0210_A0322,0.8
2008,Albania,TOTAL,5.91
2006,France,INDUSTRIES,17.16
2006,France,ISIC4_A01_A0210_A0322,1
2007,France,TOTAL,65.65
2007,France,ISIC4_A01_A0210_A0322,1.25
2007,France,ISIC4_GTT,291.48
2007,France,INDUSTRIES,18.38
2008,France,ISIC4_GTT,294.53
2008,France,ISIC4_A01_A0210_A0322,1.8
2008,France,TOTAL,71.36
2008,France,INDUSTRIES,19.04
2009,France,TOTAL,71.19
2020,Croatia,ISIC4_A01_A0210_A0322,0.68
2020,Croatia,TOTAL,34.47
2000,Cyprus,ISIC4_A01_A0210_A0322,1.5
2000,Cyprus,TOTAL,70.94
2000,Cyprus,ISIC4_GTT,239.94
2000,Cyprus,INDUSTRIES,706.45
2001,Cyprus,ISIC4_A01_A0210_A0322,1.73
2001,Cyprus,TOTAL,75.17
2001,Cyprus,INDUSTRIES,603.46
2001,Cyprus,ISIC4_GTT,248.91
2002,Cyprus,ISIC4_GTT,255.44
2008,Albania,ISIC4_GTT,9.63
2009,Albania,ISIC4_A01_A0210_A0322,1.29
2009,Albania,TOTAL,6.45
2009,Albania,ISIC4_GTT,10.79
2009,Albania,INDUSTRIES,11.32
2010,Albania,INDUSTRIES,11.93
2010,Albania,ISIC4_GTT,11.95
2010,Albania,TOTAL,6.8
2010,Albania,ISIC4_A01_A0210_A0322,1.39
2011,Albania,ISIC4_A01_A0210_A0322,1.41
2011,Albania,TOTAL,7.11
2009,France,ISIC4_A01_A0210_A0322,1.28
2009,France,INDUSTRIES,18.71
2009,France,ISIC4_GTT,299.47
2010,France,TOTAL,71.92
2010,France,ISIC4_GTT,298.1
2010,France,INDUSTRIES,18.46
2010,France,ISIC4_A01_A0210_A0322,1.68
2011,France,ISIC4_A01_A0210_A0322,1.71
2011,France,ISIC4_GTT,311.47
2011,France,TOTAL,69.4
2011,France,INDUSTRIES,17.44
2002,Cyprus,ISIC4_A01_A0210_A0322,1.54
2002,Cyprus,INDUSTRIES,559.71
2002,Cyprus,TOTAL,69.52
2003,Cyprus,TOTAL,63.29
2003,Cyprus,INDUSTRIES,506.94
2003,Cyprus,ISIC4_GTT,242.68
2003,Cyprus,ISIC4_A01_A0210_A0322,1.25
2004,Cyprus,ISIC4_GTT,238.04
2004,Cyprus,INDUSTRIES,480.45
2004,Cyprus,TOTAL,59.3
2004,Cyprus,ISIC4_A01_A0210_A0322,1.08
2005,Cyprus,INDUSTRIES,454.99
2005,Cyprus,TOTAL,71.39
2005,Cyprus,ISIC4_GTT,235.16
2005,Cyprus,ISIC4_A01_A0210_A0322,1.26
2006,Cyprus,ISIC4_GTT,225.66
2006,Cyprus,ISIC4_A01_A0210_A0322,1.07
2006,Cyprus,TOTAL,76.82
2006,Cyprus,INDUSTRIES,433.24
2007,Cyprus,TOTAL,81.68
2007,Cyprus,ISIC4_A01_A0210_A0322,0.97
2007,Cyprus,INDUSTRIES,426.15
2012,France,INDUSTRIES,18.88
2012,France,ISIC4_GTT,319.73
2012,France,ISIC4_A01_A0210_A0322,1.71
2012,France,TOTAL,74.77
2013,France,TOTAL,77.8
2013,France,ISIC4_A01_A0210_A0322,1.56
2013,France,INDUSTRIES,19.89
2013,France,ISIC4_GTT,316.1
2014,France,ISIC4_GTT,331.32
2014,France,ISIC4_A01_A0210_A0322,2.18
2014,France,TOTAL,77.99
2007,Cyprus,ISIC4_GTT,215.61
2008,Cyprus,ISIC4_GTT,326.91
2008,Cyprus,ISIC4_A01_A0210_A0322,1.63
2008,Cyprus,TOTAL,112.82
2008,Cyprus,INDUSTRIES,505.87
2009,Cyprus,TOTAL,99.86
2009,Cyprus,INDUSTRIES,497.54
2009,Cyprus,ISIC4_A01_A0210_A0322,1.16
2009,Cyprus,ISIC4_GTT,414.94
2010,Cyprus,ISIC4_GTT,320.8
2010,Cyprus,INDUSTRIES,504.34
2011,Albania,INDUSTRIES,13.65
2011,Albania,ISIC4_GTT,12.77
2012,Albania,TOTAL,7.31
2012,Albania,INDUSTRIES,13.83
2012,Albania,ISIC4_GTT,14.08
2012,Albania,ISIC4_A01_A0210_A0322,1.44
2013,Albania,ISIC4_A01_A0210_A0322,1.49
2013,Albania,TOTAL,7.57
2013,Albania,ISIC4_GTT,15.43
2013,Albania,INDUSTRIES,14.73
2014,Albania,INDUSTRIES,15.02
2014,France,INDUSTRIES,18.79
2015,France,INDUSTRIES,19.11
2015,France,ISIC4_A01_A0210_A0322,1.48
2015,France,TOTAL,76.39
2015,France,ISIC4_GTT,338.71
2016,France,ISIC4_GTT,346.39
2016,France,ISIC4_A01_A0210_A0322,1.36
2016,France,INDUSTRIES,20.66
2016,France,TOTAL,82.15
2017,France,TOTAL,82.09
2017,France,ISIC4_A01_A0210_A0322,1.72
2017,France,INDUSTRIES,20.51
2017,France,ISIC4_GTT,338.54
2018,France,ISIC4_GTT,349.12
2018,France,ISIC4_A01_A0210_A0322,1.98
2018,France,TOTAL,83.49
2018,France,INDUSTRIES,20.72
2019,France,INDUSTRIES,22.34
2019,France,TOTAL,87.31
2019,France,ISIC4_A01_A0210_A0322,1.87
2019,France,ISIC4_GTT,356.14
2020,France,ISIC4_GTT,333.66
2010,Cyprus,ISIC4_A01_A0210_A0322,1.11
2010,Cyprus,TOTAL,91.76
2011,Cyprus,ISIC4_GTT,309.91
2011,Cyprus,INDUSTRIES,496.66
2011,Cyprus,ISIC4_A01_A0210_A0322,1.03
2011,Cyprus,TOTAL,85.24
2012,Cyprus,ISIC4_GTT,204.6
2012,Cyprus,ISIC4_A01_A0210_A0322,0.87
2012,Cyprus,INDUSTRIES,476.92
2012,Cyprus,TOTAL,71.95
2013,Cyprus,TOTAL,67.01
2013,Cyprus,INDUSTRIES,452.27
2013,Cyprus,ISIC4_GTT,182.41
2013,Cyprus,ISIC4_A01_A0210_A0322,0.83
2014,Cyprus,ISIC4_GTT,150.8
2014,Cyprus,TOTAL,59.6
2014,Cyprus,ISIC4_A01_A0210_A0322,0.66
2014,Cyprus,INDUSTRIES,507.79
2015,Cyprus,TOTAL,58.19
2015,Cyprus,INDUSTRIES,262.66
2015,Cyprus,ISIC4_A01_A0210_A0322,0.59
2015,Cyprus,ISIC4_GTT,155.7
2020,France,INDUSTRIES,19.13
2020,France,ISIC4_A01_A0210_A0322,1.93
2020,France,TOTAL,80.61
2000,Georgia,ISIC4_GTT,11.92
2000,Georgia,ISIC4_A01_A0210_A0322,0.25
2000,Georgia,TOTAL,2.73
2000,Georgia,INDUSTRIES,4.5
2001,Georgia,TOTAL,2.87
2001,Georgia,INDUSTRIES,3.9
2001,Georgia,ISIC4_A01_A0210_A0322,0.3
2001,Georgia,ISIC4_GTT,12.12
2002,Georgia,ISIC4_A01_A0210_A0322,0.33
2002,Georgia,INDUSTRIES,3.87
2002,Georgia,TOTAL,3.08
2002,Georgia,ISIC4_GTT,12.45
2003,Georgia,INDUSTRIES,4.06
2003,Georgia,ISIC4_A01_A0210_A0322,0.41
2003,Georgia,TOTAL,3.49
2003,Georgia,ISIC4_GTT,13.42
2004,Georgia,ISIC4_A01_A0210_A0322,0.42
2004,Georgia,INDUSTRIES,3.89
2004,Georgia,TOTAL,3.65
2004,Georgia,ISIC4_GTT,13.66
2005,Georgia,TOTAL,3.98
2005,Georgia,ISIC4_A01_A0210_A0322,0.47
2005,Georgia,ISIC4_GTT,14.51
2005,Georgia,INDUSTRIES,3.81
2006,Georgia,TOTAL,4.39
2006,Georgia,ISIC4_GTT,16.82
2006,Georgia,INDUSTRIES,3.78
2006,Georgia,ISIC4_A01_A0210_A0322,0.41
2007,Georgia,TOTAL,4.85
2007,Georgia,ISIC4_A01_A0210_A0322,0.36
2007,Georgia,INDUSTRIES,4.14
2007,Georgia,ISIC4_GTT,18.88
2008,Georgia,ISIC4_A01_A0210_A0322,0.31
2008,Georgia,TOTAL,5.04
2008,Georgia,INDUSTRIES,3.84
2008,Georgia,ISIC4_GTT,20.33
2009,Georgia,TOTAL,4.97
2009,Georgia,ISIC4_GTT,16.58
2009,Georgia,INDUSTRIES,3.82
2009,Georgia,ISIC4_A01_A0210_A0322,0.3
2010,Georgia,INDUSTRIES,4.52
2016,Cyprus,ISIC4_GTT,143.25
2016,Cyprus,TOTAL,58.08
2016,Cyprus,ISIC4_A01_A0210_A0322,0.79
2016,Cyprus,INDUSTRIES,458
2017,Cyprus,INDUSTRIES,125.24
2017,Cyprus,ISIC4_A01_A0210_A0322,0.71
2017,Cyprus,TOTAL,64.74
2017,Cyprus,ISIC4_GTT,154.24
2018,Cyprus,ISIC4_GTT,159.4
2018,Cyprus,INDUSTRIES,145.73
2018,Cyprus,ISIC4_A01_A0210_A0322,0.73
2014,Albania,ISIC4_GTT,17.48
2014,Albania,TOTAL,7.87
2014,Albania,ISIC4_A01_A0210_A0322,1.54
2015,Albania,INDUSTRIES,15.59
2015,Albania,TOTAL,9.55
2015,Albania,ISIC4_A01_A0210_A0322,1.62
2015,Albania,ISIC4_GTT,20.42
2016,Albania,TOTAL,9.99
2016,Albania,ISIC4_GTT,22.14
2016,Albania,ISIC4_A01_A0210_A0322,1.7
2016,Albania,INDUSTRIES,16.68
2018,Cyprus,TOTAL,70.98
2019,Cyprus,TOTAL,78.4
2019,Cyprus,ISIC4_GTT,172.1
2019,Cyprus,ISIC4_A01_A0210_A0322,0.85
2019,Cyprus,INDUSTRIES,162.02
2020,Cyprus,INDUSTRIES,153.5
2020,Cyprus,TOTAL,74.94
2020,Cyprus,ISIC4_A01_A0210_A0322,0.8
2020,Cyprus,ISIC4_GTT,173.41
2000,Czechia,ISIC4_A01_A0210_A0322,NaN
2000,Czechia,ISIC4_GTT,82.45
2017,Albania,TOTAL,8.42
2017,Albania,INDUSTRIES,19.65
2017,Albania,ISIC4_A01_A0210_A0322,1.22
2017,Albania,ISIC4_GTT,21.85
2018,Albania,ISIC4_GTT,31.52
2018,Albania,INDUSTRIES,22.9
2018,Albania,TOTAL,10.07
2018,Albania,ISIC4_A01_A0210_A0322,1.35
2019,Albania,TOTAL,8.72
2019,Albania,INDUSTRIES,11.4
2019,Albania,ISIC4_A01_A0210_A0322,1.31
2010,Georgia,ISIC4_A01_A0210_A0322,0.29
2010,Georgia,TOTAL,5.47
2010,Georgia,ISIC4_GTT,15.43
2011,Georgia,ISIC4_GTT,14.07
2011,Georgia,INDUSTRIES,5.87
2011,Georgia,ISIC4_A01_A0210_A0322,0.35
2011,Georgia,TOTAL,5.95
2012,Georgia,INDUSTRIES,7.45
2012,Georgia,TOTAL,6.51
2012,Georgia,ISIC4_A01_A0210_A0322,0.34
2012,Georgia,ISIC4_GTT,13.24
2000,Czechia,INDUSTRIES,26.79
2001,Czechia,ISIC4_GTT,87.62
2001,Czechia,INDUSTRIES,28.3
2001,Czechia,ISIC4_A01_A0210_A0322,NaN
2002,Czechia,INDUSTRIES,28.38
2002,Czechia,ISIC4_A01_A0210_A0322,NaN
2002,Czechia,ISIC4_GTT,94.48
2003,Czechia,ISIC4_GTT,102.37
2003,Czechia,INDUSTRIES,29.38
2003,Czechia,TOTAL,56.39
2003,Czechia,ISIC4_A01_A0210_A0322,1.71
2013,Georgia,INDUSTRIES,8.05
2013,Georgia,ISIC4_GTT,12.45
2013,Georgia,ISIC4_A01_A0210_A0322,0.38
2013,Georgia,TOTAL,6.84
2014,Georgia,ISIC4_A01_A0210_A0322,0.41
2014,Georgia,TOTAL,7.23
2014,Georgia,ISIC4_GTT,11.7
2014,Georgia,INDUSTRIES,9.42
2015,Georgia,TOTAL,7.63
2015,Georgia,INDUSTRIES,11.03
2015,Georgia,ISIC4_A01_A0210_A0322,0.4
2004,Czechia,ISIC4_A01_A0210_A0322,1.63
2004,Czechia,ISIC4_GTT,107.28
2004,Czechia,INDUSTRIES,32.67
2004,Czechia,TOTAL,60.02
2005,Czechia,INDUSTRIES,35.81
2005,Czechia,TOTAL,65.66
2005,Czechia,ISIC4_A01_A0210_A0322,1.53
2005,Czechia,ISIC4_GTT,117.96
2006,Czechia,ISIC4_GTT,130.61
2006,Czechia,TOTAL,72.44
2006,Czechia,INDUSTRIES,39.72
2006,Czechia,ISIC4_A01_A0210_A0322,1.56
2007,Czechia,ISIC4_A01_A0210_A0322,1.6
2007,Czechia,TOTAL,77.49
2007,Czechia,INDUSTRIES,42.92
2007,Czechia,ISIC4_GTT,142.29
2008,Czechia,ISIC4_A01_A0210_A0322,1.36
2008,Czechia,TOTAL,82.97
2008,Czechia,INDUSTRIES,43.44
2008,Czechia,ISIC4_GTT,155.44
2009,Czechia,TOTAL,80.41
2009,Czechia,INDUSTRIES,40.74
2019,Albania,ISIC4_GTT,27.99
2020,Albania,INDUSTRIES,134.43
2020,Albania,ISIC4_GTT,28.53
2020,Albania,TOTAL,12.1
2020,Albania,ISIC4_A01_A0210_A0322,1.72
2000,Ireland,ISIC4_A01_A0210_A0322,0.09
2000,Ireland,TOTAL,136.82
2000,Ireland,INDUSTRIES,154.29
2000,Ireland,ISIC4_GTT,162.46
2001,Ireland,INDUSTRIES,199.35
2001,Ireland,TOTAL,149.19
2015,Georgia,ISIC4_GTT,11.12
2016,Georgia,TOTAL,7.94
2016,Georgia,ISIC4_A01_A0210_A0322,0.4
2016,Georgia,INDUSTRIES,12.73
2016,Georgia,ISIC4_GTT,10.5
2017,Georgia,ISIC4_GTT,14.91
2017,Georgia,INDUSTRIES,13.66
2017,Georgia,ISIC4_A01_A0210_A0322,0.36
2017,Georgia,TOTAL,9.57
2018,Georgia,TOTAL,10.66
2018,Georgia,INDUSTRIES,13.73
2009,Czechia,ISIC4_A01_A0210_A0322,0.97
2009,Czechia,ISIC4_GTT,153.07
2010,Czechia,ISIC4_GTT,157.85
2010,Czechia,INDUSTRIES,43.94
2010,Czechia,ISIC4_A01_A0210_A0322,0.95
2010,Czechia,TOTAL,84.55
2011,Czechia,TOTAL,87.98
2011,Czechia,ISIC4_A01_A0210_A0322,1.15
2011,Czechia,ISIC4_GTT,163.44
2011,Czechia,INDUSTRIES,46.91
2012,Czechia,ISIC4_A01_A0210_A0322,1.15
2012,Czechia,ISIC4_GTT,162.7
2012,Czechia,INDUSTRIES,46.62
2012,Czechia,TOTAL,83.17
2013,Czechia,TOTAL,92.3
2013,Czechia,ISIC4_A01_A0210_A0322,1.16
2013,Czechia,INDUSTRIES,47.34
2013,Czechia,ISIC4_GTT,167.39
2014,Czechia,ISIC4_GTT,172.84
2014,Czechia,INDUSTRIES,53.07
2014,Czechia,TOTAL,95.25
