Year,GeoAreaName,Age,Freq,Location,Sex,Value
2016,Iceland,,,,,18.31586
2017,Iceland,,,,,18.31586
2018,Iceland,,,,,18.31586
2019,Iceland,,,,,18.31587
2020,Iceland,,,,,18.31587
2021,Iceland,,,,,19.60194
2022,Iceland,,,,,19.60194
2000,Ireland,,,,,46.54385
2001,Ireland,,,,,46.54385
2002,Ireland,,,,,46.54385
2003,Ireland,,,,,46.78742
2004,Ireland,,,,,48.97342
2016,Turkmenistan,,,,,14.03967
2017,Turkmenistan,,,,,14.03967
2018,Turkmenistan,,,,,14.03967
2019,Turkmenistan,,,,,14.03967
2020,Turkmenistan,,,,,14.03967
2021,Turkmenistan,,,,,14.03967
2005,Ireland,,,,,51.9921
2006,Ireland,,,,,59.79244
2007,Ireland,,,,,64.70109
2008,Ireland,,,,,65.67984
2009,Ireland,,,,,71.93299
2010,Ireland,,,,,75.01927
2011,Ireland,,,,,76.61184
2012,Ireland,,,,,76.61184
2013,Ireland,,,,,76.61184
2014,Ireland,,,,,76.61184
2015,Ireland,,,,,76.61184
2016,Ireland,,,,,76.86169
2022,Turkmenistan,,,,,14.03967
2000,Ukraine,,,,,56.02659
2001,Ukraine,,,,,56.02659
2002,Ukraine,,,,,56.02659
2003,Ukraine,,,,,56.02659
2004,Ukraine,,,,,56.43453
2017,Ireland,,,,,77.51042
2018,Ireland,,,,,78.93303
2019,Ireland,,,,,83.42101
2020,Ireland,,,,,83.44004
2021,Ireland,,,,,83.44004
2022,Ireland,,,,,83.44004
2005,Ukraine,,,,,56.43453
2006,Ukraine,,,,,56.43453
2007,Ukraine,,,,,57.09088
2008,Ukraine,,,,,57.09088
2009,Ukraine,,,,,57.09088
2010,Ukraine,,,,,57.09088
2000,Italy,,,,,43.47074
2001,Italy,,,,,44.70606
2002,Italy,,,,,45.17658
2003,Italy,,,,,48.75089
2004,Italy,,,,,54.37497
2005,Italy,,,,,63.17599
2011,Ukraine,,,,,57.09088
2012,Ukraine,,,,,57.65206
2013,Ukraine,,,,,58.28561
2014,Ukraine,,,,,58.28561
2015,Ukraine,,,,,58.28561
2016,Ukraine,,,,,59.7676
2006,Italy,,,,,66.01181
2007,Italy,,,,,68.41886
2008,Italy,,,,,68.42952
2009,Italy,,,,,72.86686
2010,Italy,,,,,72.86686
2011,Italy,,,,,72.86686
2017,Ukraine,,,,,59.7676
2018,Ukraine,,,,,59.7676
2019,Ukraine,,,,,59.7676
2020,Ukraine,,,,,59.7676
2021,Ukraine,,,,,59.7676
2022,Ukraine,,,,,59.7676
2012,Italy,,,,,72.92865
2013,Italy,,,,,73.21298
2014,Italy,,,,,73.39473
2015,Italy,,,,,73.78246
2016,Italy,,,,,74.0478
2017,Italy,,,,,75.99337
2018,Italy,,,,,76.49506
2019,Italy,,,,,76.64024
2020,Italy,,,,,76.64042
2021,Italy,,,,,76.64042
2022,Italy,,,,,76.64042
2000,Kazakhstan,,,,,8.94233
2001,Kazakhstan,,,,,19.90723
2002,Kazakhstan,,,,,19.90723
2003,Kazakhstan,,,,,21.49199
2004,Kazakhstan,,,,,22.9101
2005,Kazakhstan,,,,,24.12909
2006,Kazakhstan,,,,,24.80127
2008,Austria,,,,,63.89834
2009,Austria,,,,,63.90579
2010,Austria,,,,,65.51354
2011,Austria,,,,,66.29324
2012,Austria,,,,,66.31031
2013,Austria,,,,,67.28282
2007,Kazakhstan,,,,,24.82104
2008,Kazakhstan,,,,,25.48747
2009,Kazakhstan,,,,,25.7894
2010,Kazakhstan,,,,,26.20056
2011,Kazakhstan,,,,,26.36655
2012,Kazakhstan,,,,,26.88695
2000,North Macedonia,,,,,23.78272
2001,North Macedonia,,,,,23.78272
2002,North Macedonia,,,,,23.94696
2003,North Macedonia,,,,,24.18279
2004,North Macedonia,,,,,24.18279
2005,North Macedonia,,,,,24.18279
2014,Austria,,,,,67.30545
2015,Austria,,,,,67.44086
2016,Austria,,,,,67.44563
2017,Austria,,,,,67.44563
2018,Austria,,,,,67.87518
2019,Austria,,,,,67.90795
2013,Kazakhstan,,,,,26.88695
2014,Kazakhstan,,,,,26.88695
2015,Kazakhstan,,,,,26.88695
2016,Kazakhstan,,,,,27.57262
2017,Kazakhstan,,,,,27.57262
2018,Kazakhstan,,,,,28.54459
2006,North Macedonia,,,,,24.38869
2007,North Macedonia,,,,,24.39829
2008,North Macedonia,,,,,24.39829
2009,North Macedonia,,,,,24.39829
2010,North Macedonia,,,,,24.39829
2011,North Macedonia,,,,,24.39829
2019,Kazakhstan,,,,,28.54459
2020,Kazakhstan,,,,,28.54459
2021,Kazakhstan,,,,,28.54459
2022,Kazakhstan,,,,,28.54459
2000,Kyrgyzstan,,,,,23.60218
2001,Kyrgyzstan,,,,,23.60218
2012,North Macedonia,,,,,24.39829
2013,North Macedonia,,,,,24.39829
2014,North Macedonia,,,,,24.39829
2015,North Macedonia,,,,,24.39829
2016,North Macedonia,,,,,24.39829
2017,North Macedonia,,,,,24.39829
2020,Austria,,,,,67.90834
2021,Austria,,,,,67.90834
2022,Austria,,,,,67.90834
2000,Armenia,,,,,12.53867
2001,Armenia,,,,,12.53867
2002,Armenia,,,,,15.01847
2002,Kyrgyzstan,,,,,23.60218
2003,Kyrgyzstan,,,,,23.60218
2004,Kyrgyzstan,,,,,23.60218
2005,Kyrgyzstan,,,,,23.60218
2006,Kyrgyzstan,,,,,23.60218
2007,Kyrgyzstan,,,,,23.60218
2003,Armenia,,,,,15.01847
2004,Armenia,,,,,15.01847
2005,Armenia,,,,,15.01847
2006,Armenia,,,,,15.01847
2007,Armenia,,,,,15.05219
2008,Armenia,,,,,15.05219
2009,Armenia,,,,,21.55102
2010,Armenia,,,,,21.55102
2011,Armenia,,,,,22.5695
2012,Armenia,,,,,22.5695
2013,Armenia,,,,,22.5695
2014,Armenia,,,,,22.5695
2015,Armenia,,,,,22.5695
2016,Armenia,,,,,22.5695
2017,Armenia,,,,,22.5695
2018,Armenia,,,,,22.5695
2019,Armenia,,,,,22.5695
2020,Armenia,,,,,22.5695
2008,Kyrgyzstan,,,,,23.60218
2009,Kyrgyzstan,,,,,23.60218
2010,Kyrgyzstan,,,,,23.60218
2011,Kyrgyzstan,,,,,23.60218
2012,Kyrgyzstan,,,,,23.60218
2013,Kyrgyzstan,,,,,23.60218
2021,Armenia,,,,,22.5695
2022,Armenia,,,,,22.5695
2000,Belgium,,,,,57.17461
2001,Belgium,,,,,57.19214
2002,Belgium,,,,,57.83257
2003,Belgium,,,,,62.38601
2014,Kyrgyzstan,,,,,23.60218
2015,Kyrgyzstan,,,,,23.60218
2016,Kyrgyzstan,,,,,23.60218
2017,Kyrgyzstan,,,,,23.60218
2018,Kyrgyzstan,,,,,23.60218
2019,Kyrgyzstan,,,,,23.60218
2004,Belgium,,,,,62.40783
2005,Belgium,,,,,65.16382
2006,Belgium,,,,,65.17962
2007,Belgium,,,,,65.18273
2008,Belgium,,,,,65.18898
2009,Belgium,,,,,65.25738
2010,Belgium,,,,,65.26788
2011,Belgium,,,,,65.27002
2012,Belgium,,,,,65.2713
2013,Belgium,,,,,65.27991
2014,Belgium,,,,,66.41195
2015,Belgium,,,,,67.00714
2020,Kyrgyzstan,,,,,23.60218
2021,Kyrgyzstan,,,,,23.60218
2022,Kyrgyzstan,,,,,23.60218
2000,Latvia,,,,,59.52408
2001,Latvia,,,,,59.52443
2002,Latvia,,,,,64.26494
2003,Latvia,,,,,64.31099
2004,Latvia,,,,,91.03775
2005,Latvia,,,,,91.03775
2006,Latvia,,,,,91.03775
2007,Latvia,,,,,91.03775
2008,Latvia,,,,,92.22668
2016,Belgium,,,,,75.69773
2017,Belgium,,,,,75.69813
2018,Belgium,,,,,75.84614
2019,Belgium,,,,,75.88409
2020,Belgium,,,,,75.88952
2021,Belgium,,,,,75.88952
2009,Latvia,,,,,92.54991
2010,Latvia,,,,,97.3103
2011,Latvia,,,,,97.3103
2012,Latvia,,,,,97.3103
2013,Latvia,,,,,97.31033
2014,Latvia,,,,,97.31033
2022,Belgium,,,,,75.88952
2000,Bosnia and Herzegovina,,,,,10.69051
2001,Bosnia and Herzegovina,,,,,10.69051
2002,Bosnia and Herzegovina,,,,,10.69051
2003,Bosnia and Herzegovina,,,,,10.69051
2004,Bosnia and Herzegovina,,,,,10.69051
2005,Bosnia and Herzegovina,,,,,10.69051
2006,Bosnia and Herzegovina,,,,,10.69051
2007,Bosnia and Herzegovina,,,,,19.78142
2008,Bosnia and Herzegovina,,,,,28.87233
2009,Bosnia and Herzegovina,,,,,28.87233
2010,Bosnia and Herzegovina,,,,,28.87233
2015,Latvia,,,,,97.31033
2016,Latvia,,,,,97.31033
2017,Latvia,,,,,97.31033
2018,Latvia,,,,,97.31033
2019,Latvia,,,,,97.31033
2020,Latvia,,,,,97.31033
2011,Bosnia and Herzegovina,,,,,28.99242
2012,Bosnia and Herzegovina,,,,,28.99242
2013,Bosnia and Herzegovina,,,,,28.99242
2014,Bosnia and Herzegovina,,,,,28.99242
2015,Bosnia and Herzegovina,,,,,28.99242
2016,Bosnia and Herzegovina,,,,,28.99242
2017,Bosnia and Herzegovina,,,,,28.99242
2018,Bosnia and Herzegovina,,,,,28.99242
2019,Bosnia and Herzegovina,,,,,28.99242
2020,Bosnia and Herzegovina,,,,,37.13973
2021,Bosnia and Herzegovina,,,,,37.13973
2022,Bosnia and Herzegovina,,,,,37.13973
2021,Latvia,,,,,97.31033
2022,Latvia,,,,,97.31033
2000,Liechtenstein,,,,,80.80091
2001,Liechtenstein,,,,,80.80091
2002,Liechtenstein,,,,,80.80091
2003,Liechtenstein,,,,,80.80091
2018,North Macedonia,,,,,24.39829
2019,North Macedonia,,,,,24.39829
2020,North Macedonia,,,,,27.06583
2021,North Macedonia,,,,,27.06583
2022,North Macedonia,,,,,27.06583
2000,Uzbekistan,,,,,15.39439
2004,Liechtenstein,,,,,80.80091
2005,Liechtenstein,,,,,80.80091
2006,Liechtenstein,,,,,80.80091
2007,Liechtenstein,,,,,80.80091
2008,Liechtenstein,,,,,80.80091
2009,Liechtenstein,,,,,80.80091
2001,Uzbekistan,,,,,15.39439
2002,Uzbekistan,,,,,15.39439
2003,Uzbekistan,,,,,15.39439
2004,Uzbekistan,,,,,15.39439
2005,Uzbekistan,,,,,15.39439
2006,Uzbekistan,,,,,15.39439
2007,Uzbekistan,,,,,15.39439
2008,Uzbekistan,,,,,15.39439
2009,Uzbekistan,,,,,15.39439
2010,Uzbekistan,,,,,15.39439
2011,Uzbekistan,,,,,15.39439
2012,Uzbekistan,,,,,15.39439
2013,Uzbekistan,,,,,15.39439
2014,Uzbekistan,,,,,15.39439
2015,Uzbekistan,,,,,15.39439
2016,Uzbekistan,,,,,17.73125
2017,Uzbekistan,,,,,17.73125
2018,Uzbekistan,,,,,17.73125
2010,Liechtenstein,,,,,80.80091
2011,Liechtenstein,,,,,80.80091
2012,Liechtenstein,,,,,80.80091
2018,Tajikistan,,,,,16.80902
2019,Tajikistan,,,,,16.80902
2020,Tajikistan,,,,,16.80902
2021,Tajikistan,,,,,16.80902
2022,Tajikistan,,,,,16.80902
2019,Uzbekistan,,,,,17.73125
2020,Uzbekistan,,,,,17.73125
2021,Uzbekistan,,,,,17.73125
2022,Uzbekistan,,,,,17.73125
2022,Uzbekistan,,,,,17.73125
