Year,GeoAreaName,Sex,Value
2010,Switzerland,FEMALE,0.2
2015,Switzerland,FEMALE,0.1
2015,Switzerland,BOTHSEX,0.2
2015,Switzerland,MALE,0.4
2019,Switzerland,BOTHSEX,0.2
2019,Switzerland,MALE,0.2
2019,Switzerland,FEMALE,0.1
2019,Croatia,BOTHSEX,0.4
2019,Croatia,FEMALE,0.3
2019,Croatia,MALE,0.5
2000,Cyprus,BOTHSEX,0.1
2000,Cyprus,MALE,0.2
2000,Cyprus,FEMALE,0.1
2005,Cyprus,FEMALE,0.2
2005,Cyprus,MALE,0.0
2005,Cyprus,BOTHSEX,0.1
2010,Cyprus,BOTHSEX,0.0
2010,Cyprus,FEMALE,0.0
2010,Cyprus,MALE,0.0
2015,Cyprus,BOTHSEX,0.2
2015,Cyprus,FEMALE,0.0
2015,Cyprus,MALE,0.4
2019,Cyprus,BOTHSEX,0.3
2019,Cyprus,FEMALE,0.4
2019,Cyprus,MALE,0.3
2000,Tajikistan,FEMALE,1.2
2000,Tajikistan,BOTHSEX,1.9
2000,Tajikistan,MALE,2.6
2005,Tajikistan,FEMALE,0.8
2005,Tajikistan,MALE,1.8
2005,Tajikistan,BOTHSEX,1.3
2010,Tajikistan,BOTHSEX,0.9
2010,Tajikistan,FEMALE,0.5
2010,Tajikistan,MALE,1.3
2015,Albania,BOTHSEX,0.3
2015,Albania,FEMALE,0.3
2015,Albania,MALE,0.4
2019,Albania,BOTHSEX,0.3
2019,Albania,FEMALE,0.2
2019,Albania,MALE,0.4
2000,Azerbaijan,FEMALE,0.8
2000,Azerbaijan,MALE,1.9
2000,Azerbaijan,BOTHSEX,1.3
2000,Czechia,BOTHSEX,1.2
2000,Czechia,FEMALE,0.7
2000,Czechia,MALE,1.8
2005,Czechia,BOTHSEX,1.1
2005,Czechia,FEMALE,0.6
2005,Czechia,MALE,1.6
2010,Czechia,BOTHSEX,1.0
2010,Czechia,FEMALE,0.3
2010,Czechia,MALE,1.8
2015,Tajikistan,BOTHSEX,0.4
2015,Tajikistan,FEMALE,0.2
2015,Tajikistan,MALE,0.6
2019,Tajikistan,FEMALE,0.2
2019,Tajikistan,MALE,0.6
2019,Tajikistan,BOTHSEX,0.4
2000,Türkiye,FEMALE,0.7
2000,Türkiye,BOTHSEX,0.8
2000,Türkiye,MALE,1.0
2005,Azerbaijan,BOTHSEX,1.0
2005,Azerbaijan,FEMALE,0.6
2005,Azerbaijan,MALE,1.4
2010,Azerbaijan,BOTHSEX,1.0
2010,Azerbaijan,MALE,1.3
2010,Azerbaijan,FEMALE,0.6
2015,Azerbaijan,MALE,1.3
2015,Azerbaijan,FEMALE,0.6
2015,Azerbaijan,BOTHSEX,0.9
2005,Türkiye,BOTHSEX,0.5
2005,Türkiye,FEMALE,0.4
2005,Türkiye,MALE,0.5
2010,Türkiye,FEMALE,0.3
2010,Türkiye,BOTHSEX,0.4
2010,Türkiye,MALE,0.4
2015,Türkiye,FEMALE,0.3
2015,Türkiye,BOTHSEX,0.4
2015,Türkiye,MALE,0.6
2015,Czechia,MALE,1.2
2015,Czechia,BOTHSEX,0.8
2015,Czechia,FEMALE,0.5
2019,Czechia,BOTHSEX,0.4
2019,Czechia,FEMALE,0.2
2019,Czechia,MALE,0.5
2000,Denmark,BOTHSEX,0.3
2000,Denmark,FEMALE,0.3
2000,Denmark,MALE,0.3
2019,Azerbaijan,BOTHSEX,0.9
2019,Azerbaijan,FEMALE,0.6
2019,Azerbaijan,MALE,1.3
2000,Austria,BOTHSEX,0.2
2000,Austria,FEMALE,0.1
2000,Austria,MALE,0.3
2005,Austria,MALE,0.2
2005,Austria,BOTHSEX,0.2
2005,Austria,FEMALE,0.1
2019,Türkiye,FEMALE,0.3
2019,Türkiye,MALE,0.5
2019,Türkiye,BOTHSEX,0.4
2000,Turkmenistan,FEMALE,0.8
2000,Turkmenistan,MALE,1.9
2000,Turkmenistan,BOTHSEX,1.3
2005,Turkmenistan,MALE,2.1
2005,Turkmenistan,FEMALE,0.9
2005,Turkmenistan,BOTHSEX,1.5
2010,Austria,BOTHSEX,0.3
2010,Austria,FEMALE,0.2
2010,Austria,MALE,0.4
2015,Austria,BOTHSEX,0.1
2015,Austria,FEMALE,0.1
2015,Austria,MALE,0.2
2019,Austria,BOTHSEX,0.2
2019,Austria,MALE,0.3
2019,Austria,FEMALE,0.1
2005,Denmark,BOTHSEX,0.3
2005,Denmark,FEMALE,0.2
2005,Denmark,MALE,0.4
2010,Denmark,BOTHSEX,0.2
2010,Denmark,MALE,0.3
2010,Denmark,FEMALE,0.2
2015,Denmark,BOTHSEX,0.2
2015,Denmark,FEMALE,0.1
2015,Denmark,MALE,0.3
2010,Turkmenistan,MALE,1.1
2010,Turkmenistan,FEMALE,0.7
2010,Turkmenistan,BOTHSEX,0.9
2015,Turkmenistan,MALE,0.8
2015,Turkmenistan,FEMALE,0.6
2015,Turkmenistan,BOTHSEX,0.7
2019,Turkmenistan,BOTHSEX,0.6
2019,Turkmenistan,FEMALE,0.5
2019,Turkmenistan,MALE,0.8
2000,Armenia,MALE,1.6
2000,Armenia,BOTHSEX,1.0
2000,Armenia,FEMALE,0.5
2005,Armenia,BOTHSEX,1.2
2005,Armenia,FEMALE,0.8
2005,Armenia,MALE,1.6
2010,Armenia,BOTHSEX,1.2
2010,Armenia,FEMALE,0.6
2010,Armenia,MALE,1.8
2019,Denmark,BOTHSEX,0.1
2019,Denmark,FEMALE,0.0
2019,Denmark,MALE,0.2
2000,Estonia,MALE,6.8
2000,Estonia,BOTHSEX,3.5
2000,Estonia,FEMALE,0.6
2005,Estonia,BOTHSEX,2.0
2005,Estonia,FEMALE,0.5
2005,Estonia,MALE,3.8
2015,Armenia,BOTHSEX,0.9
2015,Armenia,FEMALE,1.0
2015,Armenia,MALE,0.8
2019,Armenia,BOTHSEX,0.7
2019,Armenia,FEMALE,0.5
2019,Armenia,MALE,0.8
2000,Belgium,BOTHSEX,0.5
2000,Belgium,FEMALE,0.4
2000,Belgium,MALE,0.6
2000,Ukraine,MALE,14.7
2000,Ukraine,BOTHSEX,8.3
2000,Ukraine,FEMALE,2.8
2005,Ukraine,BOTHSEX,7.0
2005,Ukraine,MALE,12.3
2005,Ukraine,FEMALE,2.5
2010,Ukraine,MALE,6.0
2010,Ukraine,FEMALE,1.4
2010,Ukraine,BOTHSEX,3.5
2010,Estonia,BOTHSEX,0.9
2010,Estonia,FEMALE,0.5
2010,Estonia,MALE,1.2
2015,Estonia,BOTHSEX,0.5
2015,Estonia,FEMALE,0.3
2015,Estonia,MALE,0.7
2019,Estonia,FEMALE,0.1
2019,Estonia,MALE,1.2
2019,Estonia,BOTHSEX,0.6
2005,Belgium,BOTHSEX,0.5
2005,Belgium,MALE,0.5
2005,Belgium,FEMALE,0.4
2010,Belgium,BOTHSEX,0.6
2010,Belgium,FEMALE,0.5
2010,Belgium,MALE,0.6
2015,Belgium,FEMALE,0.4
2015,Belgium,MALE,0.5
2015,Belgium,BOTHSEX,0.4
2000,Finland,BOTHSEX,0.5
2000,Finland,FEMALE,0.2
2000,Finland,MALE,0.9
2005,Finland,BOTHSEX,0.8
2005,Finland,FEMALE,0.6
2005,Finland,MALE,1.1
2010,Finland,BOTHSEX,1.1
2010,Finland,FEMALE,0.6
2010,Finland,MALE,1.6
2019,Belgium,BOTHSEX,0.4
2019,Belgium,FEMALE,0.3
2019,Belgium,MALE,0.4
2000,Bosnia and Herzegovina,FEMALE,0.4
2000,Bosnia and Herzegovina,MALE,1.0
2000,Bosnia and Herzegovina,BOTHSEX,0.7
2005,Bosnia and Herzegovina,BOTHSEX,0.5
2005,Bosnia and Herzegovina,FEMALE,0.3
2005,Bosnia and Herzegovina,MALE,0.6
2015,Ukraine,BOTHSEX,2.3
2015,Ukraine,MALE,3.9
2015,Ukraine,FEMALE,1.0
2019,Ukraine,BOTHSEX,2.5
2019,Ukraine,MALE,4.3
2019,Ukraine,FEMALE,1.0
2000,North Macedonia,MALE,1.0
2000,North Macedonia,FEMALE,0.4
2000,North Macedonia,BOTHSEX,0.7
2015,Finland,MALE,0.5
2015,Finland,BOTHSEX,0.5
2015,Finland,FEMALE,0.5
2019,Finland,BOTHSEX,0.4
2019,Finland,MALE,0.7
2019,Finland,FEMALE,0.2
2000,France,BOTHSEX,0.4
2000,France,FEMALE,0.3
2000,France,MALE,0.5
2005,North Macedonia,BOTHSEX,0.6
2005,North Macedonia,MALE,0.7
2005,North Macedonia,FEMALE,0.4
2010,North Macedonia,MALE,0.7
2010,North Macedonia,FEMALE,0.5
2010,North Macedonia,BOTHSEX,0.6
2015,North Macedonia,BOTHSEX,0.5
2015,North Macedonia,MALE,0.8
2015,North Macedonia,FEMALE,0.3
2005,France,BOTHSEX,0.4
2005,France,FEMALE,0.3
2005,France,MALE,0.6
2010,France,FEMALE,0.3
2010,France,MALE,0.5
2010,France,BOTHSEX,0.4
2015,France,BOTHSEX,0.3
2015,France,FEMALE,0.3
2015,France,MALE,0.4
2010,Bosnia and Herzegovina,BOTHSEX,0.4
2010,Bosnia and Herzegovina,FEMALE,0.3
2010,Bosnia and Herzegovina,MALE,0.5
2015,Bosnia and Herzegovina,BOTHSEX,0.4
2015,Bosnia and Herzegovina,FEMALE,0.3
2015,Bosnia and Herzegovina,MALE,0.5
2019,Bosnia and Herzegovina,BOTHSEX,0.4
2019,Bosnia and Herzegovina,FEMALE,0.3
2019,Bosnia and Herzegovina,MALE,0.5
2019,North Macedonia,FEMALE,0.3
2019,North Macedonia,BOTHSEX,0.5
2019,North Macedonia,MALE,0.8
2000,Uzbekistan,FEMALE,0.7
2000,Uzbekistan,BOTHSEX,1.4
2000,Uzbekistan,MALE,2.2
2005,Uzbekistan,MALE,1.7
2005,Uzbekistan,FEMALE,0.7
2005,Uzbekistan,BOTHSEX,1.2
2010,Uzbekistan,BOTHSEX,1.0
2010,Uzbekistan,FEMALE,0.6
2010,Uzbekistan,MALE,1.4
2015,Uzbekistan,MALE,1.3
2015,Uzbekistan,FEMALE,0.6
2015,Uzbekistan,BOTHSEX,0.9
2019,Uzbekistan,FEMALE,0.5
2019,Uzbekistan,BOTHSEX,0.8
2019,Uzbekistan,MALE,1.2
2019,France,BOTHSEX,0.3
2019,France,FEMALE,0.3
2019,France,MALE,0.5
2000,Georgia,MALE,1.1
2000,Georgia,BOTHSEX,0.8
2000,Georgia,FEMALE,0.5
2005,Georgia,FEMALE,0.6
2005,Georgia,MALE,0.9
2005,Georgia,BOTHSEX,0.7
2000,Bulgaria,BOTHSEX,1.0
2000,Bulgaria,FEMALE,0.5
2000,Bulgaria,MALE,1.5
2005,Bulgaria,BOTHSEX,1.1
2005,Bulgaria,FEMALE,0.5
2005,Bulgaria,MALE,1.8
2010,Bulgaria,FEMALE,0.3
2010,Bulgaria,MALE,1.3
2010,Bulgaria,BOTHSEX,0.8
2010,Georgia,BOTHSEX,0.7
2010,Georgia,FEMALE,0.6
2010,Georgia,MALE,0.9
2015,Georgia,BOTHSEX,0.7
2015,Georgia,FEMALE,0.7
2015,Georgia,MALE,0.6
2019,Georgia,BOTHSEX,0.6
2019,Georgia,FEMALE,0.6
2019,Georgia,MALE,0.6
2000,Germany,MALE,0.1
2000,Germany,BOTHSEX,0.1
2000,Germany,FEMALE,0.1
2005,Germany,BOTHSEX,0.1
2005,Germany,FEMALE,0.1
2005,Germany,MALE,0.2
2010,Germany,BOTHSEX,0.1
2010,Germany,FEMALE,0.1
2010,Germany,MALE,0.2
2015,Germany,BOTHSEX,0.2
2015,Germany,FEMALE,0.1
2015,Germany,MALE,0.2
2019,Germany,FEMALE,0.1
2019,Germany,MALE,0.4
2019,Germany,BOTHSEX,0.3
2000,Greece,BOTHSEX,0.3
2000,Greece,FEMALE,0.1
2000,Greece,MALE,0.4
2005,Greece,MALE,0.7
2005,Greece,BOTHSEX,0.4
2005,Greece,FEMALE,0.1
2010,Greece,MALE,0.4
2010,Greece,FEMALE,0.0
2010,Greece,BOTHSEX,0.2
2015,Greece,BOTHSEX,0.1
2015,Greece,FEMALE,0.1
2015,Greece,MALE,0.1
2019,Greece,BOTHSEX,0.2
2019,Greece,FEMALE,0.1
2019,Greece,MALE,0.2
2000,Hungary,BOTHSEX,0.6
2000,Hungary,FEMALE,0.2
2000,Hungary,MALE,1.0
2005,Hungary,BOTHSEX,1.0
2005,Hungary,FEMALE,0.7
2005,Hungary,MALE,1.4
2010,Hungary,BOTHSEX,0.9
2010,Hungary,FEMALE,0.6
2010,Hungary,MALE,1.3
2015,Hungary,BOTHSEX,0.4
2015,Hungary,FEMALE,0.2
2015,Hungary,MALE,0.7
2019,Hungary,BOTHSEX,0.5
2019,Hungary,FEMALE,0.4
2019,Hungary,MALE,0.6
2000,Iceland,MALE,0.9
2000,Iceland,BOTHSEX,0.6
2000,Iceland,FEMALE,0.3
2005,Iceland,BOTHSEX,0.1
2005,Iceland,FEMALE,0.0
2005,Iceland,MALE,0.2
2010,Iceland,BOTHSEX,0.4
2010,Iceland,FEMALE,0.2
2010,Iceland,MALE,0.7
2015,Iceland,BOTHSEX,0.1
2015,Iceland,FEMALE,0.2
2015,Iceland,MALE,0.0
2019,Iceland,MALE,1.5
2019,Iceland,FEMALE,0.4
2019,Iceland,BOTHSEX,1.0
2000,Ireland,BOTHSEX,0.6
2000,Ireland,FEMALE,0.4
2000,Ireland,MALE,0.8
2005,Ireland,MALE,0.7
2005,Ireland,BOTHSEX,0.6
2005,Ireland,FEMALE,0.4
2010,Ireland,BOTHSEX,0.3
2010,Ireland,FEMALE,0.1
2010,Ireland,MALE,0.5
2015,Ireland,BOTHSEX,0.4
2015,Ireland,FEMALE,0.1
2015,Ireland,MALE,0.6
2019,Ireland,BOTHSEX,0.3
2019,Ireland,FEMALE,0.2
2019,Ireland,MALE,0.4
2000,Italy,BOTHSEX,0.5
2000,Italy,FEMALE,0.2
2000,Italy,MALE,0.9
2005,Italy,BOTHSEX,0.3
2005,Italy,MALE,0.5
2005,Italy,FEMALE,0.1
2010,Italy,MALE,0.5
2010,Italy,FEMALE,0.2
2010,Italy,BOTHSEX,0.3
2015,Italy,BOTHSEX,0.3
2015,Italy,FEMALE,0.2
2015,Italy,MALE,0.5
2019,Italy,BOTHSEX,0.3
2019,Italy,FEMALE,0.1
2019,Italy,MALE,0.4
2000,Kazakhstan,MALE,8.3
2000,Kazakhstan,BOTHSEX,5.4
2000,Kazakhstan,FEMALE,2.7
2005,Kazakhstan,BOTHSEX,4.8
2005,Kazakhstan,FEMALE,2.3
2005,Kazakhstan,MALE,7.5
2010,Kazakhstan,BOTHSEX,3.3
2010,Kazakhstan,FEMALE,1.8
2010,Kazakhstan,MALE,5.0
2015,Kazakhstan,BOTHSEX,2.4
2015,Kazakhstan,MALE,3.7
2015,Kazakhstan,FEMALE,1.3
2019,Kazakhstan,FEMALE,1.0
2019,Kazakhstan,MALE,2.9
2019,Kazakhstan,BOTHSEX,1.9
2000,Kyrgyzstan,BOTHSEX,2.8
2000,Kyrgyzstan,MALE,4.2
2000,Kyrgyzstan,FEMALE,1.5
2005,Kyrgyzstan,BOTHSEX,2.1
2005,Kyrgyzstan,FEMALE,1.2
2005,Kyrgyzstan,MALE,2.9
2010,Kyrgyzstan,MALE,2.2
2010,Kyrgyzstan,BOTHSEX,1.5
2010,Kyrgyzstan,FEMALE,0.9
2015,Kyrgyzstan,BOTHSEX,1.2
2015,Kyrgyzstan,FEMALE,0.7
2015,Kyrgyzstan,MALE,1.8
2019,Kyrgyzstan,BOTHSEX,0.9
2019,Kyrgyzstan,FEMALE,0.6
2019,Kyrgyzstan,MALE,1.3
2000,Latvia,MALE,10.1
2000,Latvia,BOTHSEX,6.3
2000,Latvia,FEMALE,3.1
2005,Latvia,BOTHSEX,5.9
2005,Latvia,MALE,9.4
2005,Latvia,FEMALE,3.0
2010,Latvia,BOTHSEX,2.3
2010,Latvia,MALE,3.8
2010,Latvia,FEMALE,1.0
2015,Latvia,BOTHSEX,0.8
2015,Latvia,FEMALE,0.3
2015,Latvia,MALE,1.5
2019,Latvia,FEMALE,0.5
2019,Latvia,MALE,2.1
2019,Latvia,BOTHSEX,1.2
2000,Lithuania,BOTHSEX,5.4
2000,Lithuania,FEMALE,2.6
2000,Lithuania,MALE,8.5
2005,Lithuania,BOTHSEX,6.9
2005,Lithuania,FEMALE,2.1
2005,Lithuania,MALE,12.4
2010,Lithuania,BOTHSEX,6.5
2010,Lithuania,FEMALE,2.9
2010,Lithuania,MALE,10.7
2015,Lithuania,BOTHSEX,3.9
2015,Lithuania,MALE,6.2
2015,Lithuania,FEMALE,1.9
2019,Lithuania,BOTHSEX,1.7
2019,Lithuania,FEMALE,0.7
2019,Lithuania,MALE,2.8
2000,Luxembourg,BOTHSEX,1.1
2000,Luxembourg,FEMALE,0.5
2000,Luxembourg,MALE,1.7
2005,Luxembourg,BOTHSEX,1.2
2005,Luxembourg,FEMALE,0.7
2005,Luxembourg,MALE,1.7
2010,Luxembourg,FEMALE,0.2
2010,Luxembourg,MALE,1.3
2010,Luxembourg,BOTHSEX,0.7
2015,Luxembourg,BOTHSEX,0.4
2015,Luxembourg,FEMALE,0.0
2015,Luxembourg,MALE,0.7
2019,Luxembourg,BOTHSEX,0.2
2019,Luxembourg,FEMALE,0.0
2019,Luxembourg,MALE,0.5
2000,Malta,FEMALE,0.5
2000,Malta,MALE,0.6
2000,Malta,BOTHSEX,0.5
2005,Malta,MALE,0.0
2005,Malta,BOTHSEX,0.0
2005,Malta,FEMALE,0.0
2010,Malta,BOTHSEX,0.1
2010,Malta,FEMALE,0.0
2010,Malta,MALE,0.1
2015,Malta,BOTHSEX,0.0
2015,Malta,FEMALE,0.0
2015,Malta,MALE,0.0
2019,Malta,BOTHSEX,0.1
2019,Malta,FEMALE,0.0
2019,Malta,MALE,0.2
2000,Republic of Moldova,BOTHSEX,6.8
2000,Republic of Moldova,FEMALE,3.9
2000,Republic of Moldova,MALE,10.0
2005,Republic of Moldova,BOTHSEX,9.0
2005,Republic of Moldova,MALE,13.8
2005,Republic of Moldova,FEMALE,4.5
2010,Republic of Moldova,FEMALE,2.8
2010,Republic of Moldova,MALE,10.9
2010,Republic of Moldova,BOTHSEX,6.7
2015,Republic of Moldova,BOTHSEX,7.1
2015,Republic of Moldova,FEMALE,3.6
2015,Republic of Moldova,MALE,10.9
2019,Republic of Moldova,BOTHSEX,5.5
2019,Republic of Moldova,FEMALE,3.3
2019,Republic of Moldova,MALE,7.7
2000,Montenegro,BOTHSEX,0.9
2000,Montenegro,FEMALE,0.6
2000,Montenegro,MALE,1.2
2005,Montenegro,BOTHSEX,0.7
2005,Montenegro,MALE,1.0
2005,Montenegro,FEMALE,0.4
2010,Montenegro,BOTHSEX,0.6
2010,Montenegro,FEMALE,0.4
2010,Montenegro,MALE,0.8
2015,Montenegro,BOTHSEX,0.6
2015,Montenegro,FEMALE,0.4
2015,Montenegro,MALE,0.8
2019,Montenegro,MALE,0.8
2019,Montenegro,BOTHSEX,0.6
2019,Montenegro,FEMALE,0.4
2000,Netherlands,FEMALE,0.1
2000,Netherlands,MALE,0.1
2000,Netherlands,BOTHSEX,0.1
2005,Netherlands,BOTHSEX,0.1
2005,Netherlands,FEMALE,0.1
2005,Netherlands,MALE,0.1
2010,Netherlands,BOTHSEX,0.1
2010,Netherlands,FEMALE,0.1
2010,Netherlands,MALE,0.1
2015,Netherlands,BOTHSEX,0.1
2015,Netherlands,FEMALE,0.0
2015,Netherlands,MALE,0.2
2019,Netherlands,FEMALE,0.1
2019,Netherlands,MALE,0.2
2019,Netherlands,BOTHSEX,0.1
2000,Norway,MALE,0.4
2000,Norway,FEMALE,0.1
2000,Norway,BOTHSEX,0.2
2005,Norway,BOTHSEX,0.3
2005,Norway,FEMALE,0.2
2005,Norway,MALE,0.5
2010,Norway,BOTHSEX,0.3
2010,Norway,FEMALE,0.3
2010,Norway,MALE,0.4
2015,Norway,BOTHSEX,0.3
2015,Norway,FEMALE,0.3
2015,Norway,MALE,0.3
2019,Norway,BOTHSEX,0.3
2019,Norway,MALE,0.3
2019,Norway,FEMALE,0.2
2000,Poland,FEMALE,0.5
2000,Poland,MALE,1.7
2000,Poland,BOTHSEX,1.1
2005,Poland,BOTHSEX,1.2
2005,Poland,FEMALE,0.6
2005,Poland,MALE,1.8
2010,Poland,BOTHSEX,0.9
2010,Poland,FEMALE,0.5
2010,Poland,MALE,1.3
2015,Poland,BOTHSEX,0.4
2015,Poland,FEMALE,0.3
2015,Poland,MALE,0.6
2019,Poland,BOTHSEX,0.5
2019,Poland,FEMALE,0.3
2019,Poland,MALE,0.8
2000,Portugal,FEMALE,0.1
2000,Portugal,MALE,0.6
2000,Portugal,BOTHSEX,0.3
2005,Portugal,BOTHSEX,0.2
2005,Portugal,FEMALE,0.2
2005,Portugal,MALE,0.3
2010,Portugal,FEMALE,0.2
2010,Portugal,MALE,0.2
2010,Portugal,BOTHSEX,0.2
2015,Portugal,BOTHSEX,0.2
2015,Portugal,FEMALE,0.1
2015,Portugal,MALE,0.4
2019,Portugal,BOTHSEX,0.3
2019,Portugal,FEMALE,0.2
2019,Portugal,MALE,0.4
2000,Romania,MALE,5.8
2000,Romania,BOTHSEX,4.4
2000,Romania,FEMALE,3.1
2005,Romania,BOTHSEX,3.6
2005,Romania,MALE,4.5
2005,Romania,FEMALE,2.7
2010,Romania,BOTHSEX,2.6
2010,Romania,FEMALE,1.7
2010,Romania,MALE,3.5
2015,Romania,BOTHSEX,2.0
2015,Romania,FEMALE,1.4
2015,Romania,MALE,2.5
2019,Romania,MALE,2.5
2019,Romania,BOTHSEX,1.9
2019,Romania,FEMALE,1.3
2000,Serbia,BOTHSEX,0.5
2000,Serbia,MALE,0.7
2000,Serbia,FEMALE,0.3
2005,Serbia,BOTHSEX,0.6
2005,Serbia,FEMALE,0.3
2005,Serbia,MALE,0.9
2010,Serbia,BOTHSEX,0.6
2010,Serbia,FEMALE,0.4
2010,Serbia,MALE,0.8
2015,Serbia,BOTHSEX,0.4
2015,Serbia,FEMALE,0.3
2015,Serbia,MALE,0.4
2019,Serbia,BOTHSEX,0.3
2019,Serbia,FEMALE,0.2
2019,Serbia,MALE,0.3
2000,Slovakia,BOTHSEX,1.1
2000,Slovakia,FEMALE,0.3
2000,Slovakia,MALE,1.9
2005,Slovakia,BOTHSEX,0.7
2005,Slovakia,FEMALE,0.4
2005,Slovakia,MALE,1.0
2010,Slovakia,BOTHSEX,0.6
2010,Slovakia,FEMALE,0.4
2010,Slovakia,MALE,0.9
2015,Slovakia,BOTHSEX,0.6
2015,Slovakia,FEMALE,0.3
2015,Slovakia,MALE,0.8
2019,Slovakia,BOTHSEX,0.5
2019,Slovakia,MALE,0.8
2019,Slovakia,FEMALE,0.3
2000,Slovenia,MALE,0.9
2000,Slovenia,BOTHSEX,0.5
2000,Slovenia,FEMALE,0.1
2005,Slovenia,BOTHSEX,0.6
2005,Slovenia,MALE,0.9
2005,Slovenia,FEMALE,0.2
2010,Slovenia,BOTHSEX,0.5
2010,Slovenia,FEMALE,0.2
2010,Slovenia,MALE,0.7
2015,Bulgaria,BOTHSEX,0.8
2015,Bulgaria,FEMALE,0.6
2015,Bulgaria,MALE,0.9
2019,Bulgaria,BOTHSEX,0.5
2019,Bulgaria,MALE,0.7
2019,Bulgaria,FEMALE,0.4
2015,Slovenia,BOTHSEX,0.4
2015,Slovenia,FEMALE,0.2
2015,Slovenia,MALE,0.6
2019,Slovenia,BOTHSEX,0.2
2019,Slovenia,MALE,0.3
2019,Slovenia,FEMALE,0.1
2019,Slovenia,FEMALE,0.1
