Year,GeoAreaName,Age,Sex,Value
2014,Belgium,18+,FEMALE,74
2014,Belgium,18+,MALE,11
2015,Belgium,18+,MALE,7
2015,Belgium,18+,FEMALE,51
2015,Belgium,ALLAGE,BOTHSEX,61
2016,Belgium,18+,FEMALE,50
2016,Belgium,ALLAGE,BOTHSEX,62
2016,Belgium,18+,MALE,10
2017,Belgium,18+,MALE,15
2017,Belgium,ALLAGE,BOTHSEX,65
2017,Belgium,18+,FEMALE,46
2018,Belgium,ALLAGE,BOTHSEX,75
2018,Belgium,18+,MALE,66
2018,Belgium,18+,FEMALE,8
2019,Belgium,18+,MALE,19
2019,Belgium,18+,FEMALE,62
2019,Belgium,ALLAGE,BOTHSEX,88
2020,Belgium,18+,FEMALE,40
2020,Belgium,18+,MALE,8
2020,Belgium,ALLAGE,BOTHSEX,49
2020,Belgium,18+,BOTHSEX,48
2010,Bosnia and Herzegovina,ALLAGE,BOTHSEX,17
2011,Bosnia and Herzegovina,ALLAGE,BOTHSEX,10
2012,Bosnia and Herzegovina,ALLAGE,BOTHSEX,13
2019,Lithuania,ALLAGE,BOTHSEX,7
2019,Lithuania,18+,FEMALE,6
2020,Lithuania,18+,BOTHSEX,6
2020,Lithuania,ALLAGE,BOTHSEX,6
2014,Luxembourg,ALLAGE,BOTHSEX,7
2017,Luxembourg,ALLAGE,BOTHSEX,15
2017,Luxembourg,18+,MALE,6
2017,Luxembourg,18+,BOTHSEX,10
2018,Luxembourg,18+,MALE,6
2018,Luxembourg,18+,BOTHSEX,8
2018,Luxembourg,ALLAGE,BOTHSEX,8
2019,Luxembourg,ALLAGE,BOTHSEX,9
2019,Luxembourg,18+,FEMALE,5
2019,Luxembourg,18+,BOTHSEX,9
2020,Luxembourg,18+,FEMALE,8
2020,Luxembourg,ALLAGE,BOTHSEX,9
2020,Luxembourg,18+,BOTHSEX,9
2016,Bosnia and Herzegovina,ALLAGE,BOTHSEX,13
2017,Bosnia and Herzegovina,ALLAGE,BOTHSEX,7
2007,Bulgaria,ALLAGE,BOTHSEX,25
2008,Bulgaria,ALLAGE,BOTHSEX,90
2009,Bulgaria,ALLAGE,BOTHSEX,54
2010,Bulgaria,ALLAGE,BOTHSEX,34
2011,Bulgaria,ALLAGE,BOTHSEX,91
2012,Bulgaria,ALLAGE,BOTHSEX,65
2013,Bulgaria,ALLAGE,BOTHSEX,44
2014,Bulgaria,ALLAGE,BOTHSEX,16
2014,Bulgaria,18+,FEMALE,11
2015,Bulgaria,18+,FEMALE,20
2015,Bulgaria,ALLAGE,BOTHSEX,26
2016,Bulgaria,ALLAGE,BOTHSEX,31
2016,Bulgaria,18+,FEMALE,21
2016,Bulgaria,18+,MALE,7
2021,Luxembourg,ALLAGE,BOTHSEX,34
2014,Malta,ALLAGE,BOTHSEX,13
2017,Bulgaria,ALLAGE,BOTHSEX,67
2017,Bulgaria,18+,FEMALE,51
2017,Bulgaria,18+,MALE,16
2018,Bulgaria,18+,MALE,47
2018,Bulgaria,18+,FEMALE,12
2018,Bulgaria,ALLAGE,BOTHSEX,59
2019,Bulgaria,ALLAGE,BOTHSEX,44
2020,Bulgaria,18+,BOTHSEX,64
2020,Bulgaria,<18Y,BOTHSEX,5
2020,Bulgaria,18+,FEMALE,13
2020,Bulgaria,18+,MALE,51
2020,Bulgaria,ALLAGE,BOTHSEX,69
2016,Malta,ALLAGE,BOTHSEX,26
2016,Malta,18+,FEMALE,18
2016,Malta,18+,MALE,13
2021,Bulgaria,ALLAGE,BOTHSEX,107
2005,Belarus,ALLAGE,BOTHSEX,260
2006,Belarus,ALLAGE,BOTHSEX,96
2007,Belarus,ALLAGE,BOTHSEX,40
2008,Belarus,ALLAGE,BOTHSEX,133
2009,Belarus,ALLAGE,BOTHSEX,29
2010,Belarus,ALLAGE,BOTHSEX,14
2011,Belarus,ALLAGE,BOTHSEX,8
2014,Belarus,ALLAGE,BOTHSEX,5
2015,Belarus,18+,FEMALE,16
2016,Belarus,ALLAGE,BOTHSEX,20
2016,Belarus,18+,FEMALE,17
2018,Belarus,18+,BOTHSEX,10
2018,Belarus,<18Y,FEMALE,5
2018,Belarus,18+,FEMALE,5
2018,Belarus,ALLAGE,BOTHSEX,10
2016,Croatia,18+,MALE,6
2016,Croatia,ALLAGE,BOTHSEX,6
2017,Croatia,18+,MALE,5
2017,Croatia,ALLAGE,BOTHSEX,14
2017,Croatia,18+,FEMALE,9
2008,Cyprus,ALLAGE,BOTHSEX,6
2009,Cyprus,ALLAGE,BOTHSEX,90
2014,Cyprus,ALLAGE,BOTHSEX,7
2014,Cyprus,18+,FEMALE,7
2015,Cyprus,18+,FEMALE,14
2015,Cyprus,18+,MALE,6
2015,Cyprus,ALLAGE,BOTHSEX,20
2017,Cyprus,ALLAGE,BOTHSEX,5
2017,Cyprus,18+,FEMALE,5
2020,Cyprus,18+,FEMALE,12
2020,Cyprus,ALLAGE,BOTHSEX,13
2008,Czechia,ALLAGE,BOTHSEX,15
2009,Czechia,ALLAGE,BOTHSEX,8
2010,Czechia,ALLAGE,BOTHSEX,37
2011,Czechia,ALLAGE,BOTHSEX,31
2013,Czechia,ALLAGE,BOTHSEX,8
2015,Czechia,ALLAGE,BOTHSEX,17
2016,Czechia,ALLAGE,BOTHSEX,9
2017,Czechia,18+,MALE,5
2017,Czechia,18+,FEMALE,12
2017,Czechia,ALLAGE,BOTHSEX,17
2017,Czechia,18+,BOTHSEX,17
2018,Czechia,18+,BOTHSEX,15
2018,Czechia,ALLAGE,BOTHSEX,5
2019,Czechia,18+,BOTHSEX,12
2019,Czechia,ALLAGE,BOTHSEX,5
2020,Czechia,18+,MALE,5
2020,Czechia,18+,BOTHSEX,11
2020,Czechia,ALLAGE,BOTHSEX,11
2020,Czechia,18+,FEMALE,5
2018,Malta,ALLAGE,BOTHSEX,34
2018,Malta,18+,MALE,20
2018,Malta,18+,FEMALE,14
2018,Malta,18+,BOTHSEX,34
2019,Malta,ALLAGE,BOTHSEX,8
2020,Malta,ALLAGE,BOTHSEX,6
2006,Republic of Moldova,ALLAGE,BOTHSEX,115
2007,Republic of Moldova,ALLAGE,BOTHSEX,58
2008,Republic of Moldova,ALLAGE,BOTHSEX,38
2009,Republic of Moldova,ALLAGE,BOTHSEX,29
2012,Republic of Moldova,ALLAGE,BOTHSEX,135
2013,Republic of Moldova,ALLAGE,BOTHSEX,105
2014,Republic of Moldova,ALLAGE,BOTHSEX,91
2014,Republic of Moldova,18+,MALE,23
2014,Republic of Moldova,18+,FEMALE,64
2015,Republic of Moldova,ALLAGE,BOTHSEX,136
2015,Republic of Moldova,18+,MALE,41
2015,Republic of Moldova,18+,FEMALE,76
2016,Republic of Moldova,18+,FEMALE,67
2016,Republic of Moldova,ALLAGE,BOTHSEX,85
2016,Republic of Moldova,18+,MALE,14
2017,Republic of Moldova,ALLAGE,BOTHSEX,132
2018,Republic of Moldova,18+,FEMALE,192
2018,Republic of Moldova,18+,MALE,48
2018,Republic of Moldova,18+,BOTHSEX,10
2018,Republic of Moldova,ALLAGE,BOTHSEX,257
2018,Republic of Moldova,<18Y,MALE,10
2018,Republic of Moldova,<18Y,FEMALE,7
2020,Republic of Moldova,18+,FEMALE,84
2020,Republic of Moldova,ALLAGE,BOTHSEX,90
2020,Montenegro,18+,FEMALE,27
2020,Montenegro,ALLAGE,BOTHSEX,43
2020,Montenegro,18+,BOTHSEX,39
2020,Montenegro,18+,MALE,12
2007,Netherlands,ALLAGE,BOTHSEX,21
2008,Netherlands,ALLAGE,BOTHSEX,18
2009,Netherlands,ALLAGE,BOTHSEX,104
2010,Netherlands,ALLAGE,BOTHSEX,136
2011,Netherlands,ALLAGE,BOTHSEX,256
2012,Netherlands,ALLAGE,BOTHSEX,259
2013,Netherlands,ALLAGE,BOTHSEX,183
2014,Netherlands,ALLAGE,BOTHSEX,188
2014,Netherlands,18+,FEMALE,115
2014,Netherlands,18+,MALE,77
2015,Netherlands,18+,FEMALE,91
2015,Netherlands,18+,MALE,34
2015,Netherlands,<18Y,FEMALE,11
2015,Netherlands,ALLAGE,BOTHSEX,263
2016,Netherlands,18+,MALE,31
2016,Netherlands,<18Y,FEMALE,9
2016,Netherlands,ALLAGE,BOTHSEX,177
2016,Netherlands,18+,FEMALE,56
2017,Netherlands,18+,BOTHSEX,222
2017,Netherlands,<18Y,MALE,5
2017,Netherlands,18+,FEMALE,129
2017,Netherlands,18+,_O,8
2017,Netherlands,18+,MALE,85
2017,Netherlands,ALLAGE,BOTHSEX,222
2017,Netherlands,<18Y,BOTHSEX,8
2018,Netherlands,18+,BOTHSEX,114
2018,Netherlands,ALLAGE,BOTHSEX,114
2018,Netherlands,18+,MALE,29
2018,Netherlands,18+,FEMALE,81
2019,Netherlands,ALLAGE,BOTHSEX,210
2007,Norway,ALLAGE,BOTHSEX,32
2008,Norway,ALLAGE,BOTHSEX,71
2009,Norway,ALLAGE,BOTHSEX,80
2010,Norway,ALLAGE,BOTHSEX,105
2011,Norway,ALLAGE,BOTHSEX,45
2012,Norway,ALLAGE,BOTHSEX,47
2013,Norway,ALLAGE,BOTHSEX,41
2014,Norway,<18Y,FEMALE,17
2014,Norway,18+,MALE,50
2014,Norway,18+,FEMALE,50
2014,Norway,ALLAGE,BOTHSEX,103
2015,Norway,<18Y,MALE,5
2015,Norway,ALLAGE,BOTHSEX,86
2015,Norway,18+,MALE,26
2015,Norway,<18Y,FEMALE,13
2015,Norway,18+,FEMALE,42
2016,Norway,18+,FEMALE,38
2016,Norway,<18Y,FEMALE,5
2016,Norway,18+,MALE,13
2016,Norway,ALLAGE,BOTHSEX,59
2019,Norway,ALLAGE,BOTHSEX,80
2020,Norway,ALLAGE,BOTHSEX,96
2014,Poland,ALLAGE,BOTHSEX,52
2014,Poland,18+,MALE,31
2014,Poland,18+,FEMALE,12
2015,Poland,ALLAGE,BOTHSEX,37
2015,Poland,18+,FEMALE,12
2016,Poland,18+,FEMALE,44
2016,Poland,ALLAGE,BOTHSEX,124
2016,Poland,18+,MALE,67
2017,Poland,18+,BOTHSEX,46
2017,Poland,18+,FEMALE,42
2017,Poland,ALLAGE,BOTHSEX,141
2018,Poland,ALLAGE,BOTHSEX,142
2018,Poland,18+,BOTHSEX,19
2012,Denmark,ALLAGE,BOTHSEX,16
2013,Denmark,ALLAGE,BOTHSEX,11
2018,Poland,18+,FEMALE,14
2018,Poland,18+,MALE,5
2019,Poland,18+,BOTHSEX,7
2019,Poland,18+,FEMALE,5
2019,Poland,ALLAGE,BOTHSEX,7
2018,Denmark,18+,BOTHSEX,45
2018,Denmark,ALLAGE,BOTHSEX,46
2020,Poland,18+,BOTHSEX,8
2020,Poland,ALLAGE,BOTHSEX,8
2020,Poland,18+,FEMALE,7
2021,Poland,ALLAGE,BOTHSEX,5
2008,Portugal,ALLAGE,BOTHSEX,19
2018,Denmark,18+,FEMALE,44
2019,Denmark,18+,FEMALE,44
2019,Denmark,18+,BOTHSEX,16
2019,Denmark,ALLAGE,BOTHSEX,46
2010,Portugal,ALLAGE,BOTHSEX,8
2011,Portugal,ALLAGE,BOTHSEX,27
2012,Portugal,ALLAGE,BOTHSEX,6
2013,Portugal,ALLAGE,BOTHSEX,115
2014,Portugal,18+,MALE,8
2014,Portugal,18+,FEMALE,22
2014,Portugal,ALLAGE,BOTHSEX,33
2015,Portugal,ALLAGE,BOTHSEX,27
2020,Denmark,18+,FEMALE,6
2020,Denmark,18+,BOTHSEX,8
2020,Denmark,ALLAGE,BOTHSEX,9
2015,Portugal,18+,FEMALE,27
2015,Portugal,18+,MALE,8
2016,Portugal,ALLAGE,BOTHSEX,123
2016,Portugal,18+,FEMALE,103
2016,Portugal,18+,MALE,15
2017,Portugal,ALLAGE,BOTHSEX,27
2017,Portugal,18+,FEMALE,23
2017,Portugal,18+,BOTHSEX,49
2018,Portugal,18+,MALE,11
2018,Portugal,18+,FEMALE,38
2018,Portugal,ALLAGE,BOTHSEX,50
2019,Portugal,18+,MALE,15
2019,Portugal,18+,FEMALE,32
2019,Portugal,ALLAGE,BOTHSEX,49
2020,Portugal,18+,FEMALE,8
2020,Portugal,ALLAGE,BOTHSEX,8
2012,Estonia,ALLAGE,BOTHSEX,14
2013,Estonia,ALLAGE,BOTHSEX,14
2005,Romania,ALLAGE,BOTHSEX,213
2006,Romania,ALLAGE,BOTHSEX,213
2007,Romania,ALLAGE,BOTHSEX,877
2008,Romania,ALLAGE,BOTHSEX,716
2009,Romania,ALLAGE,BOTHSEX,314
2010,Romania,ALLAGE,BOTHSEX,503
2011,Romania,ALLAGE,BOTHSEX,408
2012,Romania,ALLAGE,BOTHSEX,410
2013,Romania,ALLAGE,BOTHSEX,375
2014,Romania,ALLAGE,BOTHSEX,188
2015,Romania,ALLAGE,BOTHSEX,180
2016,Romania,ALLAGE,BOTHSEX,132
2017,Romania,ALLAGE,BOTHSEX,79
2017,Romania,18+,MALE,9
2017,Romania,18+,FEMALE,44
2017,Romania,<18Y,MALE,8
2017,Romania,<18Y,BOTHSEX,26
2017,Romania,<18Y,FEMALE,18
2017,Romania,18+,BOTHSEX,53
2018,Romania,18+,BOTHSEX,91
2018,Romania,<18Y,BOTHSEX,9
2018,Romania,<18Y,FEMALE,7
2018,Romania,18+,FEMALE,85
2018,Romania,18+,MALE,6
2018,Romania,ALLAGE,BOTHSEX,100
2008,Finland,ALLAGE,BOTHSEX,9
2009,Finland,ALLAGE,BOTHSEX,12
2010,Finland,ALLAGE,BOTHSEX,22
2011,Finland,ALLAGE,BOTHSEX,32
2012,Finland,ALLAGE,BOTHSEX,35
2019,Romania,<18Y,MALE,6
2019,Romania,<18Y,BOTHSEX,31
2019,Romania,18+,BOTHSEX,84
2019,Romania,18+,FEMALE,73
2019,Romania,<18Y,FEMALE,25
2013,Finland,ALLAGE,BOTHSEX,18
2014,Finland,ALLAGE,BOTHSEX,11
2014,Finland,18+,FEMALE,6
2019,Romania,ALLAGE,BOTHSEX,115
2019,Romania,18+,MALE,11
2020,Romania,18+,FEMALE,65
2020,Romania,ALLAGE,BOTHSEX,96
2020,Romania,<18Y,BOTHSEX,13
2020,Romania,<18Y,FEMALE,10
2020,Romania,18+,BOTHSEX,83
2020,Romania,18+,MALE,18
2021,Romania,ALLAGE,BOTHSEX,51
2009,Serbia,ALLAGE,BOTHSEX,9
2012,Serbia,ALLAGE,BOTHSEX,13
2015,Finland,18+,MALE,12
2015,Finland,18+,FEMALE,15
2015,Finland,ALLAGE,BOTHSEX,27
2016,Finland,ALLAGE,BOTHSEX,61
2016,Finland,18+,FEMALE,26
2016,Finland,<18Y,FEMALE,9
2016,Finland,18+,MALE,26
2014,Serbia,ALLAGE,BOTHSEX,35
2014,Serbia,18+,FEMALE,35
2015,Serbia,ALLAGE,BOTHSEX,8
2015,Serbia,18+,FEMALE,8
2017,Finland,18+,FEMALE,12
2017,Finland,ALLAGE,BOTHSEX,58
2017,Finland,18+,MALE,7
2017,Finland,<18Y,BOTHSEX,8
2017,Finland,18+,BOTHSEX,54
2018,Finland,ALLAGE,BOTHSEX,63
2018,Finland,18+,BOTHSEX,59
2019,Finland,18+,BOTHSEX,71
2019,Finland,<18Y,BOTHSEX,5
2019,Finland,ALLAGE,BOTHSEX,76
2020,Finland,18+,BOTHSEX,116
2020,Finland,ALLAGE,BOTHSEX,122
2020,Finland,<18Y,BOTHSEX,6
2020,Finland,18+,FEMALE,89
2020,Finland,<18Y,FEMALE,6
2020,Finland,18+,MALE,27
2021,Finland,ALLAGE,BOTHSEX,105
2008,France,ALLAGE,BOTHSEX,78
2015,France,ALLAGE,BOTHSEX,42
2016,France,ALLAGE,BOTHSEX,64
2018,France,<18Y,FEMALE,29
2018,France,18+,MALE,7
2018,France,<18Y,MALE,34
2018,France,ALLAGE,BOTHSEX,80
2018,France,18+,FEMALE,10
2019,France,<18Y,MALE,29
2019,France,<18Y,FEMALE,23
2019,France,ALLAGE,BOTHSEX,72
2019,France,18+,FEMALE,5
2019,France,18+,MALE,15
2019,Serbia,18+,FEMALE,10
2019,Serbia,18+,BOTHSEX,10
2019,Serbia,ALLAGE,BOTHSEX,14
2020,Serbia,ALLAGE,BOTHSEX,11
2015,Georgia,ALLAGE,BOTHSEX,8
2015,Georgia,18+,FEMALE,5
2008,Germany,ALLAGE,BOTHSEX,16
2009,Germany,ALLAGE,BOTHSEX,23
2011,Germany,ALLAGE,BOTHSEX,32
2012,Germany,ALLAGE,BOTHSEX,14
2013,Germany,ALLAGE,BOTHSEX,61
2014,Germany,ALLAGE,BOTHSEX,26
2014,Germany,18+,FEMALE,22
2015,Germany,18+,FEMALE,44
2015,Germany,18+,MALE,7
2020,Serbia,18+,MALE,8
2020,Serbia,18+,BOTHSEX,8
2009,Slovakia,ALLAGE,BOTHSEX,7
2015,Germany,ALLAGE,BOTHSEX,54
2016,Germany,ALLAGE,BOTHSEX,48
2016,Germany,18+,MALE,13
2016,Germany,18+,FEMALE,34
2017,Germany,_U,_U,52
2010,Slovakia,ALLAGE,BOTHSEX,11
2011,Slovakia,ALLAGE,BOTHSEX,12
2013,Slovakia,ALLAGE,BOTHSEX,10
2014,Slovakia,ALLAGE,BOTHSEX,13
2014,Slovakia,18+,FEMALE,9
2015,Slovakia,18+,FEMALE,14
2015,Slovakia,ALLAGE,BOTHSEX,17
2016,Slovakia,ALLAGE,BOTHSEX,20
2016,Slovakia,18+,FEMALE,16
2017,Slovakia,18+,FEMALE,17
2017,Germany,ALLAGE,BOTHSEX,128
2017,Germany,18+,MALE,20
2017,Germany,18+,FEMALE,107
2017,Germany,18+,BOTHSEX,127
2017,Slovakia,ALLAGE,BOTHSEX,22
2017,Slovakia,18+,BOTHSEX,21
2018,Slovakia,18+,FEMALE,6
2018,Slovakia,18+,BOTHSEX,6
2018,Germany,18+,BOTHSEX,57
2018,Germany,18+,MALE,8
2018,Germany,18+,FEMALE,49
2018,Germany,ALLAGE,BOTHSEX,59
2019,Germany,18+,MALE,19
2019,Germany,18+,BOTHSEX,43
2019,Germany,ALLAGE,BOTHSEX,43
2019,Germany,18+,FEMALE,24
2018,Slovakia,ALLAGE,BOTHSEX,6
2019,Slovakia,18+,BOTHSEX,34
2019,Slovakia,<18Y,FEMALE,6
2020,Germany,18+,BOTHSEX,64
2020,Germany,_U,_U,7
2020,Germany,18+,MALE,16
2020,Germany,ALLAGE,BOTHSEX,73
2020,Germany,18+,FEMALE,48
2007,Greece,ALLAGE,BOTHSEX,11
2009,Greece,ALLAGE,BOTHSEX,14
2015,Greece,18+,FEMALE,11
2015,Greece,ALLAGE,BOTHSEX,11
2016,Greece,ALLAGE,BOTHSEX,9
2019,Slovakia,18+,FEMALE,28
2019,Slovakia,ALLAGE,BOTHSEX,34
2020,Slovakia,ALLAGE,BOTHSEX,25
2019,Greece,18+,MALE,14
2019,Greece,18+,BOTHSEX,19
2019,Greece,18+,FEMALE,7
2019,Greece,ALLAGE,BOTHSEX,25
2020,Greece,18+,MALE,9
2020,Greece,18+,BOTHSEX,21
2020,Greece,18+,FEMALE,12
2020,Slovakia,18+,BOTHSEX,25
2020,Slovakia,18+,FEMALE,21
2020,Greece,ALLAGE,BOTHSEX,22
2021,Greece,ALLAGE,BOTHSEX,57
2010,Hungary,ALLAGE,BOTHSEX,12
2011,Hungary,ALLAGE,BOTHSEX,6
2014,Hungary,ALLAGE,BOTHSEX,16
2014,Hungary,18+,FEMALE,14
2015,Hungary,ALLAGE,BOTHSEX,25
2008,Spain,ALLAGE,BOTHSEX,72
2009,Spain,ALLAGE,BOTHSEX,82
2013,Spain,ALLAGE,BOTHSEX,49
2015,Spain,18+,MALE,33
2015,Hungary,18+,FEMALE,15
2015,Hungary,<18Y,FEMALE,6
2016,Hungary,18+,FEMALE,6
2016,Hungary,ALLAGE,BOTHSEX,10
2015,Spain,ALLAGE,BOTHSEX,134
2015,Spain,18+,FEMALE,96
2016,Spain,18+,MALE,6
2016,Spain,ALLAGE,BOTHSEX,25
2016,Spain,18+,FEMALE,19
2017,Spain,ALLAGE,BOTHSEX,58
2017,Spain,18+,BOTHSEX,54
2017,Spain,18+,MALE,7
2017,Hungary,18+,FEMALE,5
2017,Hungary,ALLAGE,BOTHSEX,10
2018,Hungary,18+,BOTHSEX,5
2019,Hungary,18+,BOTHSEX,6
2017,Spain,18+,FEMALE,46
2018,Spain,18+,BOTHSEX,90
2018,Spain,18+,MALE,17
2018,Spain,18+,FEMALE,73
2018,Spain,ALLAGE,BOTHSEX,94
2019,Hungary,18+,FEMALE,6
2019,Hungary,ALLAGE,BOTHSEX,6
2020,Hungary,18+,MALE,7
2020,Hungary,18+,FEMALE,25
2020,Hungary,ALLAGE,BOTHSEX,32
2020,Hungary,18+,BOTHSEX,7
2020,Iceland,ALLAGE,BOTHSEX,8
2019,Spain,<18Y,BOTHSEX,15
2019,Spain,18+,MALE,74
2019,Spain,<18Y,FEMALE,6
2019,Spain,<18Y,MALE,9
2019,Spain,ALLAGE,BOTHSEX,192
2019,Spain,18+,FEMALE,103
2019,Spain,18+,BOTHSEX,177
2020,Spain,18+,MALE,65
2020,Spain,18+,BOTHSEX,98
2020,Spain,18+,FEMALE,33
2020,Spain,ALLAGE,BOTHSEX,99
2021,Spain,ALLAGE,BOTHSEX,51
2010,Ireland,ALLAGE,BOTHSEX,19
2011,Ireland,ALLAGE,BOTHSEX,13
2012,Ireland,ALLAGE,BOTHSEX,6
2013,Ireland,ALLAGE,BOTHSEX,8
2014,Ireland,ALLAGE,BOTHSEX,7
2012,Sweden,ALLAGE,BOTHSEX,12
2017,Sweden,ALLAGE,BOTHSEX,39
2015,Ireland,18+,MALE,6
2015,Ireland,18+,FEMALE,15
2015,Ireland,ALLAGE,BOTHSEX,23
2016,Ireland,ALLAGE,BOTHSEX,38
2016,Ireland,18+,FEMALE,32
2009,Switzerland,ALLAGE,BOTHSEX,13
2019,Switzerland,18+,BOTHSEX,12
2019,Switzerland,18+,MALE,8
2016,Ireland,18+,MALE,6
2017,Ireland,ALLAGE,BOTHSEX,35
2017,Ireland,18+,FEMALE,24
2017,Ireland,18+,MALE,10
2018,Ireland,18+,MALE,26
2018,Ireland,ALLAGE,BOTHSEX,38
2018,Ireland,18+,BOTHSEX,32
2018,Ireland,18+,FEMALE,6
2020,Switzerland,18+,BOTHSEX,33
2020,Switzerland,18+,FEMALE,25
2019,Ireland,ALLAGE,BOTHSEX,42
2020,Ireland,ALLAGE,BOTHSEX,10
2020,Ireland,18+,BOTHSEX,10
2020,Ireland,18+,FEMALE,8
2021,Ireland,ALLAGE,BOTHSEX,19
2007,Italy,ALLAGE,BOTHSEX,51
2008,Italy,ALLAGE,BOTHSEX,73
2009,Italy,ALLAGE,BOTHSEX,136
2014,Italy,18+,FEMALE,11
2014,Italy,18+,MALE,8
2020,Switzerland,18+,MALE,8
2007,Tajikistan,ALLAGE,BOTHSEX,5
2008,Tajikistan,ALLAGE,BOTHSEX,5
2014,Italy,ALLAGE,BOTHSEX,19
2015,Italy,18+,FEMALE,64
2015,Italy,ALLAGE,BOTHSEX,85
2015,Italy,18+,MALE,18
2016,Italy,18+,MALE,10
2016,Italy,ALLAGE,BOTHSEX,69
2016,Italy,18+,FEMALE,59
2017,Italy,18+,FEMALE,185
2017,Italy,18+,MALE,30
2017,Italy,18+,BOTHSEX,215
2017,Italy,ALLAGE,BOTHSEX,219
2018,Italy,18+,BOTHSEX,227
2018,Italy,18+,FEMALE,188
2018,Italy,ALLAGE,BOTHSEX,229
2018,Italy,18+,MALE,39
2019,Italy,18+,FEMALE,302
2019,Italy,ALLAGE,BOTHSEX,392
2019,Italy,18+,MALE,86
2019,Italy,18+,BOTHSEX,388
2020,Italy,18+,BOTHSEX,285
2020,Italy,18+,FEMALE,247
2020,Italy,18+,MALE,38
2020,Italy,ALLAGE,BOTHSEX,289
2007,Türkiye,ALLAGE,BOTHSEX,8
2008,Türkiye,ALLAGE,BOTHSEX,9
2014,Türkiye,ALLAGE,BOTHSEX,7
2015,Türkiye,ALLAGE,BOTHSEX,21
2017,Türkiye,18+,FEMALE,11
2017,Türkiye,<18Y,FEMALE,80
2017,Türkiye,ALLAGE,BOTHSEX,117
2017,Türkiye,18+,MALE,18
2017,Türkiye,<18Y,MALE,8
2018,Türkiye,18+,MALE,11
2018,Türkiye,18+,FEMALE,20
2018,Türkiye,ALLAGE,BOTHSEX,39
2021,Italy,ALLAGE,BOTHSEX,204
2008,Kazakhstan,ALLAGE,BOTHSEX,6
2017,Kazakhstan,ALLAGE,BOTHSEX,20
2020,Kazakhstan,ALLAGE,BOTHSEX,21
2018,Türkiye,<18Y,MALE,5
2007,Ukraine,ALLAGE,BOTHSEX,500
2008,Ukraine,ALLAGE,BOTHSEX,404
2009,Ukraine,ALLAGE,BOTHSEX,337
2010,Ukraine,ALLAGE,BOTHSEX,21
2012,Latvia,ALLAGE,BOTHSEX,5
2012,Ukraine,ALLAGE,BOTHSEX,819
2014,Ukraine,ALLAGE,BOTHSEX,14
